Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,CO,O3,NH3
2025-02-20 21:00:00+05:30,23.4,29.2,0.0263,30.3,66.7,49.2,20.6,131.0,2.51,,,,
2025-02-20 22:00:00+05:30,24.4,25.1,0.0247,28.0,66.1,47.1,20.3,158.0,1.94,,,,
2025-02-20 23:00:00+05:30,23.0,29.3,0.0261,29.0,68.1,47.7,19.9,164.0,0.773,,,,
2025-02-21 00:00:00+05:30,23.2,34.0,0.0286,36.1,72.9,49.5,18.1,298.0,1.82,,,,
2025-02-21 01:00:00+05:30,25.7,25.1,0.0254,30.6,77.0,48.2,16.2,321.0,0.0,,,,
2025-02-21 02:00:00+05:30,24.7,23.0,0.0239,22.0,76.3,47.5,16.2,321.0,0.0,,,,
2025-02-21 03:00:00+05:30,21.7,25.5,0.0235,24.5,77.1,48.6,16.1,220.0,0.808,,,,
2025-02-21 04:00:00+05:30,23.0,31.5,0.0273,36.7,80.1,50.5,15.2,162.0,0.435,,,,
2025-02-21 05:00:00+05:30,26.9,25.4,0.0262,37.9,84.2,47.9,14.1,4.0,0.0,,,,
2025-02-21 06:00:00+05:30,25.2,22.3,0.0238,27.1,84.6,46.7,14.2,3.96,0.0,,,,
2025-02-21 07:00:00+05:30,22.9,25.3,0.0241,34.3,88.8,48.2,13.3,4.0,0.0,,,,
2025-02-21 08:00:00+05:30,26.4,28.0,0.0272,39.9,87.4,49.2,14.2,156.0,0.0,,,,
2025-02-21 09:00:00+05:30,35.6,25.0,0.0303,50.8,79.5,46.9,16.9,151.0,0.288,,,,
2025-02-21 10:00:00+05:30,33.8,26.5,0.0301,60.0,69.2,47.0,20.3,121.0,0.483,,,,
2025-02-21 11:00:00+05:30,30.1,34.2,0.032,57.9,58.8,48.5,23.4,175.0,0.36,,,,
2025-02-21 12:00:00+05:30,26.3,38.5,0.0325,52.7,53.6,49.2,25.4,167.0,1.2,,,,
2025-02-21 13:00:00+05:30,25.2,32.4,0.0288,49.9,61.5,46.9,24.5,261.0,2.05,,,,
2025-02-21 14:00:00+05:30,21.8,30.2,0.026,56.7,64.3,47.5,23.7,277.0,2.85,,,,
2025-02-21 15:00:00+05:30,20.2,32.2,0.0262,50.2,65.9,49.9,23.1,285.0,3.76,,,,
2025-02-21 16:00:00+05:30,23.8,29.2,0.0266,40.7,67.3,49.9,22.7,293.0,3.58,,,,
2025-02-21 17:00:00+05:30,23.8,23.0,0.0234,34.5,69.6,47.5,21.9,296.0,3.27,,,,
2025-02-21 18:00:00+05:30,20.3,24.9,0.0226,29.1,72.0,48.3,21.0,292.0,2.03,,,,
2025-02-21 19:00:00+05:30,20.6,29.8,0.0251,42.7,78.5,50.3,19.0,295.0,0.107,,,,
2025-02-21 20:00:00+05:30,24.2,27.4,0.0259,50.1,82.7,48.6,17.9,296.0,0.0,,,,
2025-02-21 21:00:00+05:30,23.5,24.0,0.0238,45.7,85.8,46.6,17.6,296.0,0.0,,,,
2025-02-21 22:00:00+05:30,20.3,26.6,0.0234,45.7,87.8,48.1,17.1,296.0,0.428,,,,
2025-02-21 23:00:00+05:30,21.2,29.5,0.0253,43.8,84.7,49.5,17.1,282.0,1.07,,,,
2025-02-22 00:00:00+05:30,24.2,24.3,0.0243,50.5,87.5,48.6,16.0,267.0,0.443,,,,
2025-02-22 01:00:00+05:30,23.3,22.0,0.0227,40.0,91.8,47.8,14.8,279.0,0.085,,,,
2025-02-22 02:00:00+05:30,21.0,23.5,0.0222,42.4,93.2,49.5,14.2,271.0,0.04,,,,
2025-02-22 03:00:00+05:30,22.6,25.3,0.024,39.6,93.4,50.9,13.9,209.0,0.165,,,,
2025-02-22 04:00:00+05:30,25.8,20.3,0.0231,37.8,93.9,48.2,13.6,285.0,0.688,,,,
2025-02-22 05:00:00+05:30,23.4,19.9,0.0217,20.8,93.6,47.4,13.3,299.0,0.62,,,,
2025-02-22 06:00:00+05:30,21.3,21.0,0.0211,12.5,94.9,49.2,12.5,257.0,0.08,,,,
2025-02-22 07:00:00+05:30,23.1,22.5,0.0228,37.1,95.9,49.9,12.1,180.0,0.0,,,,
2025-02-22 08:00:00+05:30,26.1,19.4,0.0228,32.0,96.4,47.6,12.5,185.0,0.268,,,,
2025-02-22 09:00:00+05:30,23.6,20.4,0.022,28.7,92.5,47.8,13.5,196.0,1.27,,,,
2025-02-22 10:00:00+05:30,22.8,24.4,0.0236,27.9,84.2,49.3,15.7,201.0,1.75,,,,
2025-02-22 11:00:00+05:30,22.6,24.6,0.0236,33.9,73.3,49.4,19.0,239.0,1.93,,,,
2025-02-22 12:00:00+05:30,23.1,20.9,0.022,34.8,65.7,47.8,20.6,254.0,3.05,,,,
2025-02-22 13:00:00+05:30,22.1,20.4,0.0213,27.7,65.8,46.8,21.5,260.0,2.21,,,,
2025-02-22 14:00:00+05:30,22.2,19.3,0.0207,26.4,62.1,47.5,22.5,269.0,2.73,,,,
2025-02-22 15:00:00+05:30,20.0,21.0,0.0205,23.1,57.3,48.7,23.4,254.0,2.66,,,,
2025-02-22 16:00:00+05:30,20.9,24.1,0.0225,20.0,57.8,50.8,23.0,261.0,1.59,,,,
2025-02-22 17:00:00+05:30,25.1,21.4,0.0232,19.5,61.7,49.6,21.9,277.0,1.64,,,,
2025-02-22 18:00:00+05:30,23.0,20.3,0.0216,12.8,66.3,48.1,20.3,282.0,0.383,,,,
2025-02-22 19:00:00+05:30,19.6,23.5,0.0215,18.2,73.3,49.8,18.3,280.0,0.0,,,,
2025-02-22 20:00:00+05:30,21.9,26.9,0.0244,28.4,80.1,51.4,16.3,280.0,0.0,,,,
2025-02-22 21:00:00+05:30,25.2,23.9,0.0246,37.0,81.2,48.6,15.3,280.0,0.0,,,,
2025-02-22 22:00:00+05:30,23.4,25.0,0.0242,39.9,84.9,47.8,14.2,280.0,0.0,,,,
2025-02-22 23:00:00+05:30,22.4,28.5,0.0254,47.0,87.8,49.7,13.6,280.0,0.0,,,,
2025-02-23 00:00:00+05:30,22.6,30.3,0.0265,48.1,89.5,50.7,13.3,280.0,0.0,,,,
2025-02-23 01:00:00+05:30,24.7,21.5,0.0231,37.0,92.0,47.1,12.7,280.0,0.0,,,,
2025-02-23 02:00:00+05:30,22.4,22.3,0.0223,42.5,92.8,47.6,12.5,280.0,0.0,,,,
2025-02-23 03:00:00+05:30,21.8,28.2,0.025,51.0,92.9,48.7,12.4,280.0,0.0,,,,
2025-02-23 04:00:00+05:30,25.6,28.2,0.0269,58.1,92.2,48.8,12.5,280.0,0.0,,,,
2025-02-23 05:00:00+05:30,26.1,24.6,0.0254,69.3,91.8,46.6,12.5,280.0,0.0,,,,
2025-02-23 06:00:00+05:30,24.1,27.9,0.0259,66.9,92.1,47.5,12.2,280.0,0.0,,,,
2025-02-23 07:00:00+05:30,24.9,31.7,0.0283,63.3,93.2,49.0,11.6,280.0,0.0,,,,
2025-02-23 08:00:00+05:30,27.7,29.0,0.0284,65.6,90.9,48.0,12.7,264.0,0.0,,,,
2025-02-23 09:00:00+05:30,28.5,25.5,0.027,64.2,79.5,46.7,15.6,194.0,0.948,,,,
2025-02-23 10:00:00+05:30,24.0,28.8,0.0263,50.5,69.2,47.2,19.1,209.0,0.673,,,,
2025-02-23 11:00:00+05:30,21.5,31.4,0.0265,42.1,64.1,49.0,21.7,203.0,1.75,,,,
2025-02-23 12:00:00+05:30,24.2,24.5,0.0244,38.2,60.7,48.1,23.2,248.0,2.09,,,,
2025-02-23 13:00:00+05:30,22.6,22.6,0.0226,26.5,55.0,46.6,24.5,271.0,2.35,,,,
2025-02-23 14:00:00+05:30,20.8,23.7,0.0222,17.8,50.4,48.8,25.8,218.0,2.4,,,,
2025-02-23 15:00:00+05:30,21.0,27.6,0.0243,18.9,48.9,50.9,26.3,246.0,1.79,,,,
2025-02-23 16:00:00+05:30,25.3,22.6,0.024,21.5,51.3,48.4,24.5,272.0,1.86,,,,
2025-02-23 17:00:00+05:30,22.5,22.2,0.0223,15.0,54.7,47.3,23.2,286.0,2.01,,,,
2025-02-23 18:00:00+05:30,20.0,25.5,0.0227,20.2,61.0,49.3,22.1,293.0,0.978,,,,
2025-02-23 19:00:00+05:30,21.5,28.4,0.025,29.6,72.5,51.0,18.8,290.0,0.0,,,,
2025-02-23 20:00:00+05:30,25.3,24.3,0.0248,35.0,76.3,48.4,17.7,290.0,0.0,,,,
2025-02-23 21:00:00+05:30,21.0,18.1,0.0194,23.6,82.3,46.8,15.7,290.0,0.0,,,,
2025-02-23 22:00:00+05:30,24.9,23.4,0.0241,17.9,80.5,47.2,16.4,290.0,0.0,,,,
2025-02-23 23:00:00+05:30,20.9,23.3,0.0221,51.0,83.7,47.4,15.4,290.0,0.0,,,,
2025-02-24 00:00:00+05:30,21.3,26.0,0.0236,44.5,88.3,49.2,14.4,290.0,0.0,,,,
2025-02-24 01:00:00+05:30,26.0,21.3,0.0237,42.9,92.3,49.0,13.4,290.0,0.0,,,,
2025-02-24 02:00:00+05:30,25.4,20.4,0.0229,47.3,93.8,47.5,13.1,290.0,0.0,,,,
2025-02-24 03:00:00+05:30,23.0,22.6,0.0228,52.2,95.3,48.1,12.6,290.0,0.0,,,,
2025-02-24 04:00:00+05:30,24.3,27.8,0.026,57.0,96.3,49.5,12.5,290.0,0.0,,,,
2025-02-24 05:00:00+05:30,28.0,26.3,0.0272,53.8,96.2,48.7,12.6,290.0,0.0,,,,
2025-02-24 06:00:00+05:30,29.5,24.9,0.0272,57.9,95.4,47.1,12.6,290.0,0.0,,,,
2025-02-24 07:00:00+05:30,26.5,29.8,0.0281,81.9,94.6,48.4,12.6,290.0,0.0,,,,
2025-02-24 08:00:00+05:30,27.3,33.5,0.0304,79.2,92.6,49.1,13.4,290.0,0.0,,,,
2025-02-24 09:00:00+05:30,31.6,29.4,0.0305,70.0,80.3,47.9,16.6,262.0,0.348,,,,
2025-02-24 10:00:00+05:30,28.2,28.0,0.0281,64.2,70.2,47.2,19.7,177.0,0.753,,,,
2025-02-24 11:00:00+05:30,23.7,29.7,0.0267,54.2,64.4,47.6,22.6,193.0,1.12,,,,
2025-02-24 12:00:00+05:30,22.9,26.2,0.0246,36.1,59.1,47.1,24.8,196.0,1.51,,,,
2025-02-24 13:00:00+05:30,22.0,24.3,0.0232,7.35,52.6,47.1,26.5,197.0,1.36,,,,
2025-02-24 14:00:00+05:30,23.5,25.9,0.0247,25.2,53.6,47.2,26.9,202.0,1.76,,,,
2025-02-24 15:00:00+05:30,24.4,24.9,0.0247,29.7,53.6,46.9,26.0,232.0,2.48,,,,
2025-02-24 16:00:00+05:30,25.0,24.4,0.0247,25.8,55.3,47.4,24.8,255.0,1.67,,,,
2025-02-24 17:00:00+05:30,25.2,25.1,0.0252,20.9,56.7,47.6,23.7,295.0,2.37,,,,
2025-02-24 18:00:00+05:30,24.1,24.4,0.0243,24.4,61.0,48.5,22.9,298.0,2.23,,,,
2025-02-24 19:00:00+05:30,23.2,28.2,0.0257,29.4,69.5,50.4,20.0,303.0,0.21,,,,
2025-02-24 20:00:00+05:30,25.2,30.5,0.0279,39.2,77.6,50.2,17.2,303.0,0.0,,,,
2025-02-24 21:00:00+05:30,27.9,28.3,0.0281,35.2,83.2,47.3,15.9,304.0,0.0,,,,
2025-02-24 22:00:00+05:30,26.6,30.5,0.0285,47.2,85.7,48.2,15.5,303.0,0.0,,,,
2025-02-24 23:00:00+05:30,27.1,38.9,0.0329,60.4,89.3,50.5,14.7,303.0,0.0,,,,
2025-02-25 00:00:00+05:30,33.8,38.4,0.0362,73.3,89.1,50.7,14.7,303.0,0.0,,,,
2025-02-25 01:00:00+05:30,31.0,30.0,0.0305,58.3,93.0,47.4,13.6,304.0,0.0,,,,
2025-02-25 02:00:00+05:30,27.3,33.6,0.0304,58.8,94.4,49.1,13.3,304.0,0.0,,,,
2025-02-25 03:00:00+05:30,27.8,37.8,0.0328,70.9,95.4,50.8,13.5,304.0,0.0,,,,
2025-02-25 04:00:00+05:30,31.2,31.1,0.0312,70.2,95.2,49.0,13.5,304.0,0.0,,,,
2025-02-25 05:00:00+05:30,29.0,27.9,0.0284,64.2,95.0,47.9,13.5,304.0,0.0,,,,
2025-02-25 06:00:00+05:30,30.4,32.5,0.0314,73.0,94.3,49.0,13.5,304.0,0.0,,,,
2025-02-25 07:00:00+05:30,37.5,39.1,0.0383,77.3,93.1,50.4,13.3,304.0,0.0,,,,
2025-02-25 08:00:00+05:30,47.1,33.6,0.0404,82.3,91.8,48.1,14.1,286.0,0.203,,,,
2025-02-25 09:00:00+05:30,49.8,34.8,0.0422,82.6,76.1,47.6,17.9,225.0,0.77,,,,
2025-02-25 10:00:00+05:30,36.8,46.3,0.0414,78.0,65.9,49.1,20.8,239.0,0.513,,,,
2025-02-25 11:00:00+05:30,27.5,48.8,0.0382,59.7,64.6,50.3,23.1,222.0,1.15,,,,
2025-02-25 12:00:00+05:30,27.8,34.9,0.0314,52.8,58.3,47.9,24.6,204.0,2.62,,,,
2025-02-25 13:00:00+05:30,24.3,32.4,0.0284,40.5,48.7,47.9,26.8,156.0,1.65,,,,
2025-02-25 14:00:00+05:30,23.6,25.5,0.0245,32.9,50.0,47.7,26.3,159.0,2.05,,,,
2025-02-25 15:00:00+05:30,24.5,25.7,0.0251,31.1,43.1,47.9,26.9,232.0,2.8,,,,
2025-02-25 16:00:00+05:30,22.7,28.3,0.0255,25.3,41.1,50.0,26.1,276.0,1.94,,,,
2025-02-25 17:00:00+05:30,26.4,28.4,0.0274,26.0,49.6,49.7,25.1,298.0,1.1,,,,
2025-02-25 18:00:00+05:30,28.2,25.2,0.0267,23.2,57.5,47.2,23.3,298.0,0.0,,,,
2025-02-25 19:00:00+05:30,24.7,26.7,0.0257,19.6,68.0,48.3,19.6,298.0,0.0,,,,
2025-02-25 20:00:00+05:30,24.7,31.0,0.0278,25.2,72.0,50.5,17.8,299.0,0.0,,,,
2025-02-25 21:00:00+05:30,28.2,28.4,0.0283,33.8,75.3,50.0,16.9,299.0,0.0,,,,
2025-02-25 22:00:00+05:30,39.9,28.0,0.0339,56.1,80.2,47.6,16.6,299.0,0.0,,,,
2025-02-25 23:00:00+05:30,65.6,33.7,0.0496,87.3,81.2,48.6,16.6,299.0,0.0,,,,
2025-02-26 00:00:00+05:30,91.1,41.1,0.0661,91.9,83.4,50.6,16.4,298.0,0.0,,,,
2025-02-26 01:00:00+05:30,156.0,33.1,0.0946,101.0,86.1,48.6,16.5,299.0,0.0,,,,
2025-02-26 02:00:00+05:30,189.0,31.9,0.111,96.6,85.1,48.3,16.8,299.0,0.0,,,,
2025-02-26 03:00:00+05:30,209.0,37.9,0.123,99.0,86.0,49.4,16.7,299.0,0.0,,,,
2025-02-26 04:00:00+05:30,220.0,40.2,0.13,101.0,85.8,51.2,16.7,299.0,0.0,,,,
2025-02-26 05:00:00+05:30,228.0,31.6,0.13,103.0,80.8,48.9,17.5,297.0,0.11,,,,
2025-02-26 06:00:00+05:30,226.0,32.5,0.129,111.0,79.8,48.5,17.4,297.0,0.0125,,,,
2025-02-26 07:00:00+05:30,221.0,40.4,0.13,120.0,78.8,50.4,17.1,247.0,0.148,,,,
2025-02-26 08:00:00+05:30,210.0,41.8,0.126,113.0,72.7,51.7,18.3,188.0,0.768,,,,
2025-02-26 09:00:00+05:30,182.0,35.8,0.109,108.0,66.9,49.4,20.7,149.0,0.695,,,,
2025-02-26 10:00:00+05:30,146.0,38.1,0.0919,91.2,62.3,48.9,24.5,111.0,0.923,,,,
2025-02-26 11:00:00+05:30,113.0,54.9,0.0836,82.8,57.1,51.1,26.9,111.0,1.55,,,,
2025-02-26 12:00:00+05:30,78.9,61.6,0.0703,83.8,51.2,51.1,29.2,110.0,1.19,,,,
2025-02-26 13:00:00+05:30,50.0,50.7,0.0504,70.1,45.9,48.9,31.0,134.0,1.43,,,,
2025-02-26 14:00:00+05:30,29.7,45.8,0.0378,49.1,44.2,49.3,31.2,119.0,1.4,,,,
2025-02-26 15:00:00+05:30,23.2,46.6,0.0349,45.3,44.4,52.7,31.3,105.0,0.643,,,,
2025-02-26 16:00:00+05:30,26.2,39.4,0.0329,46.0,47.2,52.7,29.7,167.0,0.493,,,,
2025-02-26 17:00:00+05:30,26.9,31.1,0.029,45.7,51.5,49.7,28.2,299.0,0.133,,,,
2025-02-26 18:00:00+05:30,22.8,32.3,0.0275,51.4,64.2,50.2,25.5,299.0,0.07,,,,
2025-02-26 19:00:00+05:30,22.7,36.8,0.0297,58.1,69.3,52.9,23.3,299.0,0.0,,,,
2025-02-26 20:00:00+05:30,27.2,30.8,0.0291,50.6,70.5,50.6,22.6,299.0,0.0,,,,
2025-02-26 21:00:00+05:30,31.7,31.8,0.0316,50.8,69.8,48.8,22.9,315.0,0.375,,,,
2025-02-26 22:00:00+05:30,30.7,39.2,0.0349,75.5,72.7,50.6,21.9,287.0,0.0,,,,
2025-02-26 23:00:00+05:30,35.3,43.9,0.0397,97.2,77.3,52.1,20.7,109.0,0.0,,,,
2025-02-27 00:00:00+05:30,47.6,33.6,0.0407,86.4,79.6,49.7,20.1,109.0,0.0,,,,
2025-02-27 01:00:00+05:30,53.7,31.6,0.0426,83.6,80.8,48.4,20.0,109.0,0.0,,,,
2025-02-27 02:00:00+05:30,58.0,37.9,0.0479,88.2,82.6,50.0,19.6,109.0,0.0,,,,
2025-02-27 03:00:00+05:30,72.8,40.0,0.0565,95.0,84.2,51.4,19.6,109.0,0.0,,,,
2025-02-27 04:00:00+05:30,94.7,31.6,0.0632,98.5,77.3,49.6,21.0,198.0,1.22,,,,
2025-02-27 05:00:00+05:30,102.0,35.0,0.0684,103.0,75.5,48.8,20.9,222.0,1.67,,,,
2025-02-27 06:00:00+05:30,90.5,42.7,0.0665,92.9,75.6,50.9,20.5,233.0,1.56,,,,
2025-02-27 07:00:00+05:30,75.2,43.1,0.0592,81.0,74.4,51.4,20.7,213.0,1.42,,,,
2025-02-27 08:00:00+05:30,61.8,35.5,0.0487,75.8,79.2,48.9,20.0,309.0,5.14,,,,
2025-02-27 09:00:00+05:30,42.7,33.7,0.0382,55.6,77.2,49.2,20.1,182.0,4.22,,,,
2025-02-27 10:00:00+05:30,30.3,37.7,0.034,24.8,79.4,51.2,19.6,178.0,3.71,,,,
2025-02-27 11:00:00+05:30,27.8,31.4,0.0297,17.4,69.1,50.4,21.4,157.0,5.39,,,,
2025-02-27 12:00:00+05:30,25.9,24.1,0.025,13.3,65.9,48.5,22.5,108.0,5.7,,,,
2025-02-27 13:00:00+05:30,24.8,23.1,0.024,15.4,68.1,48.6,22.0,135.0,7.22,,,,
2025-02-27 14:00:00+05:30,24.1,22.8,0.0234,16.9,69.5,48.7,21.9,177.0,5.58,,,,
2025-02-27 15:00:00+05:30,22.1,24.8,0.0234,19.8,67.5,49.8,22.1,154.0,5.35,,,,
2025-02-27 16:00:00+05:30,23.3,27.5,0.0254,15.2,64.8,52.0,21.9,101.0,5.52,,,,
2025-02-27 17:00:00+05:30,26.0,23.9,0.025,18.1,65.3,50.5,21.7,143.0,4.64,,,,
2025-02-27 18:00:00+05:30,24.6,22.0,0.0233,16.6,65.9,48.7,21.4,175.0,2.6,,,,
2025-02-27 19:00:00+05:30,23.8,25.4,0.0245,22.3,67.1,50.1,21.1,120.0,2.72,,,,
2025-02-27 20:00:00+05:30,24.9,29.1,0.027,27.2,72.0,51.8,20.1,1.6,0.0275,,,,
2025-02-27 21:00:00+05:30,30.5,26.3,0.0284,34.6,72.0,49.5,19.9,90.4,0.185,,,,
2025-02-27 22:00:00+05:30,32.3,26.3,0.0293,33.5,70.1,48.5,20.4,173.0,1.62,,,,
2025-02-27 23:00:00+05:30,33.0,34.5,0.0337,29.1,71.1,50.9,19.9,147.0,0.0,,,,
2025-02-28 00:00:00+05:30,34.5,36.9,0.0357,24.8,73.1,51.5,19.8,174.0,0.5,,,,
2025-02-28 01:00:00+05:30,41.4,29.6,0.0355,32.4,74.8,48.0,19.5,268.0,0.11,,,,
2025-02-28 02:00:00+05:30,38.2,29.5,0.0338,33.3,74.8,47.7,19.7,210.0,1.31,,,,
2025-02-28 03:00:00+05:30,36.3,34.5,0.0354,40.5,73.0,50.5,19.7,172.0,0.0925,,,,
2025-02-28 04:00:00+05:30,43.7,33.7,0.0388,45.8,72.6,51.3,19.7,162.0,0.458,,,,
2025-02-28 05:00:00+05:30,49.6,27.4,0.0385,38.3,73.0,49.2,19.6,145.0,0.678,,,,
2025-02-28 06:00:00+05:30,44.2,29.4,0.0368,37.5,75.6,49.3,19.1,151.0,1.64,,,,
2025-02-28 07:00:00+05:30,41.1,33.3,0.0372,32.9,82.7,51.4,17.9,170.0,0.895,,,,
2025-02-28 08:00:00+05:30,43.1,30.6,0.037,39.6,82.0,50.6,18.2,132.0,1.06,,,,
2025-02-28 09:00:00+05:30,43.3,26.4,0.0348,44.8,79.8,48.8,19.1,140.0,1.66,,,,
2025-02-28 10:00:00+05:30,38.4,28.4,0.0334,47.9,81.9,49.6,19.3,106.0,0.618,,,,
2025-02-28 11:00:00+05:30,34.2,35.1,0.0346,38.9,81.2,51.6,20.0,95.6,2.8,,,,
2025-02-28 12:00:00+05:30,32.5,41.4,0.037,42.7,73.1,50.9,21.4,152.0,3.6,,,,
2025-02-28 13:00:00+05:30,29.0,36.4,0.0328,38.3,67.4,48.8,23.2,136.0,2.99,,,,
2025-02-28 14:00:00+05:30,25.8,30.5,0.0282,31.6,63.5,48.8,25.6,139.0,3.38,,,,
2025-02-28 15:00:00+05:30,26.8,26.3,0.0266,33.3,62.2,48.9,26.8,138.0,3.72,,,,
2025-02-28 16:00:00+05:30,24.5,28.3,0.0264,36.0,64.9,49.8,25.8,125.0,2.17,,,,
2025-02-28 17:00:00+05:30,25.8,25.2,0.0255,34.6,68.3,48.9,24.6,125.0,1.73,,,,
2025-02-28 18:00:00+05:30,22.8,28.5,0.0256,34.9,72.2,50.8,23.3,136.0,1.22,,,,
2025-02-28 19:00:00+05:30,24.9,32.8,0.0289,43.8,75.6,52.3,22.4,159.0,0.965,,,,
2025-02-28 20:00:00+05:30,30.1,27.2,0.0287,47.9,79.6,49.2,21.7,144.0,1.85,,,,
2025-02-28 21:00:00+05:30,28.6,26.4,0.0275,33.1,82.7,48.5,20.9,127.0,1.27,,,,
2025-02-28 22:00:00+05:30,26.1,30.9,0.0285,29.6,83.9,50.8,20.5,148.0,0.955,,,,
2025-02-28 23:00:00+05:30,28.3,33.7,0.031,33.2,83.4,51.3,20.2,134.0,0.88,,,,
2025-03-01 00:00:00+05:30,32.6,27.0,0.0298,36.0,82.1,48.8,19.9,154.0,1.37,,,,
2025-03-01 01:00:00+05:30,29.7,28.5,0.029,23.0,88.0,49.6,18.2,128.0,0.53,,,,
2025-03-01 02:00:00+05:30,31.3,32.1,0.0316,34.9,88.6,50.8,17.7,244.0,0.957,,,,
2025-03-01 03:00:00+05:30,34.3,30.4,0.0324,47.5,86.6,49.9,17.8,138.0,2.52,,,,
2025-03-01 04:00:00+05:30,33.6,25.2,0.0294,35.5,84.8,47.4,17.9,145.0,3.85,,,,
2025-03-01 05:00:00+05:30,27.6,26.5,0.0271,23.8,82.9,47.5,18.1,136.0,1.75,,,,
2025-03-01 06:00:00+05:30,26.0,29.8,0.0279,26.1,89.1,49.7,17.5,235.0,1.21,,,,
2025-03-01 07:00:00+05:30,30.1,25.9,0.0281,32.6,94.5,48.9,16.6,156.0,1.11,,,,
2025-03-01 08:00:00+05:30,30.7,23.9,0.0273,19.2,94.0,47.1,16.9,142.0,1.43,,,,
2025-03-01 09:00:00+05:30,28.1,27.1,0.0275,26.8,89.1,48.7,18.8,189.0,0.915,,,,
2025-03-01 10:00:00+05:30,29.5,31.7,0.0306,33.8,81.7,49.9,20.6,81.6,2.32,,,,
2025-03-01 11:00:00+05:30,30.1,27.7,0.029,34.5,79.3,48.7,21.3,84.1,3.42,,,,
2025-03-01 12:00:00+05:30,26.6,26.2,0.0264,21.3,72.9,46.9,23.3,150.0,4.36,,,,
2025-03-01 13:00:00+05:30,24.6,25.7,0.0252,27.1,69.8,47.3,24.0,132.0,3.93,,,,
2025-03-01 14:00:00+05:30,24.1,23.9,0.024,32.7,64.5,46.9,25.9,117.0,3.39,,,,
2025-03-01 15:00:00+05:30,23.7,24.3,0.024,27.4,64.1,48.1,26.4,97.8,3.18,,,,
2025-03-01 16:00:00+05:30,25.2,24.4,0.0248,24.6,66.0,47.3,25.8,192.0,1.86,,,,
2025-03-01 17:00:00+05:30,24.8,23.8,0.0243,25.8,68.9,46.6,24.7,218.0,1.39,,,,
2025-03-01 18:00:00+05:30,25.1,23.5,0.0243,18.3,71.6,47.1,23.2,303.0,1.92,,,,
2025-03-01 19:00:00+05:30,25.7,26.2,0.0259,22.9,76.8,48.9,21.6,311.0,0.68,,,,
2025-03-01 20:00:00+05:30,28.2,28.6,0.0285,31.2,82.1,50.3,20.1,322.0,0.0,,,,
2025-03-01 21:00:00+05:30,32.0,25.4,0.0287,40.3,83.6,47.8,19.6,322.0,0.0,,,,
2025-03-01 22:00:00+05:30,29.8,26.2,0.028,40.4,82.6,47.8,19.6,218.0,0.428,,,,
2025-03-01 23:00:00+05:30,29.0,30.0,0.0295,38.0,83.9,49.7,19.0,319.0,0.188,,,,
2025-03-02 00:00:00+05:30,31.3,29.6,0.0305,35.1,86.9,50.0,18.0,324.0,0.0,,,,
2025-03-02 01:00:00+05:30,31.2,23.7,0.0274,28.6,91.2,46.8,16.9,324.0,0.0,,,,
2025-03-02 02:00:00+05:30,29.6,24.5,0.027,30.3,89.9,48.1,17.3,321.0,0.75,,,,
2025-03-02 03:00:00+05:30,28.9,30.7,0.0297,35.8,88.1,50.1,17.4,315.0,1.85,,,,
2025-03-02 04:00:00+05:30,31.0,26.8,0.029,41.5,86.4,48.8,17.1,295.0,2.3,,,,
2025-03-02 05:00:00+05:30,28.7,22.8,0.0258,29.4,86.4,46.8,16.6,315.0,2.26,,,,
2025-03-02 06:00:00+05:30,25.9,24.0,0.0249,22.8,87.1,48.1,15.7,147.0,0.193,,,,
2025-03-02 07:00:00+05:30,27.0,26.7,0.0269,22.0,91.6,49.6,14.5,183.0,0.0275,,,,
2025-03-02 08:00:00+05:30,31.5,22.5,0.0271,23.0,89.9,48.0,15.3,277.0,0.153,,,,
2025-03-02 09:00:00+05:30,32.4,22.7,0.0275,25.9,80.8,46.8,18.0,195.0,0.278,,,,
2025-03-02 10:00:00+05:30,30.5,26.7,0.0286,33.6,73.3,48.0,20.5,204.0,0.78,,,,
2025-03-02 11:00:00+05:30,28.8,29.5,0.0292,35.1,65.2,50.6,23.1,257.0,1.63,,,,
2025-03-02 12:00:00+05:30,31.5,24.6,0.028,33.6,55.6,48.3,24.8,287.0,3.31,,,,
2025-03-02 13:00:00+05:30,28.8,24.5,0.0266,31.9,40.7,47.6,25.5,287.0,3.78,,,,
2025-03-02 14:00:00+05:30,24.1,27.6,0.0258,17.4,41.4,49.3,25.2,284.0,4.26,,,,
2025-03-02 15:00:00+05:30,25.8,28.7,0.0273,16.9,44.8,50.5,24.9,286.0,4.11,,,,
2025-03-02 16:00:00+05:30,29.6,23.8,0.0267,14.8,45.8,47.8,23.9,283.0,3.92,,,,
2025-03-02 17:00:00+05:30,27.1,24.1,0.0256,5.67,45.1,47.1,23.0,288.0,3.83,,,,
2025-03-02 18:00:00+05:30,22.9,26.4,0.0246,10.5,46.8,49.7,21.9,297.0,2.23,,,,
2025-03-02 19:00:00+05:30,28.3,26.3,0.0273,23.0,59.4,49.7,18.4,300.0,0.025,,,,
2025-03-02 20:00:00+05:30,30.0,23.7,0.0268,25.0,68.5,47.2,16.1,299.0,0.0,,,,
