Local Time,CO,NO,NO2,NOX,O3,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NH3
2025-09-20 15:00:00+05:30,0.68,3.55,40.0,0.0242,39.9,149.0,26.0,60.5,5.1,38.3,166.0,2.38,
2025-09-20 16:00:00+05:30,0.673,3.2,14.2,0.0102,50.6,128.0,27.0,62.5,5.83,37.8,149.0,2.28,
2025-09-20 17:00:00+05:30,0.708,2.7,16.9,0.0112,51.7,131.0,27.0,66.3,6.0,36.9,146.0,1.83,
2025-09-20 18:00:00+05:30,0.633,2.0,14.0,0.00905,46.5,125.0,22.0,67.5,5.8,35.7,163.0,2.0,
2025-09-20 19:00:00+05:30,0.755,2.25,20.6,0.0128,40.1,111.0,16.5,70.8,5.43,34.7,131.0,1.4,
2025-09-20 20:00:00+05:30,0.873,2.03,26.6,0.0158,38.8,112.0,19.0,73.8,5.68,34.3,146.0,1.15,
2025-09-20 21:00:00+05:30,0.93,2.53,30.5,0.0183,34.4,128.0,25.0,76.3,4.9,33.9,144.0,0.775,
2025-09-20 22:00:00+05:30,1.22,4.6,40.8,0.0255,24.1,148.0,32.5,80.0,4.45,33.1,131.0,0.3,
2025-09-20 23:00:00+05:30,1.29,9.73,52.2,0.0356,17.3,159.0,35.5,83.5,5.23,32.2,123.0,0.3,
2025-09-21 00:00:00+05:30,1.23,9.8,52.0,0.0356,19.5,158.0,35.3,84.3,7.75,32.1,122.0,0.3,
2025-09-21 01:00:00+05:30,1.26,19.7,46.4,0.0407,24.2,169.0,35.0,86.0,18.0,32.0,121.0,0.3,
2025-09-21 02:00:00+05:30,1.3,48.5,44.8,0.0632,19.5,236.0,42.5,87.0,19.5,31.9,122.0,0.325,
2025-09-21 03:00:00+05:30,0.963,21.8,47.4,0.0429,17.6,241.0,43.0,85.8,18.8,32.0,121.0,0.3,
2025-09-21 04:00:00+05:30,0.865,15.6,40.2,0.0341,17.3,158.0,34.0,85.8,17.3,31.9,123.0,0.3,
2025-09-21 05:00:00+05:30,0.815,13.9,33.8,0.0293,17.0,135.0,32.5,86.0,17.2,31.8,151.0,0.3,
2025-09-21 06:00:00+05:30,0.8,11.7,37.4,0.0294,15.5,134.0,33.0,86.0,17.8,31.8,149.0,0.3,
2025-09-21 07:00:00+05:30,0.945,24.7,37.1,0.0398,16.2,160.0,28.0,87.0,18.1,31.8,131.0,0.5,
2025-09-21 08:00:00+05:30,0.943,17.5,34.3,0.0324,15.1,155.0,32.5,82.5,20.1,32.5,122.0,0.825,
2025-09-21 09:00:00+05:30,0.855,8.83,26.8,0.0214,23.7,147.0,36.5,74.3,19.0,34.4,124.0,1.45,
2025-09-21 10:00:00+05:30,0.798,3.93,20.2,0.014,44.7,143.0,34.5,69.3,16.4,35.9,146.0,1.83,
2025-09-21 11:00:00+05:30,0.74,2.0,14.6,0.00935,62.1,154.0,36.0,66.0,15.5,36.9,156.0,2.03,
2025-09-21 12:00:00+05:30,0.663,1.9,12.0,0.00798,68.4,172.0,39.0,63.5,14.2,37.3,171.0,2.38,
2025-09-21 13:00:00+05:30,0.615,1.25,11.2,0.007,70.8,181.0,36.5,61.0,14.5,37.9,151.0,2.3,
2025-09-21 14:00:00+05:30,0.593,1.7,11.1,0.00725,77.6,167.0,33.5,60.5,14.4,37.7,150.0,1.85,
2025-09-21 15:00:00+05:30,0.578,2.15,11.7,0.00798,75.5,156.0,30.5,59.3,15.0,38.4,165.0,2.13,
2025-09-21 16:00:00+05:30,0.575,2.53,11.2,0.00798,68.9,154.0,25.5,58.8,14.6,38.1,156.0,1.95,
2025-09-21 17:00:00+05:30,0.648,2.85,14.9,0.0102,72.3,150.0,27.0,61.5,14.3,37.4,165.0,1.35,
2025-09-21 18:00:00+05:30,0.683,2.45,16.8,0.0109,71.6,165.0,33.0,66.5,14.2,35.8,116.0,0.975,
2025-09-21 19:00:00+05:30,0.723,1.48,21.4,0.0126,59.8,166.0,34.0,69.8,14.2,34.7,139.0,1.03,
2025-09-21 20:00:00+05:30,0.693,2.28,22.8,0.0139,50.2,141.0,27.5,70.3,14.8,34.3,141.0,0.875,
2025-09-21 21:00:00+05:30,0.808,1.68,27.7,0.0161,42.1,131.0,23.5,72.3,13.5,34.2,136.0,1.2,
2025-09-21 22:00:00+05:30,0.845,1.43,30.0,0.0171,39.9,135.0,30.0,73.0,13.5,33.9,133.0,1.15,
2025-09-21 23:00:00+05:30,0.978,4.75,44.3,0.0274,30.9,155.0,32.5,75.3,13.7,33.6,139.0,0.575,
2025-09-22 00:00:00+05:30,0.99,5.1,48.2,0.0298,24.8,196.0,36.7,80.3,13.1,32.6,143.0,0.3,
2025-09-22 01:00:00+05:30,1.44,58.6,36.4,0.067,19.2,494.0,70.0,86.5,13.9,31.5,143.0,0.3,
2025-09-22 02:00:00+05:30,1.51,59.1,43.2,0.071,21.1,536.0,75.0,89.0,16.0,31.3,143.0,0.3,
2025-09-22 03:00:00+05:30,1.38,59.3,40.4,0.0697,22.9,683.0,107.0,91.5,18.3,31.3,143.0,0.3,
2025-09-22 04:00:00+05:30,1.19,29.6,38.8,0.0447,17.6,544.0,92.0,91.0,18.7,31.4,144.0,0.3,
2025-09-22 05:00:00+05:30,1.15,53.4,35.9,0.0625,18.6,318.0,53.5,90.5,20.4,31.3,144.0,0.3,
2025-09-22 06:00:00+05:30,1.12,55.1,33.3,0.0625,18.2,450.0,72.5,93.0,19.6,30.9,144.0,0.3,
2025-09-22 07:00:00+05:30,1.04,30.1,35.8,0.0435,12.8,438.0,69.5,89.3,19.8,31.4,144.0,0.375,
2025-09-22 08:00:00+05:30,1.04,18.2,44.2,0.0383,17.8,278.0,48.0,80.8,21.9,32.7,143.0,0.675,
2025-09-22 09:00:00+05:30,1.06,13.0,42.7,0.0333,19.8,229.0,43.0,73.8,20.8,34.5,217.0,1.53,
2025-09-22 10:00:00+05:30,0.923,8.28,36.7,0.0263,30.2,227.0,39.5,67.5,17.5,36.2,182.0,1.78,
2025-09-22 11:00:00+05:30,0.77,4.2,23.7,0.016,51.4,227.0,38.0,62.3,16.8,37.3,169.0,1.98,
2025-09-22 12:00:00+05:30,0.66,3.4,18.9,0.0128,65.7,217.0,34.0,59.8,16.9,38.1,181.0,2.15,
2025-09-22 13:00:00+05:30,0.643,3.8,17.5,0.0124,57.8,221.0,28.5,58.8,15.4,38.5,183.0,2.33,
2025-09-22 14:00:00+05:30,0.618,3.25,12.5,0.00928,54.9,226.0,24.0,58.0,15.0,38.5,152.0,2.73,
2025-09-22 15:00:00+05:30,0.628,2.5,12.9,0.00893,63.9,194.0,21.0,58.5,15.0,38.5,174.0,2.33,
2025-09-22 16:00:00+05:30,0.653,2.85,14.3,0.00993,64.1,159.0,23.0,58.8,14.4,38.2,173.0,1.95,
2025-09-22 17:00:00+05:30,0.685,3.0,17.1,0.0115,69.6,150.0,22.0,59.5,15.6,37.3,150.0,1.6,
2025-09-22 18:00:00+05:30,0.73,2.63,22.8,0.0142,55.5,167.0,22.0,63.5,14.4,36.0,128.0,1.95,
2025-09-22 19:00:00+05:30,0.758,2.7,26.9,0.0165,44.4,164.0,19.5,67.5,13.4,34.8,124.0,0.95,
2025-09-22 20:00:00+05:30,0.96,2.68,34.7,0.0206,35.2,134.0,19.0,70.8,13.0,34.2,134.0,0.775,
2025-09-22 21:00:00+05:30,1.0,3.65,38.6,0.0235,31.6,134.0,25.5,72.0,12.1,33.8,134.0,0.75,
2025-09-22 22:00:00+05:30,0.95,2.5,37.5,0.022,32.8,139.0,30.0,73.5,13.6,33.6,134.0,0.65,
2025-09-22 23:00:00+05:30,0.94,2.3,37.3,0.0217,32.2,137.0,30.5,,15.4,,,,
2025-09-23 00:00:00+05:30,0.94,2.5,38.6,0.0226,27.4,136.0,33.0,,16.6,,,,
2025-09-23 01:00:00+05:30,0.79,3.5,43.4,0.026,23.3,122.0,28.0,,16.4,,,,
2025-09-23 02:00:00+05:30,0.918,13.6,48.6,0.0369,17.5,132.0,27.5,,18.6,,,,
2025-09-23 03:00:00+05:30,0.92,20.4,45.3,0.0406,16.6,213.0,33.5,,17.6,,,,
2025-09-23 04:00:00+05:30,0.795,12.6,43.4,0.0333,17.8,207.0,33.0,,17.9,,,,
2025-09-23 05:00:00+05:30,0.835,15.1,41.5,0.0343,18.0,134.0,32.5,,19.0,,,,
2025-09-23 06:00:00+05:30,0.773,5.08,31.3,0.0207,14.9,133.0,37.5,,19.1,,,,
2025-09-23 07:00:00+05:30,0.755,6.73,31.3,0.0221,14.1,136.0,33.5,,18.2,,,,
2025-09-23 08:00:00+05:30,0.938,13.2,37.6,0.0307,19.0,158.0,33.0,,19.7,,,,
2025-09-23 09:00:00+05:30,0.915,8.88,36.1,0.0265,32.7,180.0,35.0,,19.6,,,,
2025-09-23 10:00:00+05:30,0.795,4.9,25.9,0.0178,50.8,197.0,35.5,,16.1,,,,
2025-09-23 11:00:00+05:30,0.775,3.35,19.8,0.0133,65.4,211.0,34.0,,15.0,,,,
2025-09-23 12:00:00+05:30,0.673,2.7,18.2,0.0118,70.1,240.0,31.5,,15.5,,,,
2025-09-23 13:00:00+05:30,0.638,2.4,16.4,0.0107,70.7,246.0,28.5,,15.3,,,,
2025-09-23 14:00:00+05:30,0.603,2.98,16.2,0.011,71.9,238.0,25.0,,15.1,,,,
2025-09-23 15:00:00+05:30,0.608,2.65,13.6,0.0094,74.9,240.0,19.0,,14.8,,,,
2025-09-23 16:00:00+05:30,0.57,5.7,21.8,0.0162,64.5,218.0,15.5,,15.4,,,,
2025-09-23 17:00:00+05:30,0.645,4.7,23.8,0.0165,60.4,181.0,16.0,,14.9,,,,
2025-09-23 18:00:00+05:30,0.745,2.23,26.8,0.0161,51.4,142.0,15.5,,15.5,,,,
2025-09-23 19:00:00+05:30,0.84,3.53,40.9,0.0246,36.6,138.0,16.5,,15.7,,,,
2025-09-23 20:00:00+05:30,0.908,2.35,41.6,0.024,36.6,129.0,17.0,,14.2,,,,
2025-09-23 21:00:00+05:30,0.87,1.75,34.6,0.0199,44.2,111.0,19.5,,13.5,,,,
2025-09-23 22:00:00+05:30,0.913,1.2,32.8,0.0185,40.2,118.0,26.0,,13.0,,,,
2025-09-23 23:00:00+05:30,1.26,17.7,58.9,0.0458,15.5,174.0,42.0,,15.4,,,,
2025-09-24 00:00:00+05:30,1.31,21.0,60.2,0.0491,15.5,216.0,47.7,,18.7,,,,
2025-09-24 01:00:00+05:30,1.11,18.7,53.9,0.0438,16.6,252.0,47.0,,20.1,,,,
2025-09-24 02:00:00+05:30,1.09,36.0,50.6,0.0561,17.3,214.0,42.0,,19.6,,,,
2025-09-24 03:00:00+05:30,0.85,18.9,47.0,0.0403,15.4,168.0,42.5,,19.1,,,,
2025-09-24 04:00:00+05:30,0.783,6.2,46.2,0.0296,15.2,145.0,41.5,,19.9,,,,
2025-09-24 05:00:00+05:30,0.703,7.4,45.2,0.03,15.2,127.0,31.0,,19.4,,,,
2025-09-24 06:00:00+05:30,0.638,7.48,43.7,0.0293,14.6,133.0,34.0,,18.1,,,,
2025-09-24 07:00:00+05:30,0.7,9.23,40.7,0.0292,16.9,157.0,37.5,,18.4,,,,
2025-09-24 08:00:00+05:30,0.788,11.4,35.6,0.0282,21.0,195.0,33.0,,19.9,,,,
2025-09-24 09:00:00+05:30,0.645,8.28,24.2,0.0196,32.2,183.0,29.5,,16.4,,,,
2025-09-24 10:00:00+05:30,0.62,4.63,20.6,0.0148,47.3,159.0,24.0,,15.6,,,,
2025-09-24 11:00:00+05:30,0.553,2.9,16.7,0.0112,60.2,189.0,25.0,,16.0,,,,
2025-09-24 12:00:00+05:30,0.537,3.37,16.5,0.0115,66.1,229.0,29.0,,16.0,,,,
2025-09-24 13:00:00+05:30,0.545,2.95,15.4,0.0106,72.4,225.0,25.5,,16.0,,,,
2025-09-24 14:00:00+05:30,0.485,3.25,15.1,0.0107,77.3,163.0,21.0,,16.1,,,,
2025-09-24 15:00:00+05:30,0.468,2.8,12.6,0.00895,76.6,141.0,18.0,,16.2,,,,
2025-09-24 16:00:00+05:30,0.465,2.58,12.9,0.00893,71.7,143.0,18.0,,15.8,,,,
2025-09-24 17:00:00+05:30,0.533,3.03,17.0,0.0115,65.8,147.0,17.5,,15.8,,,,
2025-09-24 18:00:00+05:30,0.645,3.6,29.8,0.0188,51.0,161.0,19.5,,16.0,,,,
2025-09-24 19:00:00+05:30,0.57,2.68,35.0,0.0208,48.8,162.0,25.0,,15.7,,,,
2025-09-24 20:00:00+05:30,0.867,5.47,53.3,0.0328,29.6,151.0,24.0,,15.3,,,,
2025-09-24 21:00:00+05:30,1.71,26.3,63.9,0.0553,15.3,361.0,60.7,,16.3,,,,
2025-09-24 22:00:00+05:30,1.3,14.1,59.6,0.0431,16.9,356.0,64.5,,14.2,,,,
2025-09-24 23:00:00+05:30,1.02,12.5,51.6,0.0376,17.6,218.0,45.5,,14.0,,,,
2025-09-25 00:00:00+05:30,1.0,9.1,51.1,0.0346,17.5,182.0,40.3,,16.0,,,,
2025-09-25 01:00:00+05:30,1.34,58.1,40.5,0.0687,18.3,243.0,43.0,,19.3,,,,
2025-09-25 02:00:00+05:30,1.63,107.0,46.3,0.112,18.5,455.0,63.5,,23.2,,,,
2025-09-25 03:00:00+05:30,1.5,109.0,39.5,0.109,17.9,707.0,90.0,,24.3,,,,
2025-09-25 04:00:00+05:30,0.955,33.1,49.1,0.053,15.3,525.0,71.5,,22.3,,,,
2025-09-25 05:00:00+05:30,0.857,16.5,35.6,0.0323,16.1,258.0,44.3,,21.7,,,,
2025-09-25 06:00:00+05:30,0.875,18.2,38.2,0.035,15.3,158.0,36.5,,21.9,,,,
2025-09-25 07:00:00+05:30,0.813,17.0,40.7,0.0355,13.6,154.0,36.5,,20.8,,,,
2025-09-25 08:00:00+05:30,0.838,17.4,33.2,0.0318,16.1,179.0,35.0,,22.7,,,,
2025-09-25 09:00:00+05:30,0.62,7.5,24.9,0.0193,22.4,172.0,30.5,,23.0,,,,
2025-09-25 10:00:00+05:30,0.533,5.73,22.5,0.0166,36.3,163.0,27.0,,19.6,,,,
2025-09-25 11:00:00+05:30,0.518,3.3,17.9,0.0122,47.9,189.0,22.5,,18.0,,,,
2025-09-25 12:00:00+05:30,0.545,2.95,17.9,0.0119,58.5,205.0,22.0,,18.2,,,,
2025-09-25 13:00:00+05:30,0.523,2.68,13.9,0.0096,69.3,211.0,21.0,,17.9,,,,
2025-09-25 14:00:00+05:30,0.545,2.8,14.5,0.00995,71.2,180.0,21.0,,18.1,,,,
2025-09-25 15:00:00+05:30,0.565,2.9,12.8,0.00915,70.8,184.0,20.0,,18.2,,,,
2025-09-25 16:00:00+05:30,0.563,2.3,14.0,0.0093,75.6,172.0,15.0,,18.0,,,,
2025-09-25 17:00:00+05:30,0.628,1.35,18.5,0.0109,76.4,149.0,17.0,,18.3,,,,
2025-09-25 18:00:00+05:30,0.643,2.48,21.8,0.0136,69.0,169.0,25.5,,18.1,,,,
2025-09-25 19:00:00+05:30,0.745,2.75,42.7,0.025,39.7,181.0,29.0,,17.8,,,,
2025-09-25 20:00:00+05:30,0.768,4.53,47.2,0.0288,33.8,143.0,29.0,,17.8,,,,
2025-09-25 21:00:00+05:30,0.983,3.35,49.4,0.029,25.0,138.0,33.5,,18.0,,,,
2025-09-25 22:00:00+05:30,0.703,3.2,45.4,0.0268,27.2,136.0,34.0,,15.7,,,,
2025-09-25 23:00:00+05:30,0.7,3.58,41.9,0.0252,27.0,118.0,28.5,,16.0,,,,
2025-09-26 00:00:00+05:30,0.855,6.07,47.8,0.0304,20.0,138.0,32.3,,17.9,,,,
2025-09-26 01:00:00+05:30,0.975,5.8,47.9,0.0302,18.8,190.0,41.0,,13.7,,,,
2025-09-26 02:00:00+05:30,0.948,4.48,42.9,0.0264,19.2,184.0,40.5,,14.8,,,,
2025-09-26 03:00:00+05:30,0.83,3.55,34.1,0.021,19.9,156.0,38.0,,16.1,,,,
2025-09-26 04:00:00+05:30,0.85,3.1,26.9,0.0169,19.4,139.0,37.0,,17.6,,,,
2025-09-26 05:00:00+05:30,1.02,9.18,35.6,0.0264,15.9,191.0,40.5,,15.5,,,,
2025-09-26 06:00:00+05:30,1.01,12.6,37.7,0.0303,16.0,180.0,38.5,,16.8,,,,
2025-09-26 07:00:00+05:30,1.07,17.0,40.6,0.0354,16.1,128.0,36.0,,15.5,,,,
2025-09-26 08:00:00+05:30,1.14,13.8,35.8,0.0303,18.2,156.0,42.0,,17.5,,,,
2025-09-26 09:00:00+05:30,1.1,7.4,32.7,0.0234,24.1,177.0,46.0,,17.8,,,,
2025-09-26 10:00:00+05:30,0.94,7.15,33.7,0.0237,43.4,193.0,47.5,,13.9,,,,
2025-09-26 11:00:00+05:30,0.79,3.33,21.8,0.0144,62.7,221.0,41.0,,12.7,,,,
2025-09-26 12:00:00+05:30,0.738,3.18,15.2,0.0106,69.2,264.0,32.0,,12.9,,,,
2025-09-26 13:00:00+05:30,0.7,2.25,12.9,0.00868,76.0,267.0,29.0,,12.5,,,,
2025-09-26 14:00:00+05:30,0.668,2.53,14.7,0.00983,82.9,200.0,27.0,,12.6,,,,
2025-09-26 15:00:00+05:30,0.678,2.78,14.6,0.0101,86.1,158.0,26.0,,12.7,,,,
2025-09-26 16:00:00+05:30,0.697,2.6,16.6,0.0109,86.2,157.0,26.3,,12.0,,,,
2025-09-26 19:00:00+05:30,1.02,2.8,38.5,0.0228,43.6,156.0,19.0,,12.9,,,,
2025-09-26 20:00:00+05:30,1.27,3.2,50.3,0.0293,30.9,149.0,29.0,,12.8,,,,
2025-09-26 21:00:00+05:30,1.29,4.2,55.9,0.0332,27.3,154.0,38.0,,12.3,,,,
2025-09-26 22:00:00+05:30,1.3,5.03,55.4,0.0335,23.8,166.0,41.5,,11.1,,,,
2025-09-26 23:00:00+05:30,1.22,4.05,47.5,0.0286,32.0,166.0,39.0,,10.7,,,,
2025-09-27 00:00:00+05:30,1.15,2.7,46.4,0.0269,32.0,153.0,37.0,,10.2,,,,
2025-09-27 02:00:00+05:30,0.76,2.9,41.5,0.0244,24.4,147.0,38.0,,15.4,,,,
2025-09-27 03:00:00+05:30,0.793,3.38,44.6,0.0265,20.2,154.0,48.0,,17.0,,,,
2025-09-27 04:00:00+05:30,0.825,10.6,46.4,0.0333,16.3,175.0,54.0,,18.2,,,,
2025-09-27 05:00:00+05:30,0.738,12.1,49.7,0.0362,17.0,186.0,53.5,,19.5,,,,
2025-09-27 06:00:00+05:30,0.645,3.75,38.3,0.0234,23.0,176.0,71.0,,19.4,,,,
2025-09-27 07:00:00+05:30,0.685,5.03,42.1,0.0265,20.3,159.0,68.5,,18.8,,,,
2025-09-27 08:00:00+05:30,0.783,4.53,32.2,0.0208,27.7,158.0,63.5,,18.7,,,,
2025-09-27 09:00:00+05:30,0.81,3.8,23.5,0.0156,40.5,178.0,66.5,,18.7,,,,
2025-09-27 10:00:00+05:30,0.903,2.98,19.7,0.0129,69.6,208.0,60.0,,16.5,,,,
2025-09-27 11:00:00+05:30,0.847,1.3,16.9,0.01,97.4,230.0,60.5,,14.4,,,,
2025-09-27 12:00:00+05:30,0.77,2.4,16.5,0.0107,111.0,235.0,62.0,,18.3,,,,
2025-09-27 13:00:00+05:30,0.803,2.0,17.1,0.0102,125.0,214.0,72.0,58.0,12.6,39.8,129.0,0.6,
2025-09-27 14:00:00+05:30,0.8,2.18,14.5,0.0095,130.0,189.0,69.5,56.8,12.1,40.1,137.0,0.9,
2025-09-27 15:00:00+05:30,0.843,2.53,15.4,0.0102,131.0,189.0,58.0,58.0,11.5,39.6,131.0,0.867,
2025-09-27 16:00:00+05:30,0.763,2.63,15.4,0.0104,131.0,193.0,56.5,58.5,13.1,39.4,117.0,0.5,
2025-09-27 17:00:00+05:30,0.775,1.95,14.8,0.00943,128.0,176.0,54.0,61.3,16.6,38.0,117.0,0.425,
2025-09-27 18:00:00+05:30,0.815,1.95,19.0,0.0117,103.0,181.0,57.0,66.5,18.2,36.4,116.0,0.35,
2025-09-27 19:00:00+05:30,0.993,1.8,37.9,0.0216,69.0,223.0,66.0,72.0,18.4,35.1,116.0,0.3,
2025-09-27 20:00:00+05:30,1.6,11.7,80.2,0.0522,26.7,470.0,100.0,75.5,15.3,34.5,117.0,0.3,
2025-09-27 21:00:00+05:30,2.16,22.1,79.3,0.0602,21.7,705.0,161.0,77.8,13.3,34.4,117.0,0.3,
2025-09-27 22:00:00+05:30,1.74,7.75,70.2,0.0436,18.7,587.0,157.0,79.8,13.5,34.1,117.0,0.3,
2025-09-27 23:00:00+05:30,1.11,3.75,38.7,0.0237,18.1,421.0,109.0,78.8,14.2,33.8,117.0,0.3,
2025-09-28 00:00:00+05:30,0.93,4.17,33.3,0.0211,21.0,357.0,89.7,78.3,12.8,33.6,117.0,0.3,
2025-09-28 01:00:00+05:30,1.13,20.4,42.6,0.0393,16.1,548.0,100.0,81.0,9.7,32.9,117.0,0.3,
2025-09-28 02:00:00+05:30,0.913,10.1,39.2,0.029,16.6,491.0,86.5,80.8,10.5,32.9,119.0,0.3,
2025-09-28 03:00:00+05:30,0.82,5.95,32.9,0.0224,20.9,337.0,59.0,81.5,11.2,32.7,119.0,0.325,
2025-09-28 04:00:00+05:30,0.915,15.1,40.6,0.0338,19.0,254.0,50.5,85.3,13.1,32.2,116.0,0.3,
2025-09-28 05:00:00+05:30,0.998,13.1,40.2,0.032,17.2,414.0,87.0,86.5,14.9,32.1,116.0,0.3,
2025-09-28 06:00:00+05:30,0.985,9.33,35.5,0.0265,17.5,403.0,80.5,88.5,15.4,31.9,116.0,0.3,
2025-09-28 07:00:00+05:30,1.0,6.5,32.2,0.0224,17.6,211.0,45.0,88.5,13.9,32.2,116.0,0.35,
2025-09-28 08:00:00+05:30,0.923,3.35,20.3,0.0135,22.6,134.0,38.0,83.5,16.4,33.4,117.0,0.65,
2025-09-28 09:00:00+05:30,0.885,2.98,15.4,0.0106,28.6,94.0,36.5,78.5,15.2,34.6,123.0,0.95,
2025-09-28 10:00:00+05:30,0.778,2.63,12.3,0.00863,36.7,90.5,35.5,70.3,13.3,36.8,124.0,1.25,
2025-09-28 11:00:00+05:30,0.745,2.9,11.4,0.00843,45.5,89.5,22.5,65.0,12.8,38.0,143.0,1.1,
2025-09-28 12:00:00+05:30,0.637,2.45,10.0,0.00733,41.6,103.0,22.5,62.3,11.2,39.0,176.0,1.55,
2025-09-28 13:00:00+05:30,0.545,2.5,8.65,0.00668,50.5,112.0,23.0,59.8,6.58,39.5,150.0,1.45,
2025-09-28 14:00:00+05:30,0.54,1.88,10.3,0.00698,55.8,95.0,18.5,59.0,6.55,39.7,164.0,1.48,
2025-09-28 15:00:00+05:30,0.543,1.78,10.0,0.00678,59.9,70.0,11.5,60.5,7.35,39.0,154.0,1.38,
2025-09-28 16:00:00+05:30,0.565,2.28,10.9,0.00763,64.8,81.0,10.5,61.8,7.28,38.7,146.0,1.18,
2025-09-28 17:00:00+05:30,0.613,2.88,13.7,0.0096,65.8,95.0,18.5,63.3,6.98,38.1,150.0,0.675,
2025-09-28 18:00:00+05:30,0.683,2.0,18.5,0.0114,60.2,132.0,22.5,67.0,7.23,36.7,150.0,0.4,
2025-09-28 19:00:00+05:30,0.96,3.23,47.1,0.0277,32.3,373.0,57.5,73.0,6.8,35.0,152.0,0.3,
2025-09-28 20:00:00+05:30,1.01,3.6,40.2,0.0243,34.1,388.0,76.0,74.8,6.9,34.6,153.0,0.3,
2025-09-28 22:00:00+05:30,0.96,3.5,40.0,0.0241,26.9,204.0,56.0,77.0,7.4,34.1,151.0,0.3,
2025-09-28 23:00:00+05:30,0.935,3.2,39.4,0.0236,24.7,173.0,56.5,78.0,7.23,33.9,152.0,0.3,
2025-09-29 00:00:00+05:30,0.89,3.47,36.9,0.0224,23.2,144.0,58.3,78.3,5.95,33.8,153.0,0.3,
2025-09-29 01:00:00+05:30,1.02,5.45,47.8,0.0298,19.7,439.0,83.0,82.5,7.4,33.0,153.0,0.3,
2025-09-29 02:00:00+05:30,0.998,7.03,42.6,0.0284,18.8,343.0,73.0,85.0,7.48,32.6,153.0,0.3,
2025-09-29 03:00:00+05:30,0.985,8.23,44.9,0.0306,18.0,290.0,63.5,86.0,6.93,32.4,153.0,0.3,
2025-09-29 04:00:00+05:30,0.933,5.18,34.8,0.0227,20.8,305.0,56.5,87.0,8.1,32.4,153.0,0.375,
2025-09-29 05:00:00+05:30,0.888,3.3,22.7,0.0148,23.0,204.0,48.0,88.3,8.3,32.1,153.0,0.3,
2025-09-29 06:00:00+05:30,0.945,10.5,25.8,0.0222,19.4,165.0,53.5,89.8,8.03,31.8,153.0,0.3,
2025-09-29 07:00:00+05:30,1.01,11.8,30.5,0.0258,19.5,267.0,67.5,90.3,8.9,32.0,153.0,0.3,
2025-09-29 08:00:00+05:30,0.948,5.3,23.5,0.0168,24.2,287.0,68.0,87.3,7.55,32.7,152.0,0.325,
2025-09-29 09:00:00+05:30,0.953,3.6,18.1,0.0126,34.9,226.0,58.0,80.5,8.23,34.1,152.0,0.525,
2025-09-29 10:00:00+05:30,0.918,3.2,16.5,0.0114,44.3,217.0,48.5,71.5,9.38,36.5,152.0,0.65,
2025-09-29 11:00:00+05:30,0.825,3.1,16.7,0.0114,51.0,187.0,36.5,67.0,8.43,37.9,150.0,0.55,
2025-09-29 12:00:00+05:30,0.803,2.73,14.6,0.01,61.2,160.0,34.0,63.0,7.9,38.8,149.0,0.9,
2025-09-29 13:00:00+05:30,0.803,2.15,13.1,0.0087,66.3,153.0,35.0,62.0,6.65,39.1,147.0,0.8,
2025-09-29 14:00:00+05:30,0.81,2.68,14.5,0.0099,72.5,141.0,33.5,60.8,6.93,39.5,148.0,0.825,
2025-09-29 15:00:00+05:30,0.858,2.4,12.7,0.0087,81.5,,31.5,60.3,6.85,39.4,147.0,0.825,
2025-09-29 16:00:00+05:30,0.848,2.55,11.7,0.00835,85.7,,29.0,60.0,7.8,39.0,144.0,0.9,
2025-09-29 17:00:00+05:30,0.91,2.2,18.9,0.0119,74.6,,35.5,63.8,7.6,38.4,146.0,0.35,
2025-09-29 18:00:00+05:30,1.02,2.43,32.8,0.0194,56.1,,53.0,70.3,7.3,36.3,147.0,0.3,
2025-09-29 19:00:00+05:30,1.16,3.33,46.0,0.0272,32.3,,63.5,76.0,7.28,34.6,145.0,0.3,
2025-09-29 20:00:00+05:30,1.22,5.28,50.1,0.031,28.3,,77.0,76.5,7.85,34.2,146.0,0.3,
2025-09-29 21:00:00+05:30,1.11,2.33,28.3,0.0169,42.2,,74.5,77.3,7.15,34.0,146.0,0.3,
2025-09-29 22:00:00+05:30,1.56,5.48,51.5,0.0319,23.1,,73.5,78.8,7.45,33.9,146.0,0.3,
2025-09-29 23:00:00+05:30,1.63,9.45,45.6,0.0319,20.6,,100.0,81.5,7.18,33.7,146.0,0.3,
2025-09-30 00:00:00+05:30,1.53,8.93,42.3,0.0297,18.5,,99.0,83.3,7.8,33.4,146.0,0.3,
2025-09-30 01:00:00+05:30,1.09,9.7,35.5,0.0268,21.1,,67.0,87.5,4.35,32.7,146.0,0.3,
2025-09-30 02:00:00+05:30,1.15,11.2,33.9,0.0271,15.9,,65.0,84.8,6.4,33.1,146.0,0.3,
2025-09-30 03:00:00+05:30,0.873,4.73,26.9,0.0182,16.3,,65.5,81.8,7.68,33.2,147.0,0.3,
2025-09-30 04:00:00+05:30,0.825,5.25,25.5,0.0178,17.0,,64.5,82.3,6.48,32.8,147.0,0.3,
2025-09-30 05:00:00+05:30,0.803,3.2,26.2,0.0165,18.4,,61.5,83.8,7.8,32.6,146.0,0.3,
