Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,SO2,NH3
2025-09-23 20:00:00+05:30,0.253,2.45,0.01,15.0,158.0,61.3,27.9,313.0,1.43,,,,
2025-09-23 21:00:00+05:30,0.255,2.73,0.0093,11.5,180.0,64.3,27.4,318.0,1.53,,,,
2025-09-23 22:00:00+05:30,0.275,3.0,0.0093,15.8,179.0,62.3,27.1,312.0,1.53,,,,
2025-09-23 23:00:00+05:30,0.24,3.0,0.00845,16.4,161.0,64.5,26.5,306.0,1.43,,,,
2025-09-24 00:00:00+05:30,0.225,2.93,0.00787,17.0,123.0,66.3,26.4,308.0,1.43,,,,
2025-09-24 01:00:00+05:30,0.305,3.55,0.0106,5.6,118.0,76.5,24.9,283.0,1.15,,,,
2025-09-24 02:00:00+05:30,0.278,3.33,0.0103,3.8,136.0,70.8,26.0,218.0,1.4,,,,
2025-09-24 03:00:00+05:30,0.255,4.2,0.012,4.9,146.0,71.5,25.7,208.0,1.48,,,,
2025-09-24 04:00:00+05:30,0.195,3.15,0.00905,5.7,151.0,71.8,25.4,213.0,1.3,,,,
2025-09-24 05:00:00+05:30,0.223,3.15,0.0099,7.2,153.0,71.3,25.0,211.0,1.4,,,,
2025-09-24 06:00:00+05:30,0.19,3.08,0.00898,7.28,183.0,68.5,24.8,207.0,1.58,,,,
2025-09-24 07:00:00+05:30,0.2,3.4,0.0078,8.78,151.0,67.0,24.5,216.0,1.5,,,,
2025-09-24 08:00:00+05:30,0.243,4.05,0.00813,10.4,147.0,65.5,24.9,248.0,1.48,,,,
2025-09-24 09:00:00+05:30,0.223,3.65,0.00703,16.1,124.0,62.5,26.5,244.0,1.45,,,,
2025-09-24 10:00:00+05:30,0.213,3.23,0.00608,24.6,109.0,59.5,28.2,246.0,1.68,,,,
2025-09-24 11:00:00+05:30,0.173,3.1,0.0057,25.5,106.0,53.8,30.0,222.0,1.75,,,,
2025-09-24 12:00:00+05:30,0.137,3.4,0.00627,20.7,114.0,50.0,31.3,228.0,1.57,,,,
2025-09-24 13:00:00+05:30,0.095,3.0,0.0053,28.1,,47.0,32.1,231.0,1.7,,,,
2025-09-24 14:00:00+05:30,0.095,3.1,0.00488,52.0,100.0,44.5,33.6,238.0,1.65,,,,
2025-09-24 15:00:00+05:30,0.133,3.15,0.00428,75.0,99.0,43.8,34.2,229.0,1.65,,,,
2025-09-24 16:00:00+05:30,0.158,3.25,0.00518,80.8,95.8,44.5,33.9,232.0,1.65,,,,
2025-09-24 17:00:00+05:30,0.158,3.15,0.00505,86.6,97.5,46.8,33.4,232.0,1.53,,,,
2025-09-24 18:00:00+05:30,0.163,2.83,0.00495,88.2,107.0,53.5,30.4,269.0,1.6,,,,
2025-09-24 19:00:00+05:30,0.22,2.98,0.0081,55.9,120.0,59.8,28.8,306.0,1.48,,,,
2025-09-24 20:00:00+05:30,0.288,3.2,0.0101,34.1,148.0,65.0,27.9,339.0,2.03,,,,
2025-09-24 21:00:00+05:30,0.26,2.85,0.00765,38.7,149.0,65.0,27.6,322.0,1.55,,,,
2025-09-24 22:00:00+05:30,0.225,2.63,0.00743,44.0,138.0,67.0,27.0,297.0,1.3,,,,
2025-09-24 23:00:00+05:30,0.28,2.98,0.00898,26.1,148.0,72.3,26.0,273.0,1.25,,,,
2025-09-25 00:00:00+05:30,0.29,3.23,0.00977,23.5,157.0,74.0,26.0,270.0,1.17,,,,
2025-09-25 01:00:00+05:30,0.28,3.0,0.00805,27.7,139.0,74.5,25.8,258.0,1.2,,,,
2025-09-25 02:00:00+05:30,0.283,3.25,0.0074,18.7,133.0,73.3,25.7,258.0,1.15,,,,
2025-09-25 03:00:00+05:30,0.29,3.1,0.0082,26.6,161.0,74.0,25.5,211.0,1.4,,,,
2025-09-25 04:00:00+05:30,0.238,2.73,0.00753,30.7,189.0,73.0,25.4,216.0,1.2,,,,
2025-09-25 05:00:00+05:30,0.2,3.13,0.00768,23.7,156.0,76.8,24.7,269.0,1.05,,,,
2025-09-25 06:00:00+05:30,0.195,2.8,0.0079,28.3,140.0,74.0,24.7,234.0,1.25,,,,
2025-09-25 07:00:00+05:30,0.195,3.78,0.0077,26.5,148.0,70.5,24.5,238.0,1.28,,,,
2025-09-25 08:00:00+05:30,0.213,3.78,0.00738,27.9,132.0,69.8,24.4,239.0,1.3,,,,
2025-09-25 09:00:00+05:30,0.218,4.38,0.00693,33.9,120.0,62.8,26.5,236.0,1.5,,,,
2025-09-25 10:00:00+05:30,0.203,3.2,0.00523,43.4,103.0,59.8,28.4,268.0,1.75,,,,
2025-09-25 11:00:00+05:30,0.17,2.95,0.00445,55.3,102.0,55.5,29.5,256.0,1.93,,,,
2025-09-25 12:00:00+05:30,0.17,3.1,0.00485,66.5,95.5,51.8,31.0,219.0,1.53,,,,
2025-09-25 13:00:00+05:30,0.15,3.18,0.00473,70.9,91.0,48.8,32.5,232.0,1.63,,,,
2025-09-25 14:00:00+05:30,0.11,3.4,0.0044,72.1,91.0,48.0,33.1,283.0,1.85,,,,
2025-09-25 15:00:00+05:30,0.095,2.45,0.00345,72.0,67.0,45.0,34.1,243.0,1.6,,,,
2025-09-25 16:00:00+05:30,0.108,2.83,0.00333,81.3,66.8,47.3,33.5,254.0,1.6,,,,
2025-09-25 17:00:00+05:30,0.145,2.58,0.00338,84.4,98.8,50.0,32.9,250.0,1.48,,,,
2025-09-25 18:00:00+05:30,0.205,2.55,0.00443,82.9,121.0,56.3,30.3,279.0,1.53,,,,
2025-09-25 19:00:00+05:30,0.29,2.93,0.0079,62.6,129.0,62.0,28.6,312.0,1.5,,,,
2025-09-25 20:00:00+05:30,0.375,4.65,0.0138,40.1,201.0,65.8,27.7,310.0,1.43,,,,
2025-09-25 21:00:00+05:30,0.465,5.1,0.0146,27.7,216.0,71.3,26.9,310.0,1.48,,,,
2025-09-25 22:00:00+05:30,0.433,5.05,0.0129,28.6,205.0,70.5,26.9,313.0,1.53,,,,
2025-09-25 23:00:00+05:30,0.278,2.8,0.0081,29.5,174.0,69.8,26.9,308.0,1.43,,,,
2025-09-26 00:00:00+05:30,0.23,2.7,0.00653,32.3,139.0,72.7,26.4,309.0,1.43,,,,
2025-09-26 01:00:00+05:30,0.23,2.45,0.00535,35.0,102.0,76.0,25.8,299.0,1.45,,,,
2025-09-26 02:00:00+05:30,0.273,2.6,0.00578,4.4,98.3,78.0,25.3,296.0,1.3,,,,
2025-09-26 03:00:00+05:30,0.265,3.8,0.0056,46.4,101.0,80.0,24.8,287.0,1.2,,,,
2025-09-26 04:00:00+05:30,0.253,3.08,0.0053,28.4,97.5,82.5,24.3,298.0,1.33,,,,
2025-09-26 05:00:00+05:30,0.27,3.08,0.0068,26.4,104.0,85.0,23.9,295.0,1.33,,,,
2025-09-26 06:00:00+05:30,0.275,3.2,0.0079,29.2,119.0,83.8,24.0,251.0,1.15,,,,
2025-09-26 07:00:00+05:30,0.253,3.15,0.00758,26.0,141.0,83.3,24.1,263.0,1.15,,,,
2025-09-26 08:00:00+05:30,0.318,4.28,0.00833,26.7,135.0,79.8,24.9,278.0,1.3,,,,
2025-09-26 09:00:00+05:30,0.3,4.23,0.0085,30.6,144.0,68.7,27.1,292.0,1.53,,,,
2025-09-26 10:00:00+05:30,0.3,2.4,0.0046,57.6,139.0,62.0,29.5,281.0,1.7,,,,
2025-09-26 11:00:00+05:30,0.265,2.75,0.00415,76.1,140.0,54.5,31.2,243.0,1.6,,,,
2025-09-26 12:00:00+05:30,0.255,2.83,0.00438,86.3,138.0,51.5,31.9,254.0,1.7,,,,
2025-09-26 13:00:00+05:30,0.25,2.78,0.00428,92.8,132.0,49.0,33.1,241.0,1.75,,,,
2025-09-26 14:00:00+05:30,0.225,2.48,0.00365,92.4,123.0,46.8,34.2,243.0,1.75,,,,
2025-09-26 15:00:00+05:30,0.185,2.58,0.00378,97.0,110.0,48.0,34.3,247.0,1.6,,,,
2025-09-26 16:00:00+05:30,0.175,2.5,0.00358,93.1,109.0,48.5,34.1,236.0,1.58,,,,
2025-09-26 17:00:00+05:30,0.167,2.27,0.00333,89.2,109.0,50.0,33.3,249.0,1.53,,,,
2025-09-26 19:00:00+05:30,0.25,3.3,0.0057,78.0,111.0,61.0,29.0,316.0,1.6,,,,
2025-09-26 20:00:00+05:30,0.32,2.7,0.00725,63.3,144.0,65.0,28.3,308.0,1.55,,,,
2025-09-26 21:00:00+05:30,0.413,2.9,0.011,33.7,168.0,69.5,27.3,311.0,1.43,,,,
2025-09-26 22:00:00+05:30,0.485,3.28,0.013,25.0,215.0,72.5,26.9,307.0,1.38,,,,
2025-09-26 23:00:00+05:30,0.45,4.2,0.0118,27.4,177.0,76.8,26.5,305.0,1.38,,,,
2025-09-27 00:00:00+05:30,0.335,3.3,0.0105,25.1,141.0,75.7,26.4,316.0,1.43,,,,
2025-09-27 02:00:00+05:30,0.265,2.85,0.00545,21.4,133.0,75.5,26.3,324.0,1.4,,,,
2025-09-27 03:00:00+05:30,0.31,2.8,0.00575,27.1,124.0,77.0,25.9,322.0,1.48,,,,
2025-09-27 04:00:00+05:30,0.325,2.9,0.00703,27.7,140.0,78.3,25.6,320.0,1.4,,,,
2025-09-27 05:00:00+05:30,0.315,2.65,0.00658,29.5,142.0,78.8,25.6,336.0,1.63,,,,
2025-09-27 06:00:00+05:30,0.32,2.73,0.00645,30.1,134.0,79.0,25.5,334.0,1.7,,,,
2025-09-27 07:00:00+05:30,0.488,2.78,0.00833,30.1,160.0,80.0,25.5,326.0,1.43,,,,
2025-09-27 08:00:00+05:30,0.42,3.95,0.0104,30.1,215.0,75.8,26.5,336.0,1.93,,,,
2025-09-27 09:00:00+05:30,0.398,3.98,0.0106,36.3,215.0,67.8,28.3,311.0,1.8,,,,
2025-09-27 10:00:00+05:30,0.403,3.13,0.00685,55.1,223.0,65.0,29.8,298.0,1.8,,,,
2025-09-27 11:00:00+05:30,0.353,4.4,0.0095,76.5,216.0,59.5,31.2,94.0,1.2,,,,
2025-09-27 12:00:00+05:30,0.333,3.68,0.00705,107.0,222.0,51.5,32.7,134.0,1.55,,,,
2025-09-27 13:00:00+05:30,0.333,4.25,0.0109,109.0,205.0,47.5,33.9,124.0,2.1,,,,
2025-09-27 14:00:00+05:30,0.37,2.43,0.00568,104.0,202.0,46.5,34.8,147.0,1.93,,,,
2025-09-27 15:00:00+05:30,0.367,2.4,0.00583,120.0,206.0,45.7,35.6,114.0,1.4,,,,
2025-09-27 16:00:00+05:30,0.355,3.0,0.00568,120.0,221.0,48.0,34.6,147.0,1.88,,,,
2025-09-27 17:00:00+05:30,0.34,2.75,0.0053,106.0,197.0,52.0,33.2,265.0,1.93,,,,
2025-09-27 18:00:00+05:30,0.353,2.6,0.00583,83.4,189.0,55.3,32.1,300.0,1.48,,,,
2025-09-27 19:00:00+05:30,0.35,2.35,0.00623,51.9,209.0,63.0,30.5,297.0,1.55,,,,
2025-09-27 20:00:00+05:30,0.398,2.6,0.00678,46.6,215.0,64.5,29.8,325.0,1.75,,,,
2025-09-27 21:00:00+05:30,0.485,2.78,0.00963,32.2,226.0,66.8,29.3,337.0,1.73,,,,
2025-09-27 22:00:00+05:30,0.543,2.58,0.0123,16.2,277.0,68.3,29.2,321.0,1.65,,,,
2025-09-27 23:00:00+05:30,0.54,2.25,0.0122,25.2,305.0,66.5,29.2,220.0,1.65,,,,
2025-09-28 00:00:00+05:30,0.485,2.7,0.00943,32.6,291.0,67.0,29.0,254.0,1.37,,,,
2025-09-28 01:00:00+05:30,0.39,2.9,0.0131,9.35,278.0,70.5,28.9,273.0,1.25,,,,
2025-09-28 02:00:00+05:30,0.408,10.4,0.0232,4.1,303.0,69.8,28.6,218.0,1.0,,,,
2025-09-28 03:00:00+05:30,0.355,11.4,0.0234,5.15,348.0,69.8,28.3,198.0,1.0,,,,
2025-09-28 04:00:00+05:30,0.255,5.08,0.0152,4.48,206.0,68.0,28.0,196.0,1.03,,,,
2025-09-28 05:00:00+05:30,0.218,3.6,0.011,5.75,84.0,70.5,27.6,176.0,1.05,,,,
2025-09-28 06:00:00+05:30,0.215,3.8,0.00978,9.15,62.5,72.0,27.5,156.0,1.1,,,,
2025-09-28 07:00:00+05:30,0.233,3.53,0.00945,8.2,71.3,74.0,27.5,214.0,1.05,,,,
2025-09-28 08:00:00+05:30,0.28,4.23,0.0102,7.28,100.0,72.5,28.5,154.0,1.1,,,,
2025-09-28 09:00:00+05:30,0.218,12.3,0.0172,15.1,104.0,66.0,29.7,98.5,1.18,,,,
2025-09-28 10:00:00+05:30,0.18,16.4,0.0247,16.4,131.0,64.0,30.6,74.8,1.25,,,,
2025-09-28 11:00:00+05:30,0.175,7.33,0.0117,25.7,122.0,60.8,31.7,86.3,1.28,,,,
2025-09-28 12:00:00+05:30,0.265,6.98,0.0121,33.4,128.0,58.0,32.3,75.8,1.55,,,,
2025-09-28 13:00:00+05:30,0.183,3.9,0.00643,34.1,149.0,55.3,33.2,91.8,1.8,,,,
2025-09-28 14:00:00+05:30,0.2,2.9,0.00448,43.4,115.0,52.3,34.1,117.0,2.03,,,,
2025-09-28 15:00:00+05:30,0.19,4.93,0.0103,45.0,132.0,51.0,34.6,106.0,1.53,,,,
2025-09-28 16:00:00+05:30,0.185,4.45,0.00933,47.8,148.0,51.0,34.4,105.0,1.7,,,,
2025-09-28 17:00:00+05:30,0.238,5.83,0.0165,33.0,119.0,51.3,34.2,108.0,1.2,,,,
2025-09-28 18:00:00+05:30,0.345,11.1,0.0254,15.4,198.0,54.8,32.5,126.0,1.03,,,,
2025-09-28 19:00:00+05:30,0.27,3.2,0.0121,15.4,290.0,58.5,31.0,108.0,1.0,,,,
2025-09-28 20:00:00+05:30,0.373,4.0,0.016,10.0,198.0,61.3,30.4,142.0,1.0,,,,
2025-09-28 21:00:00+05:30,0.56,2.9,0.0147,7.0,226.0,63.0,30.2,150.0,1.0,,,,
2025-09-28 23:00:00+05:30,0.41,2.93,0.0141,7.98,204.0,66.3,29.3,140.0,1.03,,,,
2025-09-29 00:00:00+05:30,0.405,5.37,0.0175,5.93,167.0,67.0,29.2,208.0,1.0,,,,
2025-09-29 01:00:00+05:30,0.39,4.4,0.0173,4.4,171.0,68.5,28.8,156.0,1.0,,,,
2025-09-29 02:00:00+05:30,0.288,3.2,0.0123,6.6,148.0,68.3,28.7,162.0,1.03,,,,
2025-09-29 03:00:00+05:30,0.215,2.45,0.00915,5.35,110.0,69.5,28.2,177.0,1.03,,,,
2025-09-29 04:00:00+05:30,0.193,2.73,0.00838,6.95,111.0,70.8,27.7,166.0,1.0,,,,
2025-09-29 05:00:00+05:30,0.168,2.88,0.00815,8.23,85.5,72.0,27.5,171.0,1.0,,,,
2025-09-29 06:00:00+05:30,0.178,2.78,0.00873,6.23,81.8,73.0,27.3,176.0,1.03,,,,
2025-09-29 07:00:00+05:30,0.26,4.43,0.012,5.15,108.0,75.3,26.8,211.0,1.03,,,,
2025-09-29 08:00:00+05:30,0.26,3.58,0.00993,9.48,121.0,70.8,28.2,183.0,1.08,,,,
2025-09-29 09:00:00+05:30,0.248,3.33,0.00745,19.3,117.0,63.0,29.7,161.0,1.15,,,,
2025-09-29 10:00:00+05:30,0.233,4.75,0.01,27.2,129.0,62.0,30.7,130.0,1.23,,,,
2025-09-29 11:00:00+05:30,0.183,5.5,0.0107,34.5,128.0,58.8,31.6,122.0,1.18,,,,
2025-09-29 12:00:00+05:30,0.173,4.57,0.0109,42.8,125.0,55.7,32.3,125.0,1.37,,,,
2025-09-29 13:00:00+05:30,0.16,3.9,0.00798,45.6,136.0,53.8,33.2,118.0,1.6,,,,
2025-09-29 14:00:00+05:30,0.15,2.83,0.00503,61.0,133.0,52.8,33.5,102.0,1.83,,,,
2025-09-29 15:00:00+05:30,0.2,4.75,0.0102,64.2,110.0,50.3,34.6,124.0,1.75,,,,
2025-09-29 16:00:00+05:30,0.228,3.73,0.00935,73.3,138.0,48.8,34.9,123.0,1.53,,,,
2025-09-29 17:00:00+05:30,0.233,5.58,0.0159,69.5,148.0,49.8,34.4,134.0,1.58,,,,
2025-09-29 18:00:00+05:30,0.258,9.65,0.0186,55.7,182.0,55.8,31.9,133.0,1.0,,,,
2025-09-29 19:00:00+05:30,0.323,2.88,0.00905,34.1,191.0,59.3,30.8,167.0,1.3,,,,
2025-09-29 20:00:00+05:30,0.37,2.6,0.0105,22.1,194.0,60.0,30.7,157.0,1.18,,,,
2025-09-29 21:00:00+05:30,0.538,3.48,0.017,7.05,234.0,62.8,30.1,177.0,0.975,,,,
2025-09-29 22:00:00+05:30,0.608,6.8,0.0188,5.03,273.0,68.5,29.1,294.0,1.38,,,,
2025-09-29 23:00:00+05:30,0.408,3.48,0.0138,8.47,250.0,67.5,29.1,327.0,2.05,,,,
2025-09-30 00:00:00+05:30,0.38,2.83,0.00897,12.7,224.0,68.0,29.1,266.0,1.87,,,,
2025-09-30 01:00:00+05:30,0.3,2.55,0.0075,16.4,161.0,68.5,29.2,229.0,1.2,,,,
2025-09-30 02:00:00+05:30,0.365,3.3,0.0125,1.7,158.0,68.8,28.9,274.0,1.03,,,,
2025-09-30 03:00:00+05:30,0.395,4.4,0.0162,5.33,188.0,69.0,28.6,273.0,1.0,,,,
2025-09-30 04:00:00+05:30,0.265,3.53,0.0132,5.8,163.0,66.3,28.4,203.0,1.08,,,,
2025-09-30 05:00:00+05:30,0.26,4.18,0.0134,3.38,105.0,68.8,27.7,196.0,1.13,,,,
2025-09-30 06:00:00+05:30,0.273,6.75,0.0152,3.85,115.0,70.8,27.5,239.0,1.03,,,,
2025-09-30 07:00:00+05:30,0.333,8.43,0.016,5.7,119.0,72.8,27.5,278.0,1.08,,,,
2025-09-30 08:00:00+05:30,0.403,6.43,0.0157,6.98,164.0,73.0,28.0,298.0,1.2,,,,
2025-09-30 09:00:00+05:30,0.303,3.88,0.00978,8.03,194.0,67.8,29.3,258.0,1.18,,,,
2025-09-30 10:00:00+05:30,0.333,3.13,0.0098,17.3,193.0,63.8,30.4,198.0,1.7,,,,
2025-09-30 11:00:00+05:30,0.288,2.88,0.00845,27.2,208.0,65.3,29.2,146.0,1.68,,,,
2025-09-30 12:00:00+05:30,0.178,2.98,0.0064,16.6,142.0,84.8,22.1,109.0,1.45,,,,
2025-09-30 13:00:00+05:30,0.14,2.85,0.00655,14.2,45.0,93.0,20.4,154.0,1.88,,,,
2025-09-30 14:00:00+05:30,0.19,3.33,0.00913,15.2,29.5,92.3,20.9,184.0,2.23,,,,
2025-09-30 15:00:00+05:30,0.29,6.9,0.0156,8.45,32.0,90.5,21.7,154.0,1.4,,,,
2025-09-30 16:00:00+05:30,0.348,17.7,0.0287,7.8,49.8,88.3,22.8,161.0,1.18,,,,
2025-09-30 17:00:00+05:30,0.368,7.95,0.0201,13.2,68.8,81.5,24.1,155.0,1.1,,,,
2025-09-30 18:00:00+05:30,0.448,6.43,0.0209,9.6,79.8,78.0,24.2,175.0,1.2,,,,
2025-09-30 19:00:00+05:30,0.44,5.3,0.0191,9.0,98.3,78.0,24.2,181.0,1.4,,,,
2025-09-30 20:00:00+05:30,0.385,5.45,0.0172,11.8,99.0,78.3,24.3,167.0,1.45,,,,
2025-09-30 21:00:00+05:30,0.323,6.08,0.0151,10.4,94.0,79.3,24.4,182.0,1.55,,,,
2025-09-30 22:00:00+05:30,0.29,6.1,0.0138,7.93,105.0,81.0,24.2,185.0,1.55,,,,
2025-09-30 23:00:00+05:30,0.308,5.63,0.0137,7.98,100.0,81.8,24.0,198.0,1.45,,,,
2025-10-01 00:00:00+05:30,0.235,4.2,0.012,10.5,101.0,79.0,24.1,192.0,1.67,,,,
2025-10-01 01:00:00+05:30,0.335,4.3,0.0116,6.55,82.0,81.5,23.7,235.0,1.0,,,,
2025-10-01 02:00:00+05:30,0.365,4.68,0.013,,79.5,84.3,23.4,250.0,0.925,,,,
2025-10-01 03:00:00+05:30,0.345,4.95,0.0117,4.2,83.3,86.5,23.1,313.0,1.25,,,,
2025-10-01 04:00:00+05:30,0.363,9.65,0.0168,3.85,89.8,86.8,23.2,276.0,1.05,,,,
2025-10-01 05:00:00+05:30,0.325,7.15,0.0134,5.65,107.0,86.8,23.1,300.0,1.83,,,,
2025-10-01 06:00:00+05:30,0.295,3.43,0.00893,4.03,81.0,87.8,22.8,72.0,1.2,,,,
2025-10-01 07:00:00+05:30,0.313,4.28,0.01,3.6,91.5,88.0,22.8,138.0,1.2,,,,
2025-10-01 08:00:00+05:30,0.338,4.93,0.0104,5.0,95.8,84.5,23.9,279.0,1.25,,,,
2025-10-01 09:00:00+05:30,0.375,3.85,0.0082,8.3,98.0,79.3,24.9,315.0,1.85,,,,
2025-10-01 10:00:00+05:30,0.33,3.5,0.0067,16.9,103.0,73.3,26.2,284.0,1.4,,,,
2025-10-01 11:00:00+05:30,0.333,2.43,0.00577,33.2,89.0,71.3,27.1,312.0,1.83,,,,
2025-10-01 12:00:00+05:30,0.295,2.93,0.00588,49.7,101.0,62.5,28.7,225.0,1.65,,,,
2025-10-01 13:00:00+05:30,0.27,2.78,0.00485,60.5,70.8,57.0,30.2,175.0,1.3,,,,
2025-10-01 14:00:00+05:30,0.235,2.7,0.00468,72.5,68.5,57.0,30.6,155.0,1.45,,,,
2025-10-01 15:00:00+05:30,0.228,2.7,0.00503,73.2,89.8,55.8,31.4,160.0,1.25,,,,
2025-10-01 16:00:00+05:30,0.238,4.15,0.00658,80.9,91.5,55.5,31.6,180.0,1.2,,,,
2025-10-01 17:00:00+05:30,0.248,3.45,0.00538,70.2,108.0,57.3,31.1,227.0,1.13,,,,
2025-10-01 18:00:00+05:30,0.313,3.03,0.0074,61.6,106.0,62.0,29.0,299.0,1.4,,,,
2025-10-01 19:00:00+05:30,0.38,2.9,0.00883,39.6,111.0,69.8,27.6,309.0,1.48,,,,
2025-10-01 20:00:00+05:30,0.48,2.43,0.01,13.7,131.0,74.8,27.1,307.0,1.28,,,,
2025-10-01 21:00:00+05:30,0.588,3.6,0.015,8.35,164.0,77.8,26.3,310.0,1.33,,,,
2025-10-01 22:00:00+05:30,0.69,7.7,0.022,9.73,213.0,77.5,26.4,239.0,0.975,,,,
2025-10-01 23:00:00+05:30,0.813,14.7,0.032,5.58,248.0,75.3,26.7,221.0,1.13,,,,
2025-10-02 00:00:00+05:30,0.57,8.2,0.0224,6.13,268.0,72.3,26.4,178.0,1.37,,,,
2025-10-02 01:00:00+05:30,0.55,10.2,0.0247,4.35,242.0,76.0,26.0,195.0,1.4,,,,
2025-10-02 02:00:00+05:30,0.503,8.05,0.0213,,260.0,76.0,25.8,194.0,1.3,,,,
2025-10-02 03:00:00+05:30,0.4,4.2,0.0137,3.58,,78.0,25.2,219.0,1.08,,,,
2025-10-02 04:00:00+05:30,0.378,3.15,0.012,3.3,,81.8,24.8,309.0,1.2,,,,
2025-10-02 05:00:00+05:30,0.413,4.45,0.0131,4.45,,83.3,24.9,304.0,1.15,,,,
2025-10-02 06:00:00+05:30,0.428,7.08,0.0133,4.63,,83.8,24.7,263.0,1.03,,,,
2025-10-02 07:00:00+05:30,0.39,8.38,0.0147,4.87,,84.0,24.8,295.0,1.23,,,,
2025-10-02 08:00:00+05:30,0.395,4.7,0.0113,4.48,,80.5,25.6,321.0,1.33,,,,
2025-10-02 09:00:00+05:30,0.32,3.35,0.00853,6.03,,73.3,27.1,317.0,1.43,,,,
2025-10-02 10:00:00+05:30,0.28,3.53,0.00745,12.3,,68.0,28.3,268.0,1.3,,,,
2025-10-02 11:00:00+05:30,0.323,2.7,0.00743,27.1,,63.5,29.6,189.0,1.25,,,,
2025-10-02 12:00:00+05:30,0.343,2.6,0.0061,45.9,,62.0,29.9,129.0,1.2,,,,
2025-10-02 13:00:00+05:30,0.353,2.08,0.00553,60.3,,60.3,30.9,111.0,1.23,,,,
2025-10-02 14:00:00+05:30,0.368,2.55,0.00673,72.1,,60.0,30.7,161.0,1.73,,,,
2025-10-02 15:00:00+05:30,0.32,2.33,0.00545,49.8,,70.0,27.5,313.0,1.98,,,,
2025-10-02 16:00:00+05:30,0.263,2.53,0.00725,36.6,,75.0,25.2,197.0,1.6,,,,
2025-10-02 17:00:00+05:30,0.323,3.9,0.0105,15.9,,75.8,25.6,301.0,1.48,,,,
2025-10-02 18:00:00+05:30,0.335,4.18,0.00943,17.9,,78.0,25.8,260.0,1.25,,,,
2025-10-02 19:00:00+05:30,0.32,2.83,0.00823,27.5,,81.5,23.7,170.0,1.9,,,,
2025-10-02 20:00:00+05:30,0.393,2.63,0.0104,19.3,,85.0,22.7,183.0,1.43,,,,
2025-10-02 21:00:00+05:30,0.5,2.6,0.0121,9.2,,85.5,23.7,122.0,1.35,,,,
2025-10-02 22:00:00+05:30,0.493,2.58,0.0116,9.13,,83.3,24.6,173.0,1.23,,,,
2025-10-02 23:00:00+05:30,0.483,2.6,0.0105,6.9,,84.0,24.9,110.0,1.1,,,,
2025-10-03 00:00:00+05:30,0.42,2.43,0.0092,8.47,,83.7,24.7,134.0,1.0,,,,
2025-10-03 01:00:00+05:30,0.34,2.45,0.00885,5.45,,83.5,24.1,214.0,0.95,,,,
2025-10-03 02:00:00+05:30,0.335,2.75,0.0096,,,84.3,24.1,186.0,1.0,,,,
2025-10-03 03:00:00+05:30,0.34,3.55,0.0109,3.15,,84.5,24.0,241.0,1.38,,,,
2025-10-03 04:00:00+05:30,0.323,3.15,0.00893,3.78,,85.8,23.4,153.0,1.8,,,,
2025-10-03 05:00:00+05:30,0.315,2.98,0.00755,4.4,,88.0,23.0,58.5,1.15,,,,
2025-10-03 06:00:00+05:30,0.35,3.5,0.00848,4.1,,89.0,23.1,65.8,1.1,,,,
2025-10-03 07:00:00+05:30,0.403,6.2,0.0118,4.25,,89.0,23.1,177.0,0.975,,,,
2025-10-03 08:00:00+05:30,0.4,5.8,0.0113,6.7,,84.0,24.7,275.0,1.2,,,,
2025-10-03 09:00:00+05:30,0.408,5.18,0.00973,5.33,,78.8,25.7,260.0,1.85,,,,
2025-10-03 10:00:00+05:30,0.357,5.7,0.0107,10.9,,74.0,26.9,193.0,1.4,,,,
2025-10-03 11:00:00+05:30,0.323,4.45,0.00978,28.5,80.0,66.5,28.0,139.0,1.35,,,,
2025-10-03 12:00:00+05:30,0.303,3.88,0.00645,42.5,81.5,60.8,29.1,119.0,1.2,,,,
2025-10-03 13:00:00+05:30,0.325,4.05,0.00753,56.4,87.0,54.8,30.6,130.0,1.25,,,,
2025-10-03 14:00:00+05:30,0.313,3.35,0.00588,66.9,88.3,56.8,30.6,126.0,1.38,,,,
2025-10-03 15:00:00+05:30,0.3,2.93,0.00518,60.8,79.3,57.5,30.5,127.0,1.43,,,,
2025-10-03 16:00:00+05:30,0.298,2.83,0.00408,64.5,65.5,55.3,31.5,174.0,1.53,,,,
2025-10-03 17:00:00+05:30,0.245,2.43,0.00333,57.8,53.3,55.3,31.3,243.0,1.65,,,,
2025-10-03 18:00:00+05:30,0.245,3.53,0.00545,48.9,44.8,60.0,29.3,277.0,1.7,,,,
2025-10-03 19:00:00+05:30,0.37,2.28,0.00593,16.5,74.5,68.0,27.7,328.0,1.48,,,,
2025-10-03 20:00:00+05:30,0.545,3.7,0.0107,5.18,123.0,76.5,26.3,297.0,1.28,,,,
2025-10-03 21:00:00+05:30,0.848,10.8,0.0186,4.98,170.0,80.5,25.6,313.0,1.4,,,,
2025-10-03 22:00:00+05:30,0.728,5.83,0.0164,6.6,194.0,78.8,25.7,319.0,1.33,,,,
2025-10-03 23:00:00+05:30,0.68,4.98,0.0143,10.5,149.0,78.8,25.6,325.0,1.33,,,,
2025-10-04 00:00:00+05:30,0.71,8.1,0.0187,4.77,180.0,77.7,25.8,340.0,1.27,,,,
