Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,O3,NH3
2025-03-01 15:00:00+05:30,5.83,9.45,0.00975,40.0,49.0,22.5,291.0,1.4,,,,,
2025-03-01 16:00:00+05:30,6.43,11.3,0.0111,35.5,52.3,21.6,291.0,1.43,,,,,
2025-03-01 17:00:00+05:30,3.35,14.9,0.0106,41.5,54.0,20.9,290.0,1.33,,,,,
2025-03-01 18:00:00+05:30,4.5,16.2,0.0124,46.3,56.8,20.0,290.0,1.65,,,,,
2025-03-01 19:00:00+05:30,5.53,20.7,0.0156,46.5,63.5,19.1,290.0,1.35,,,,,
2025-03-01 20:00:00+05:30,7.05,27.1,0.0201,51.0,68.5,18.4,290.0,0.7,,,,,
2025-03-01 21:00:00+05:30,9.33,37.7,0.0276,74.8,71.3,18.0,290.0,0.4,,,,,
2025-03-01 22:00:00+05:30,8.03,27.8,0.0213,83.8,72.0,17.7,290.0,0.6,,,,,
2025-03-01 23:00:00+05:30,8.78,18.7,0.0171,60.8,72.0,17.5,290.0,0.625,,,,,
2025-03-02 00:00:00+05:30,8.33,26.6,0.021,66.0,73.3,17.2,290.0,0.3,,,,,
2025-03-02 01:00:00+05:30,9.15,25.2,0.0209,71.5,76.5,16.7,290.0,0.5,,,,,
2025-03-02 02:00:00+05:30,7.25,27.2,0.0204,87.3,77.0,16.6,290.0,1.08,,,,,
2025-03-02 03:00:00+05:30,3.7,24.8,0.0162,103.0,77.5,16.4,290.0,1.68,,,,,
2025-03-02 04:00:00+05:30,7.18,22.7,0.0179,93.5,76.5,16.3,290.0,2.03,,,,,
2025-03-02 05:00:00+05:30,8.03,18.4,0.0163,83.5,75.8,15.9,290.0,1.98,,,,,
2025-03-02 06:00:00+05:30,6.53,16.1,0.0139,67.0,75.0,15.7,290.0,1.43,,,,,
2025-03-02 07:00:00+05:30,5.68,16.3,0.0133,61.3,76.5,15.0,290.0,0.55,,,,,
2025-03-02 08:00:00+05:30,11.1,14.2,0.0166,46.8,82.3,14.3,290.0,0.3,,,,,
2025-03-02 09:00:00+05:30,10.4,15.0,0.0164,55.8,73.8,16.3,290.0,0.4,,,,,
2025-03-02 10:00:00+05:30,7.0,16.3,0.0144,57.8,62.0,18.6,290.0,0.725,,,,,
2025-03-02 11:00:00+05:30,6.68,15.6,0.0138,54.8,54.8,20.3,290.0,1.2,,,,,
2025-03-02 12:00:00+05:30,6.5,12.1,0.0117,46.3,47.8,21.6,290.0,1.83,,,,,
2025-03-02 13:00:00+05:30,5.4,9.75,0.0096,37.5,38.3,22.4,290.0,2.15,,,,,
2025-03-02 14:00:00+05:30,6.15,10.3,0.0105,25.3,36.3,22.3,290.0,2.75,,,,,
2025-03-02 15:00:00+05:30,5.98,9.2,0.00973,19.5,38.3,21.8,290.0,2.38,,,,,
2025-03-02 16:00:00+05:30,6.25,8.65,0.00968,17.8,39.5,20.4,290.0,2.4,,,,,
2025-03-02 17:00:00+05:30,6.5,8.2,0.00963,18.7,41.3,19.7,290.0,1.93,,,,,
2025-03-02 18:00:00+05:30,5.0,10.7,0.00983,22.3,43.8,19.1,290.0,1.2,,,,,
2025-03-02 19:00:00+05:30,4.25,15.7,0.0118,23.5,49.3,17.5,290.0,0.35,,,,,
2025-03-02 20:00:00+05:30,6.23,19.2,0.0152,27.7,60.0,15.4,290.0,0.3,,,,,
2025-03-02 21:00:00+05:30,12.6,29.9,0.0262,41.7,62.0,14.8,290.0,0.3,,,,,
2025-03-02 22:00:00+05:30,11.0,31.6,0.0257,61.8,63.5,14.7,290.0,0.3,,,,,
2025-03-02 23:00:00+05:30,6.43,24.0,0.0181,65.7,62.0,14.7,290.0,0.3,,,,,
2025-03-03 00:00:00+05:30,6.77,23.0,0.0177,57.0,64.7,14.2,290.0,0.3,,,,,
2025-03-03 01:00:00+05:30,4.3,23.3,0.0158,78.0,68.0,13.9,290.0,0.3,,,,,
2025-03-03 02:00:00+05:30,6.48,17.6,0.0147,80.3,66.3,14.1,290.0,0.425,,,,,
2025-03-03 03:00:00+05:30,2.9,11.9,0.0087,74.0,60.5,14.8,290.0,0.575,,,,,
2025-03-03 04:00:00+05:30,5.48,15.2,0.0126,59.3,59.5,14.8,290.0,0.8,,,,,
2025-03-03 05:00:00+05:30,4.6,16.0,0.0123,52.0,62.3,14.2,290.0,0.425,,,,,
2025-03-03 06:00:00+05:30,6.13,18.3,0.0128,57.8,70.8,12.7,290.0,0.3,,,,,
2025-03-03 07:00:00+05:30,16.2,19.1,0.0234,67.8,74.3,12.3,290.0,0.3,,,,,
2025-03-03 08:00:00+05:30,22.7,23.4,0.0309,74.5,75.5,12.6,290.0,0.4,,,,,
2025-03-03 09:00:00+05:30,12.6,26.4,0.0244,87.8,62.0,15.9,290.0,0.3,,,,,
2025-03-03 10:00:00+05:30,6.4,21.3,0.0166,108.0,48.8,19.1,290.0,0.475,,,,,
2025-03-03 11:00:00+05:30,5.65,22.1,0.0164,88.0,42.0,21.4,290.0,0.55,,,,,
2025-03-03 12:00:00+05:30,5.23,13.8,0.0116,68.0,34.3,23.2,291.0,0.833,,,,,
2025-03-03 13:00:00+05:30,4.4,16.7,0.0126,44.0,33.0,24.8,290.0,1.35,,,,,
2025-03-03 14:00:00+05:30,6.15,25.4,0.0186,43.0,32.3,24.8,290.0,1.73,,,,,
2025-03-03 15:00:00+05:30,4.37,17.5,0.0129,46.0,32.3,24.6,290.0,1.47,,,,,
2025-03-03 16:00:00+05:30,5.8,11.8,0.011,28.0,35.0,23.2,290.0,1.2,,,,,
2025-03-03 17:00:00+05:30,3.65,14.4,0.0106,34.0,39.0,22.2,290.0,0.5,,,,,
2025-03-03 18:00:00+05:30,4.7,19.4,0.0142,42.3,41.3,21.5,290.0,0.675,,,,,
2025-03-03 19:00:00+05:30,5.88,31.0,0.0213,72.5,45.8,20.3,290.0,1.45,,,,,
2025-03-03 20:00:00+05:30,7.68,36.1,0.0255,82.3,49.8,19.2,290.0,0.95,,,,,
2025-03-03 21:00:00+05:30,8.8,45.9,0.0316,83.5,54.5,18.2,290.0,0.3,,,,,
2025-03-03 22:00:00+05:30,12.0,48.9,0.0357,66.0,57.8,17.6,290.0,0.3,,,,,
2025-03-03 23:00:00+05:30,32.1,50.7,0.0531,64.5,59.5,17.4,290.0,0.325,,,,,
2025-03-04 00:00:00+05:30,43.9,49.0,0.0617,69.0,62.7,16.8,290.0,0.3,,,,,
2025-03-04 01:00:00+05:30,16.0,37.9,0.0333,71.0,63.5,16.7,290.0,0.3,,,,,
2025-03-04 02:00:00+05:30,10.2,32.8,0.0257,64.8,64.5,16.6,290.0,0.3,,,,,
2025-03-04 03:00:00+05:30,4.0,20.9,0.014,60.5,65.8,16.6,290.0,0.55,,,,,
2025-03-04 04:00:00+05:30,4.83,22.3,0.0157,77.3,68.0,16.5,290.0,0.925,,,,,
2025-03-04 05:00:00+05:30,9.45,23.1,0.0199,109.0,74.8,15.3,290.0,0.4,,,,,
2025-03-04 06:00:00+05:30,28.6,22.4,0.0351,120.0,79.0,14.8,290.0,0.475,,,,,
2025-03-04 07:00:00+05:30,35.6,17.5,0.0383,112.0,82.0,14.3,290.0,0.3,,,,,
2025-03-04 08:00:00+05:30,22.4,21.5,0.0296,107.0,82.0,14.7,290.0,0.325,,,,,
2025-03-04 09:00:00+05:30,7.2,18.0,0.0155,99.8,67.5,17.1,290.0,1.1,,,,,
2025-03-04 10:00:00+05:30,5.95,15.0,0.0129,75.0,57.5,19.3,290.0,1.53,,,,,
2025-03-04 11:00:00+05:30,5.77,14.3,0.0123,63.7,51.0,21.1,290.0,1.53,,,,,
2025-03-04 12:00:00+05:30,5.88,12.6,0.0115,60.0,49.5,22.0,290.0,1.65,,,,,
2025-03-04 13:00:00+05:30,5.65,11.2,0.0106,63.8,48.5,22.3,290.0,1.85,,,,,
2025-03-04 14:00:00+05:30,4.33,12.3,0.0101,67.0,48.0,22.7,290.0,1.8,,,,,
2025-03-04 15:00:00+05:30,5.28,13.0,0.0112,64.5,47.0,22.3,290.0,2.1,,,,,
2025-03-04 16:00:00+05:30,4.93,10.5,0.00963,45.0,45.3,20.9,290.0,2.45,,,,,
2025-03-04 17:00:00+05:30,5.18,9.33,0.00918,35.5,46.3,20.1,290.0,2.4,,,,,
2025-03-04 18:00:00+05:30,4.63,10.1,0.00915,33.0,50.8,19.1,290.0,2.03,,,,,
2025-03-04 19:00:00+05:30,4.6,11.9,0.0102,28.8,59.0,17.8,290.0,2.45,,,,,
2025-03-04 20:00:00+05:30,5.43,12.5,0.0111,26.0,63.0,16.7,290.0,1.68,,,,,
2025-03-04 21:00:00+05:30,5.6,13.5,0.0117,31.3,67.8,15.6,290.0,0.75,,,,,
2025-03-04 22:00:00+05:30,4.1,14.7,0.0112,36.0,71.8,14.8,290.0,0.8,,,,,
2025-03-04 23:00:00+05:30,4.45,13.0,0.0106,32.0,73.0,14.3,290.0,1.0,,,,,
2025-03-05 00:00:00+05:30,4.67,12.3,0.0104,38.0,74.0,14.1,290.0,1.2,,,,,
2025-03-05 01:00:00+05:30,4.95,10.9,0.0098,35.0,75.0,13.6,290.0,1.2,,,,,
2025-03-05 02:00:00+05:30,3.93,8.6,0.00778,43.8,74.8,13.3,290.0,1.28,,,,,
2025-03-05 03:00:00+05:30,2.9,9.2,0.0073,66.0,75.0,12.8,290.0,1.23,,,,,
2025-03-05 04:00:00+05:30,4.25,10.3,0.0089,42.8,75.8,12.1,290.0,0.775,,,,,
2025-03-05 05:00:00+05:30,3.63,10.3,0.00845,34.0,75.8,11.7,290.0,0.8,,,,,
2025-03-05 06:00:00+05:30,3.33,9.55,0.0078,29.5,73.8,11.6,290.0,1.03,,,,,
2025-03-05 07:00:00+05:30,4.83,8.4,0.00843,33.3,73.0,11.5,290.0,1.13,,,,,
2025-03-05 08:00:00+05:30,4.95,7.83,0.0083,31.8,70.5,12.1,290.0,1.8,,,,,
2025-03-05 09:00:00+05:30,4.98,9.85,0.0093,34.5,61.0,14.3,290.0,2.35,,,,,
2025-03-05 10:00:00+05:30,4.8,9.88,0.00918,35.8,52.8,16.2,290.0,2.93,,,,,
2025-03-05 11:00:00+05:30,3.93,9.63,0.00828,34.0,48.5,17.7,290.0,2.8,,,,,
2025-03-05 12:00:00+05:30,4.43,8.63,0.0082,30.8,45.0,19.1,290.0,2.98,,,,,
2025-03-05 13:00:00+05:30,4.98,8.7,0.00865,28.5,41.3,20.2,289.0,3.33,,,,,
2025-03-05 14:00:00+05:30,4.3,8.43,0.00798,22.8,38.5,20.9,284.0,3.13,,,,,
2025-03-05 15:00:00+05:30,4.0,6.7,0.0068,17.8,37.8,20.7,281.0,3.13,,,,,
2025-03-05 16:00:00+05:30,4.68,7.88,0.00795,15.5,39.3,19.6,281.0,3.15,,,,,
2025-03-05 17:00:00+05:30,4.15,7.65,0.00745,19.0,41.0,19.0,281.0,2.6,,,,,
2025-03-05 18:00:00+05:30,3.93,8.5,0.00768,18.0,43.3,18.5,281.0,1.98,,,,,
2025-03-05 19:00:00+05:30,3.5,11.5,0.00898,17.8,47.5,17.2,280.0,1.38,,,,,
2025-03-05 20:00:00+05:30,3.63,13.8,0.0103,21.3,52.3,16.0,280.0,1.15,,,,,
2025-03-05 21:00:00+05:30,2.85,14.2,0.0099,33.5,53.5,15.2,280.0,1.05,,,,,
2025-03-05 22:00:00+05:30,5.25,13.6,0.0116,31.5,55.0,14.8,280.0,1.08,,,,,
2025-03-05 23:00:00+05:30,4.33,10.5,0.00908,27.5,56.8,14.3,280.0,0.85,,,,,
2025-03-06 00:00:00+05:30,3.67,10.6,0.00857,29.0,60.7,13.6,280.0,0.633,,,,,
2025-03-06 01:00:00+05:30,4.45,12.5,0.0103,30.5,62.0,13.3,280.0,0.7,,,,,
2025-03-06 02:00:00+05:30,3.73,12.2,0.00953,36.5,62.8,13.2,280.0,0.85,,,,,
2025-03-06 03:00:00+05:30,3.3,6.0,0.0059,44.3,61.5,13.2,280.0,0.825,,,,,
2025-03-06 04:00:00+05:30,3.25,8.63,0.0072,37.0,61.5,13.0,280.0,0.525,,,,,
2025-03-06 05:00:00+05:30,4.3,13.8,0.0109,50.8,65.5,12.2,280.0,0.55,,,,,
2025-03-06 06:00:00+05:30,3.53,12.6,0.00953,78.3,64.8,12.1,280.0,0.85,,,,,
2025-03-06 07:00:00+05:30,5.25,13.1,0.0112,64.0,65.5,11.8,280.0,0.5,,,,,
2025-03-06 08:00:00+05:30,5.8,19.4,0.0151,70.3,62.8,12.3,280.0,0.825,,,,,
2025-03-06 09:00:00+05:30,5.33,14.8,0.0123,83.8,54.3,14.9,281.0,1.55,,,,,
2025-03-06 10:00:00+05:30,3.28,12.3,0.0092,65.5,47.0,17.5,277.0,1.8,,,,,
2025-03-06 11:00:00+05:30,4.28,10.4,0.00905,54.5,41.5,19.5,277.0,2.38,,,,,
2025-03-06 12:00:00+05:30,4.05,9.78,0.0085,42.0,38.5,21.1,277.0,2.53,,,,,
2025-03-06 13:00:00+05:30,3.6,10.9,0.00867,32.3,35.3,22.5,277.0,2.57,,,,,
2025-03-06 14:00:00+05:30,4.4,9.88,0.00888,23.8,34.8,23.0,277.0,2.45,,,,,
2025-03-06 15:00:00+05:30,4.3,10.9,0.00938,20.0,35.0,22.9,277.0,2.15,,,,,
2025-03-06 16:00:00+05:30,4.03,8.18,0.00765,20.5,37.0,21.4,277.0,2.2,,,,,
2025-03-06 17:00:00+05:30,4.45,8.78,0.00828,20.0,37.8,21.0,277.0,1.55,,,,,
2025-03-06 18:00:00+05:30,4.58,10.5,0.0094,16.3,39.8,20.2,277.0,0.875,,,,,
2025-03-06 19:00:00+05:30,3.48,19.7,0.0133,24.5,44.3,18.3,277.0,0.3,,,,,
2025-03-06 20:00:00+05:30,4.33,35.7,0.0225,39.8,49.5,16.2,277.0,0.3,,,,,
2025-03-06 21:00:00+05:30,59.4,44.5,0.0717,74.8,54.3,15.2,277.0,0.3,,,,,
2025-03-06 22:00:00+05:30,144.0,40.0,0.139,91.8,57.8,14.6,277.0,0.3,,,,,
2025-03-06 23:00:00+05:30,71.5,41.3,0.0801,131.0,58.0,14.6,277.0,0.475,,,,,
2025-03-07 00:00:00+05:30,51.3,35.6,0.0605,168.0,58.0,15.3,277.0,0.7,,,,,
2025-03-07 01:00:00+05:30,69.0,27.7,0.0709,130.0,70.5,13.1,277.0,0.3,,,,,
2025-03-07 02:00:00+05:30,53.6,26.6,0.0577,124.0,73.0,12.9,277.0,0.3,,,,,
2025-03-07 03:00:00+05:30,82.9,20.6,0.0778,114.0,75.5,12.6,277.0,0.3,,,,,
2025-03-07 04:00:00+05:30,59.6,23.0,0.0607,117.0,76.8,12.5,277.0,0.3,,,,,
2025-03-07 05:00:00+05:30,40.7,25.0,0.0464,113.0,75.3,12.5,277.0,0.3,,,,,
2025-03-07 06:00:00+05:30,15.8,25.8,0.0265,138.0,72.5,12.5,277.0,0.3,,,,,
2025-03-07 07:00:00+05:30,9.68,25.4,0.0214,214.0,74.8,12.1,277.0,0.3,,,,,
2025-03-07 08:00:00+05:30,15.5,25.9,0.0264,199.0,74.0,12.7,277.0,0.3,,,,,
2025-03-07 09:00:00+05:30,10.9,30.4,0.025,168.0,58.8,16.4,277.0,0.325,,,,,
2025-03-07 10:00:00+05:30,6.03,24.2,0.0178,130.0,48.5,19.3,277.0,0.725,,,,,
2025-03-07 11:00:00+05:30,4.45,16.3,0.0123,98.3,44.0,21.0,277.0,1.4,,,,,
2025-03-07 12:00:00+05:30,3.6,13.2,0.00998,54.8,41.5,22.3,277.0,1.58,,,,,
2025-03-07 13:00:00+05:30,4.35,16.9,0.0125,44.3,38.5,23.4,277.0,1.83,,,,,
2025-03-07 14:00:00+05:30,6.65,16.6,0.0142,31.8,37.8,24.1,277.0,1.78,,,,,
2025-03-07 15:00:00+05:30,4.95,16.1,0.0126,28.3,38.3,23.6,277.0,1.85,,,,,
2025-03-07 16:00:00+05:30,4.93,14.4,0.0117,26.0,39.0,22.1,277.0,1.78,,,,,
2025-03-07 17:00:00+05:30,3.8,11.7,0.00935,17.8,40.8,21.6,278.0,1.83,,,,,
2025-03-07 18:00:00+05:30,3.88,14.7,0.011,20.8,44.8,20.7,277.0,0.85,,,,,
2025-03-07 19:00:00+05:30,4.35,22.0,0.0152,27.5,51.0,18.8,277.0,0.3,,,,,
2025-03-07 20:00:00+05:30,5.93,32.2,0.022,45.0,57.5,16.9,277.0,0.3,,,,,
2025-03-07 21:00:00+05:30,6.58,39.8,0.0265,66.5,60.0,16.4,277.0,0.3,,,,,
2025-03-07 22:00:00+05:30,6.48,38.3,0.0256,92.3,61.8,16.2,277.0,0.3,,,,,
2025-03-07 23:00:00+05:30,6.15,35.5,0.0239,81.8,62.5,15.9,277.0,0.3,,,,,
2025-03-08 00:00:00+05:30,5.27,31.7,0.0211,75.0,61.7,15.9,277.0,0.3,,,,,
2025-03-08 01:00:00+05:30,4.2,22.0,0.0151,68.0,64.5,15.4,277.0,0.3,,,,,
2025-03-08 02:00:00+05:30,5.58,18.3,0.0143,66.0,68.3,14.5,277.0,0.3,,,,,
2025-03-08 03:00:00+05:30,5.3,18.7,0.0142,116.0,71.0,14.0,277.0,0.3,,,,,
2025-03-08 04:00:00+05:30,5.25,18.9,0.0143,197.0,71.8,14.0,277.0,0.35,,,,,
2025-03-08 05:00:00+05:30,4.18,18.2,0.013,127.0,70.3,14.0,277.0,0.4,,,,,
2025-03-08 06:00:00+05:30,4.8,20.1,0.0146,119.0,70.8,13.7,277.0,0.425,,,,,
2025-03-08 07:00:00+05:30,5.53,20.3,0.0153,133.0,69.0,13.9,277.0,0.3,,,,,
2025-03-08 08:00:00+05:30,5.98,24.7,0.018,121.0,71.3,13.8,277.0,0.375,,,,,
2025-03-08 09:00:00+05:30,6.33,21.6,0.0166,112.0,59.0,16.9,277.0,0.975,,,,,
2025-03-08 10:00:00+05:30,4.33,19.3,0.0138,104.0,51.3,19.4,278.0,1.35,,,,,
2025-03-08 11:00:00+05:30,4.23,15.1,0.0115,77.3,45.0,21.4,278.0,2.13,,,,,
2025-03-08 12:00:00+05:30,4.8,13.9,0.0113,53.0,40.3,23.1,278.0,2.13,,,,,
2025-03-08 13:00:00+05:30,4.28,14.6,0.0112,39.5,37.3,24.6,278.0,1.75,,,,,
2025-03-08 14:00:00+05:30,5.1,14.2,0.0117,33.8,36.5,24.8,278.0,2.0,,,,,
2025-03-08 15:00:00+05:30,5.3,13.3,0.0114,28.8,37.0,24.5,278.0,1.8,,,,,
2025-03-08 16:00:00+05:30,5.05,13.2,0.0111,25.0,39.5,23.0,277.0,1.5,,,,,
2025-03-08 17:00:00+05:30,4.7,11.8,0.0101,24.5,41.0,22.5,278.0,1.48,,,,,
2025-03-08 18:00:00+05:30,4.65,14.4,0.0114,24.8,45.5,21.7,278.0,0.625,,,,,
2025-03-08 19:00:00+05:30,5.18,21.6,0.0157,31.5,52.0,19.9,278.0,0.3,,,,,
2025-03-08 20:00:00+05:30,4.8,29.4,0.0195,36.0,58.3,18.3,277.0,0.3,,,,,
2025-03-08 21:00:00+05:30,18.0,43.1,0.0378,46.5,62.3,17.2,277.0,0.3,,,,,
2025-03-08 22:00:00+05:30,123.0,45.8,0.124,76.5,66.0,16.8,277.0,0.3,,,,,
2025-03-08 23:00:00+05:30,160.0,40.5,0.151,104.0,70.3,16.1,277.0,0.4,,,,,
2025-03-09 00:00:00+05:30,115.0,41.1,0.115,117.0,71.0,15.9,277.0,0.3,,,,,
2025-03-09 01:00:00+05:30,104.0,37.0,0.104,121.0,76.0,15.4,277.0,0.3,,,,,
2025-03-09 02:00:00+05:30,84.1,32.1,0.0855,119.0,75.8,15.4,277.0,0.3,,,,,
2025-03-09 03:00:00+05:30,44.8,30.7,0.0521,126.0,70.0,16.2,277.0,0.5,,,,,
2025-03-09 04:00:00+05:30,44.0,34.4,0.0541,128.0,74.5,15.1,277.0,0.3,,,,,
2025-03-09 05:00:00+05:30,70.1,29.4,0.0726,130.0,78.5,14.6,277.0,0.3,,,,,
2025-03-09 06:00:00+05:30,355.0,37.1,0.309,137.0,79.5,14.5,277.0,0.3,,,,,
2025-03-09 07:00:00+05:30,622.0,36.7,0.525,142.0,80.3,14.4,277.0,0.3,,,,,
2025-03-09 08:00:00+05:30,593.0,39.1,0.503,156.0,80.0,14.8,277.0,0.3,,,,,
2025-03-09 09:00:00+05:30,139.0,50.6,0.14,194.0,63.8,18.2,278.0,1.13,,,,,
2025-03-09 10:00:00+05:30,22.4,40.4,0.0399,187.0,48.3,21.5,278.0,1.93,,,,,
2025-03-09 11:00:00+05:30,7.33,37.1,0.0257,126.0,42.5,23.4,278.0,1.63,,,,,
2025-03-09 12:00:00+05:30,5.0,37.9,0.0242,121.0,38.5,24.7,278.0,1.93,,,,,
2025-03-09 13:00:00+05:30,6.33,32.6,0.0224,88.0,35.3,25.9,278.0,1.63,,,,,
2025-03-09 14:00:00+05:30,6.93,29.1,0.0211,64.0,34.3,26.0,278.0,2.05,,,,,
2025-03-09 15:00:00+05:30,6.85,35.9,0.0247,52.5,34.0,25.8,278.0,1.83,,,,,
2025-03-09 16:00:00+05:30,5.55,36.0,0.0235,45.8,36.0,24.5,278.0,1.68,,,,,
2025-03-09 17:00:00+05:30,4.23,24.4,0.0164,50.8,39.3,24.0,278.0,2.35,,,,,
2025-03-09 18:00:00+05:30,4.18,20.7,0.0144,58.0,42.8,22.9,278.0,2.28,,,,,
2025-03-09 19:00:00+05:30,5.38,26.4,0.0184,56.5,48.3,21.3,278.0,1.58,,,,,
2025-03-09 20:00:00+05:30,6.35,34.1,0.0233,64.0,51.3,20.1,278.0,1.05,,,,,
2025-03-09 21:00:00+05:30,6.63,42.1,0.0278,86.8,53.8,19.2,278.0,0.35,,,,,
2025-03-09 22:00:00+05:30,8.2,51.8,0.0343,128.0,54.3,19.1,278.0,1.05,,,,,
2025-03-09 23:00:00+05:30,10.1,49.9,0.0347,137.0,55.8,18.8,278.0,1.2,,,,,
2025-03-10 00:00:00+05:30,15.5,50.3,0.0395,167.0,57.0,18.5,278.0,1.93,,,,,
2025-03-10 01:00:00+05:30,10.7,44.5,0.0323,175.0,60.0,18.1,278.0,1.65,,,,,
2025-03-10 02:00:00+05:30,9.28,36.9,0.0272,180.0,60.3,17.7,278.0,2.3,,,,,
2025-03-10 03:00:00+05:30,5.0,29.8,0.0198,171.0,61.0,17.4,278.0,2.38,,,,,
2025-03-10 04:00:00+05:30,5.93,28.4,0.0199,164.0,62.0,17.2,278.0,1.58,,,,,
2025-03-10 05:00:00+05:30,6.45,29.9,0.0212,172.0,65.0,16.8,278.0,1.45,,,,,
2025-03-10 06:00:00+05:30,15.0,36.2,0.0316,180.0,67.7,16.5,278.0,2.47,,,,,
2025-03-10 07:00:00+05:30,23.0,34.9,0.0374,173.0,68.8,16.3,278.0,2.8,,,,,
2025-03-10 08:00:00+05:30,9.75,35.1,0.0266,170.0,69.0,16.4,278.0,2.08,,,,,
2025-03-10 09:00:00+05:30,9.78,32.0,0.0249,179.0,64.3,18.0,278.0,1.68,,,,,
2025-03-10 10:00:00+05:30,9.05,37.0,0.027,183.0,53.5,21.1,278.0,1.85,,,,,
2025-03-10 11:00:00+05:30,5.53,31.9,0.0214,157.0,47.5,22.7,278.0,2.33,,,,,
2025-03-10 12:00:00+05:30,5.13,30.0,0.0201,134.0,40.5,24.5,278.0,2.05,,,,,
2025-03-10 13:00:00+05:30,5.3,32.2,0.0214,91.0,37.3,25.3,279.0,1.9,,,,,
2025-03-10 14:00:00+05:30,9.55,47.1,0.0328,60.8,36.3,25.8,285.0,2.15,,,,,
2025-03-10 15:00:00+05:30,8.1,45.5,0.0309,51.3,36.0,25.6,285.0,2.05,,,,,
2025-03-10 16:00:00+05:30,7.85,49.3,0.0325,50.0,37.5,24.5,286.0,1.5,,,,,
2025-03-10 17:00:00+05:30,6.08,36.8,0.0245,45.5,40.5,23.9,286.0,0.975,,,,,
2025-03-10 18:00:00+05:30,4.35,29.3,0.0192,57.5,47.0,22.7,286.0,2.2,,,,,
2025-03-10 19:00:00+05:30,5.38,31.6,0.0212,84.8,51.0,21.5,286.0,2.0,,,,,
2025-03-10 20:00:00+05:30,5.95,37.6,0.0249,105.0,54.0,20.6,286.0,1.88,,,,,
2025-03-10 21:00:00+05:30,6.88,44.4,0.0292,133.0,55.5,19.9,286.0,2.05,,,,,
2025-03-10 22:00:00+05:30,8.53,45.8,0.0312,171.0,56.3,19.6,285.0,1.73,,,,,
2025-03-10 23:00:00+05:30,11.5,56.0,0.0392,195.0,58.5,19.0,285.0,1.55,,,,,
2025-03-11 00:00:00+05:30,12.9,51.5,0.0379,206.0,60.0,18.7,285.0,0.767,,,,,
2025-03-11 01:00:00+05:30,27.7,50.9,0.0498,206.0,63.0,18.2,286.0,0.4,,,,,
2025-03-11 02:00:00+05:30,59.1,44.8,0.0718,215.0,67.5,17.5,286.0,0.3,,,,,
2025-03-11 03:00:00+05:30,65.7,39.8,0.0755,237.0,71.0,17.0,286.0,0.3,,,,,
2025-03-11 04:00:00+05:30,47.7,46.5,0.0635,263.0,71.8,16.9,286.0,0.375,,,,,
2025-03-11 05:00:00+05:30,83.4,45.1,0.0917,249.0,72.7,16.6,285.0,0.6,,,,,
2025-03-11 06:00:00+05:30,75.4,47.5,0.0866,259.0,71.0,16.9,285.0,1.0,,,,,
2025-03-11 07:00:00+05:30,101.0,46.8,0.107,294.0,72.3,16.7,285.0,0.575,,,,,
2025-03-11 08:00:00+05:30,35.4,44.8,0.0526,305.0,71.3,17.0,285.0,1.15,,,,,
2025-03-11 09:00:00+05:30,17.0,44.6,0.0374,315.0,63.0,19.2,286.0,1.5,,,,,
2025-03-11 10:00:00+05:30,8.18,35.1,0.0253,312.0,52.8,21.7,286.0,2.13,,,,,
2025-03-11 11:00:00+05:30,6.53,34.3,0.0236,235.0,45.0,24.0,286.0,1.25,,,,,
2025-03-11 12:00:00+05:30,6.15,37.9,0.0252,166.0,42.0,25.0,286.0,1.33,,,,,
2025-03-11 13:00:00+05:30,5.15,37.8,0.0243,175.0,40.5,25.6,286.0,0.725,,,,,
2025-03-11 14:00:00+05:30,4.35,31.2,0.0201,175.0,40.8,25.6,285.0,0.675,,,,,
2025-03-11 15:00:00+05:30,4.53,23.5,0.0162,130.0,36.5,26.9,285.0,1.03,,,,,
2025-03-11 16:00:00+05:30,3.63,20.6,0.0139,88.0,37.8,25.5,286.0,0.775,,,,,
2025-03-11 17:00:00+05:30,3.55,20.2,0.0136,53.0,42.3,24.5,286.0,0.525,,,,,
2025-03-11 18:00:00+05:30,4.35,23.5,0.016,50.0,46.8,23.7,286.0,0.6,,,,,
2025-03-11 19:00:00+05:30,6.37,37.2,0.025,67.0,56.0,23.6,310.0,0.3,,,,,
2025-03-11 20:00:00+05:30,5.88,39.9,0.0261,73.0,62.3,22.6,314.0,0.425,,,,,
2025-03-11 21:00:00+05:30,7.17,49.7,0.0323,107.0,69.0,21.5,313.0,0.3,,,,,
2025-03-11 22:00:00+05:30,9.2,46.3,0.0322,124.0,67.5,21.6,313.0,0.425,,,,,
2025-03-11 23:00:00+05:30,13.0,41.0,0.0323,121.0,76.3,20.2,313.0,0.325,,,,,
2025-03-12 00:00:00+05:30,7.43,33.5,0.0239,123.0,77.3,20.3,315.0,0.3,,,,,
2025-03-12 01:00:00+05:30,4.9,25.5,0.0175,118.0,84.5,19.8,322.0,0.3,,,,,
2025-03-12 02:00:00+05:30,5.95,23.3,0.0172,130.0,85.0,19.9,323.0,0.3,,,,,
2025-03-12 03:00:00+05:30,5.1,18.6,0.0142,177.0,86.3,19.6,324.0,0.325,,,,,
