Local Time,CO,NO,NO2,NOX,O3,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NH3
2025-02-28 04:00:00+05:30,7.09,13.3,56.9,0.0303,20.0,30.8,18.3,83.0,7.94,-63.0,195.0,3.96,
2025-02-28 05:00:00+05:30,7.3,17.4,45.5,0.0323,19.0,32.6,19.4,89.2,8.22,-63.0,197.0,8.46,
2025-02-28 06:00:00+05:30,6.99,13.5,45.5,0.0299,19.1,43.7,25.3,82.9,8.03,-63.0,197.0,9.28,
2025-02-28 07:00:00+05:30,6.94,18.3,40.0,0.0334,19.2,39.0,22.7,78.5,9.02,-63.0,196.0,6.97,
2025-02-28 08:00:00+05:30,7.0,25.1,44.1,0.0365,29.8,45.6,25.1,76.6,8.26,-63.0,185.0,2.78,
2025-02-28 09:00:00+05:30,6.95,15.2,44.9,0.03,57.4,42.4,23.4,69.6,6.86,-63.0,163.0,3.98,
2025-02-28 10:00:00+05:30,7.05,17.4,54.3,0.0355,65.4,36.3,20.7,81.5,7.14,-63.0,179.0,1.71,
2025-02-28 11:00:00+05:30,7.27,26.4,52.5,0.0454,78.3,37.5,20.6,96.2,6.59,-63.0,113.0,3.81,
2025-02-28 12:00:00+05:30,7.04,9.63,51.6,0.0242,84.9,60.3,32.0,74.2,7.36,-63.0,181.0,8.26,
2025-02-28 13:00:00+05:30,7.11,23.3,42.6,0.0356,99.1,67.0,34.7,69.7,11.4,-63.0,196.0,8.26,
2025-02-28 14:00:00+05:30,7.21,32.5,58.6,0.0554,96.4,51.9,27.3,64.1,9.45,-63.0,181.0,5.83,
2025-02-28 15:00:00+05:30,6.98,28.9,60.5,0.0531,97.6,43.7,23.7,54.5,9.45,-63.0,193.0,8.38,
2025-02-28 16:00:00+05:30,6.85,31.5,73.2,0.0611,89.7,35.4,19.8,55.0,9.56,-63.0,198.0,6.74,
2025-02-28 17:00:00+05:30,6.59,25.1,70.0,0.053,60.5,30.6,17.7,55.3,7.01,-63.0,199.0,5.58,
2025-02-28 18:00:00+05:30,6.6,17.9,58.1,0.037,52.3,30.7,18.0,76.5,5.41,-63.0,190.0,4.16,
2025-02-28 19:00:00+05:30,6.46,7.33,78.0,0.0324,29.1,47.8,26.1,93.0,8.39,-63.0,162.0,3.41,
2025-02-28 20:00:00+05:30,6.62,8.15,77.7,0.0294,29.9,76.4,38.9,96.7,8.01,-63.0,169.0,3.97,
2025-02-28 21:00:00+05:30,6.64,12.4,56.6,0.03,30.2,57.1,31.1,99.8,7.1,-63.0,162.0,3.36,
2025-02-28 22:00:00+05:30,6.62,10.7,60.1,0.0337,29.0,52.7,29.6,99.8,7.51,-63.0,155.0,2.36,
2025-02-28 23:00:00+05:30,6.63,16.4,65.6,0.0362,29.3,56.1,31.7,99.8,8.2,-63.0,163.0,3.11,
2025-03-01 00:00:00+05:30,6.6,12.6,76.2,0.0415,29.5,52.7,30.4,99.8,8.78,-63.0,141.0,2.56,
2025-03-01 01:00:00+05:30,6.54,17.0,47.4,0.0363,18.4,43.6,25.7,99.8,10.5,-63.0,153.0,1.28,
2025-03-01 02:00:00+05:30,6.58,12.9,47.3,0.026,19.5,38.1,22.6,99.8,10.8,-63.0,164.0,1.78,
2025-03-01 03:00:00+05:30,6.64,13.9,58.7,0.0346,19.1,31.8,19.8,99.8,9.19,-63.0,182.0,0.823,
2025-03-01 04:00:00+05:30,6.79,11.5,54.7,0.0311,19.3,32.7,19.9,99.8,8.96,-63.0,143.0,0.955,
2025-03-01 05:00:00+05:30,6.74,12.6,56.5,0.035,19.8,45.5,25.7,99.8,9.09,-63.0,194.0,1.61,
2025-03-01 06:00:00+05:30,6.82,15.4,47.5,0.0309,19.8,68.2,38.0,99.8,9.44,-63.0,203.0,2.72,
2025-03-01 07:00:00+05:30,7.14,22.9,35.8,0.0324,19.9,48.8,28.7,99.8,10.5,-63.0,120.0,2.26,
2025-03-01 08:00:00+05:30,7.14,17.1,45.6,0.0336,20.5,49.4,30.1,99.8,11.7,-63.0,154.0,3.15,
2025-03-01 09:00:00+05:30,7.14,17.2,49.4,0.0355,58.9,39.0,23.5,99.9,11.0,-63.0,143.0,6.16,
2025-03-01 10:00:00+05:30,7.18,36.2,41.2,0.0488,63.0,33.1,19.8,96.3,11.0,-63.0,158.0,5.35,
2025-03-01 11:00:00+05:30,6.74,26.9,69.8,0.0525,79.0,30.0,18.1,74.1,8.59,-63.0,164.0,4.95,
2025-03-01 12:00:00+05:30,6.52,22.5,73.8,0.0504,80.7,23.4,14.6,67.7,6.85,-63.0,188.0,5.63,
2025-03-01 13:00:00+05:30,6.41,35.9,76.5,0.0619,97.9,17.3,11.7,56.8,9.02,-63.0,189.0,5.09,
2025-03-01 14:00:00+05:30,6.09,28.5,93.7,0.068,97.2,15.8,10.9,50.1,6.44,-63.0,193.0,5.79,
2025-03-01 15:00:00+05:30,6.01,28.7,96.6,0.0674,96.3,14.3,10.2,43.0,5.21,-63.0,204.0,4.32,
2025-03-01 16:00:00+05:30,5.71,15.0,110.0,0.0588,86.0,16.7,11.3,42.0,8.89,-63.0,206.0,4.09,
2025-03-01 17:00:00+05:30,5.67,12.5,121.0,0.059,59.9,18.0,11.9,41.8,6.7,-63.0,256.0,0.973,
2025-03-01 18:00:00+05:30,5.72,14.9,95.4,0.0541,53.1,20.5,13.1,60.1,5.34,-63.0,92.6,2.65,
2025-03-01 19:00:00+05:30,5.99,12.8,86.2,0.0456,30.2,31.8,18.5,73.6,8.38,-63.0,95.7,3.49,
2025-03-01 20:00:00+05:30,6.21,15.9,88.6,0.0475,29.0,25.6,15.7,77.6,10.8,-63.0,28.1,3.28,
2025-03-01 21:00:00+05:30,6.29,11.3,71.4,0.0409,28.9,27.2,16.7,83.8,10.6,-63.0,16.3,2.74,
2025-03-01 22:00:00+05:30,6.59,10.8,71.8,0.0353,28.7,47.6,27.2,95.6,7.43,-63.0,14.5,2.67,
2025-03-01 23:00:00+05:30,6.7,11.6,80.6,0.0413,30.6,59.8,33.7,98.2,10.2,-63.0,20.7,3.14,
2025-03-02 00:00:00+05:30,6.82,11.5,76.9,0.0394,28.3,49.8,29.0,96.6,11.8,-63.0,26.2,3.66,
2025-03-02 01:00:00+05:30,6.78,17.1,59.9,0.0347,19.7,53.5,30.7,99.4,11.3,-63.0,12.7,2.94,
2025-03-02 02:00:00+05:30,6.75,12.8,62.9,0.0357,19.4,58.0,33.2,99.5,14.9,-63.0,12.9,2.7,
2025-03-02 03:00:00+05:30,7.0,6.54,63.3,0.0227,20.2,60.4,34.3,99.6,15.3,-63.0,241.0,3.97,
2025-03-02 04:00:00+05:30,7.16,8.9,64.8,0.0255,19.4,74.2,42.6,99.7,10.5,-63.0,97.0,3.76,
2025-03-02 05:00:00+05:30,7.32,9.28,53.0,0.0254,19.9,69.2,40.3,99.7,12.2,-63.0,13.1,3.46,
2025-03-02 06:00:00+05:30,7.25,9.92,32.7,0.0214,19.5,60.1,34.6,99.7,11.5,-63.0,182.0,3.34,
2025-03-02 07:00:00+05:30,7.33,10.5,51.6,0.0272,19.8,45.6,26.6,99.8,9.14,-63.0,127.0,1.77,
2025-03-02 08:00:00+05:30,7.28,15.4,45.3,0.0294,29.1,36.1,21.8,99.6,8.18,-63.0,325.0,0.733,
2025-03-02 09:00:00+05:30,7.4,29.4,46.3,0.0446,58.7,40.5,23.9,88.3,6.75,-63.0,332.0,2.21,
2025-03-02 10:00:00+05:30,7.28,29.4,63.7,0.0538,65.2,33.9,20.0,73.9,10.5,-63.0,265.0,4.11,
2025-03-02 11:00:00+05:30,6.87,19.5,71.5,0.0444,81.3,30.5,17.6,59.7,6.67,-63.0,264.0,4.64,
2025-03-02 12:00:00+05:30,6.81,50.1,71.7,0.0743,83.4,25.1,14.8,42.4,4.74,-63.0,353.0,5.01,
2025-03-02 13:00:00+05:30,6.18,21.9,88.5,0.0506,99.8,22.5,12.9,26.9,5.74,-63.0,180.0,7.52,
2025-03-02 14:00:00+05:30,6.02,24.5,103.0,0.0647,97.6,21.7,12.3,21.2,1.73,-63.0,268.0,9.05,
2025-03-02 15:00:00+05:30,5.81,13.6,116.0,0.0612,98.4,15.5,10.5,18.9,0.633,-63.0,87.8,7.86,
2025-03-02 16:00:00+05:30,5.75,30.8,106.0,0.0769,87.7,16.3,10.9,19.4,1.41,-63.0,92.5,7.78,
2025-03-02 17:00:00+05:30,5.73,22.5,107.0,0.0673,57.9,19.6,12.4,24.3,0.153,-63.0,121.0,6.67,
2025-03-02 18:00:00+05:30,5.67,12.5,102.0,0.055,47.5,22.4,13.8,34.9,1.88,-63.0,239.0,4.31,
2025-03-02 19:00:00+05:30,5.97,8.41,81.2,0.0353,29.1,26.0,15.7,60.5,5.83,-63.0,343.0,1.51,
2025-03-02 20:00:00+05:30,6.13,5.09,90.6,0.0355,28.7,39.7,22.8,73.1,6.03,-63.0,339.0,1.8,
2025-03-02 21:00:00+05:30,6.68,9.93,87.2,0.04,29.7,72.9,40.3,90.6,7.11,-63.0,128.0,0.35,
2025-03-02 22:00:00+05:30,6.6,9.73,62.5,0.0277,29.1,50.5,29.1,99.6,9.21,-63.0,182.0,1.02,
2025-03-02 23:00:00+05:30,6.97,16.3,57.4,0.0355,29.3,40.4,24.1,99.5,10.3,-63.0,242.0,0.46,
2025-03-03 00:00:00+05:30,6.9,13.7,64.2,0.0361,29.7,39.3,23.3,99.6,10.2,-63.0,329.0,2.38,
2025-03-03 01:00:00+05:30,6.98,16.7,42.8,0.0304,19.5,45.4,26.5,84.7,7.45,-63.0,352.0,4.03,
2025-03-03 02:00:00+05:30,7.11,7.68,50.4,0.0242,19.4,36.8,21.8,78.6,10.9,-63.0,345.0,3.22,
2025-03-03 03:00:00+05:30,7.28,9.94,48.4,0.0253,19.8,30.1,18.8,92.1,10.4,-63.0,329.0,1.92,
2025-03-03 04:00:00+05:30,7.36,11.3,50.8,0.027,19.6,32.1,20.1,99.5,8.54,-63.0,264.0,2.73,
2025-03-03 05:00:00+05:30,7.22,20.9,34.0,0.0304,19.4,31.4,19.6,99.7,9.24,-63.0,303.0,0.693,
2025-03-03 06:00:00+05:30,7.13,10.5,35.6,0.0207,20.2,29.5,18.4,99.7,10.4,-63.0,238.0,0.457,
2025-03-03 07:00:00+05:30,7.09,14.1,32.9,0.0201,18.8,30.4,18.8,99.7,6.16,-63.0,98.1,0.33,
2025-03-03 08:00:00+05:30,7.15,18.3,35.7,0.0311,28.9,50.4,29.9,99.7,6.16,-63.0,118.0,0.255,
2025-03-03 09:00:00+05:30,7.33,23.1,43.8,0.0385,60.0,110.0,62.5,73.2,8.65,-63.0,199.0,3.93,
2025-03-03 10:00:00+05:30,7.55,37.1,45.0,0.0503,63.3,54.8,31.4,56.2,12.5,-63.0,208.0,3.27,
2025-03-03 11:00:00+05:30,7.24,26.4,60.9,0.0496,76.6,42.2,25.0,38.7,11.4,-63.0,198.0,4.13,
2025-03-03 12:00:00+05:30,6.98,39.4,74.4,0.0681,82.8,32.2,19.4,29.5,9.0,-63.0,203.0,4.04,
2025-03-03 13:00:00+05:30,6.69,26.6,87.6,0.0632,99.6,29.3,17.9,25.4,7.55,-63.0,199.0,4.28,
2025-03-03 14:00:00+05:30,6.25,34.3,86.7,0.07,95.5,29.3,17.5,23.7,2.59,-63.0,204.0,5.89,
2025-03-03 15:00:00+05:30,6.19,31.5,102.0,0.075,106.0,23.2,14.7,24.3,4.69,-63.0,201.0,5.61,
2025-03-03 16:00:00+05:30,6.22,46.3,97.0,0.0882,61.4,25.9,15.7,25.7,3.43,-63.0,192.0,5.45,
2025-03-03 17:00:00+05:30,6.15,18.9,125.0,0.0701,60.3,32.6,19.0,29.8,1.45,-63.0,187.0,3.98,
2025-03-03 18:00:00+05:30,6.32,13.8,122.0,0.0596,52.2,45.0,24.8,40.3,2.1,-63.0,165.0,3.72,
2025-03-03 19:00:00+05:30,6.52,5.02,129.0,0.0422,29.2,50.0,27.3,50.5,5.46,-63.0,166.0,4.36,
2025-03-03 20:00:00+05:30,6.88,14.6,99.9,0.0481,29.9,48.6,26.7,54.0,7.15,-63.0,192.0,4.92,
2025-03-03 21:00:00+05:30,6.96,16.4,96.0,0.0483,29.8,45.0,24.8,58.7,7.24,-63.0,196.0,4.37,
2025-03-03 22:00:00+05:30,6.91,9.76,88.0,0.0401,29.8,37.5,21.1,63.9,8.55,-63.0,196.0,4.19,
2025-03-03 23:00:00+05:30,7.1,16.2,74.0,0.0462,29.5,31.4,18.4,70.0,10.8,-63.0,184.0,2.68,
2025-03-04 00:00:00+05:30,7.11,9.28,73.9,0.0335,29.2,26.5,16.1,71.1,11.6,-63.0,175.0,1.75,
2025-03-04 01:00:00+05:30,7.29,24.8,57.9,0.0482,19.3,26.2,15.8,84.1,9.58,-63.0,151.0,0.28,
2025-03-04 02:00:00+05:30,7.18,7.22,81.9,0.0331,19.4,34.2,20.0,87.7,8.83,-63.0,250.0,0.873,
2025-03-04 03:00:00+05:30,7.36,12.5,71.0,0.0385,20.3,61.6,34.8,72.7,9.25,-63.0,298.0,1.42,
2025-03-04 04:00:00+05:30,7.18,6.66,82.3,0.0378,18.8,61.5,35.0,74.4,9.91,-63.0,294.0,1.32,
2025-03-04 05:00:00+05:30,7.16,15.0,59.9,0.0343,19.1,42.5,25.3,81.1,8.96,-63.0,291.0,0.78,
2025-03-04 06:00:00+05:30,7.27,9.7,58.3,0.0258,19.4,45.5,27.3,85.7,8.29,-63.0,237.0,1.03,
2025-03-04 07:00:00+05:30,7.44,15.3,47.6,0.0303,18.6,56.5,32.8,99.6,5.88,-63.0,83.5,0.31,
2025-03-04 08:00:00+05:30,7.39,11.7,51.8,0.0311,29.4,51.2,29.8,87.7,4.77,-63.0,262.0,0.678,
2025-03-04 09:00:00+05:30,7.61,39.5,40.0,0.051,56.5,79.7,43.2,63.6,6.66,-63.0,348.0,6.4,
2025-03-04 10:00:00+05:30,7.25,37.0,53.0,0.0537,57.8,36.9,21.3,56.9,6.21,-63.0,339.0,4.55,
2025-03-04 11:00:00+05:30,6.83,40.2,86.4,0.0727,80.7,26.6,16.5,51.9,4.19,-63.0,335.0,4.03,
2025-03-04 12:00:00+05:30,6.7,53.8,82.1,0.0834,83.2,27.7,16.8,47.4,2.96,-63.0,349.0,5.74,
2025-03-04 13:00:00+05:30,4.85,17.2,126.0,0.0731,95.7,28.9,17.3,37.4,5.82,-63.0,349.0,6.34,
2025-03-04 14:00:00+05:30,3.93,13.3,131.0,0.066,94.7,28.8,17.2,27.1,2.84,-63.0,349.0,7.36,
2025-03-04 15:00:00+05:30,3.88,16.7,180.0,0.0946,100.0,25.7,15.6,26.6,2.62,-63.0,345.0,7.54,
2025-03-04 16:00:00+05:30,3.78,19.4,151.0,0.0761,88.5,22.1,13.7,27.4,5.65,-63.0,350.0,8.12,
2025-03-04 17:00:00+05:30,3.76,10.7,154.0,0.0691,58.4,23.5,14.4,30.4,4.77,-63.0,353.0,7.27,
2025-03-04 18:00:00+05:30,3.81,2.05,143.0,0.0399,51.7,23.8,14.6,43.9,3.91,-63.0,357.0,5.97,
2025-03-04 19:00:00+05:30,4.02,4.05,140.0,0.0423,30.0,21.9,13.9,55.2,10.5,-63.0,355.0,5.82,
2025-03-04 20:00:00+05:30,4.09,5.59,131.0,0.05,30.0,21.5,13.7,69.6,10.4,-63.0,268.0,6.91,
2025-03-04 21:00:00+05:30,4.25,5.07,109.0,0.042,30.2,20.7,13.3,75.7,10.3,-63.0,358.0,6.12,
2025-03-04 22:00:00+05:30,4.36,4.95,110.0,0.0414,29.2,20.8,13.3,82.2,7.66,-63.0,353.0,4.75,
2025-03-04 23:00:00+05:30,4.37,2.67,105.0,0.0381,29.9,19.7,13.0,96.7,7.28,-63.0,356.0,4.97,
2025-03-05 00:00:00+05:30,4.42,6.17,80.2,0.0317,29.2,19.2,12.7,99.4,6.98,-63.0,356.0,5.31,
2025-03-05 01:00:00+05:30,4.47,0.97,90.2,0.0307,19.5,23.2,14.8,99.4,7.76,-63.0,355.0,5.81,
2025-03-05 02:00:00+05:30,4.64,3.49,90.0,0.0328,20.9,22.7,14.6,99.4,8.54,-63.0,180.0,4.7,
2025-03-05 03:00:00+05:30,4.68,9.67,73.7,0.0366,19.8,30.8,18.6,99.5,7.94,-63.0,347.0,2.47,
2025-03-05 04:00:00+05:30,4.5,4.01,69.7,0.0259,19.7,53.4,30.3,99.6,5.21,-63.0,184.0,2.62,
2025-03-05 05:00:00+05:30,4.53,8.53,68.3,0.0359,19.1,45.1,26.4,99.7,5.55,-63.0,346.0,1.61,
2025-03-05 06:00:00+05:30,4.58,5.99,69.9,0.033,19.8,44.7,26.2,99.7,5.36,-63.0,346.0,3.11,
2025-03-05 07:00:00+05:30,4.5,3.07,76.3,0.0233,20.1,34.8,20.3,99.6,6.18,-63.0,352.0,3.83,
2025-03-05 08:00:00+05:30,4.51,7.48,62.6,0.0319,29.7,30.5,18.4,84.9,7.47,-63.0,344.0,4.33,
2025-03-05 09:00:00+05:30,4.51,15.6,67.6,0.0431,58.7,30.8,18.1,61.8,7.25,-63.0,348.0,6.6,
2025-03-05 10:00:00+05:30,4.63,12.9,80.0,0.0439,63.4,37.1,20.4,44.4,8.17,-63.0,356.0,10.9,
2025-03-05 11:00:00+05:30,4.5,12.5,87.2,0.0479,80.8,46.2,22.9,36.9,7.12,-63.0,352.0,11.6,
2025-03-05 12:00:00+05:30,4.42,6.37,116.0,0.0548,81.7,24.5,13.9,29.5,5.22,-63.0,351.0,12.2,
2025-03-05 13:00:00+05:30,4.32,21.1,113.0,0.0668,95.7,21.1,12.6,23.9,6.59,-63.0,354.0,11.7,
2025-03-05 14:00:00+05:30,4.25,10.0,118.0,0.0594,96.2,20.9,12.6,19.2,2.25,-63.0,344.0,10.9,
2025-03-05 15:00:00+05:30,4.08,22.0,116.0,0.0716,94.9,22.6,13.4,17.1,1.48,-63.0,345.0,8.72,
2025-03-05 16:00:00+05:30,4.03,11.0,120.0,0.0627,86.2,25.5,14.9,13.0,7.15,-63.0,343.0,9.09,
2025-03-05 17:00:00+05:30,3.86,9.53,104.0,0.054,49.1,26.9,15.4,8.19,4.68,-63.0,233.0,5.76,
2025-03-05 18:00:00+05:30,3.74,2.39,141.0,0.0424,51.0,23.3,14.0,20.7,4.07,-63.0,351.0,6.75,
2025-03-05 19:00:00+05:30,3.9,7.73,114.0,0.0401,29.3,24.9,14.9,32.3,3.75,-63.0,352.0,5.64,
2025-03-05 20:00:00+05:30,4.01,2.1,101.0,0.0301,29.7,26.1,15.3,36.0,5.19,-63.0,358.0,6.32,
2025-03-05 21:00:00+05:30,4.29,0.0,102.0,0.0272,28.8,25.2,15.5,49.1,6.59,-63.0,179.0,4.52,
2025-03-05 22:00:00+05:30,4.36,2.67,89.7,0.0273,30.4,26.9,16.4,52.7,7.04,-63.0,178.0,4.31,
2025-03-05 23:00:00+05:30,4.46,1.73,91.6,0.0306,29.7,40.2,23.3,55.1,8.7,-63.0,177.0,4.04,
2025-03-06 00:00:00+05:30,4.55,7.69,83.5,0.0398,30.5,68.3,37.8,59.7,9.8,-63.0,353.0,2.52,
2025-03-06 01:00:00+05:30,4.54,6.28,79.5,0.0386,19.2,40.9,24.0,61.2,8.04,-63.0,349.0,1.21,
2025-03-06 02:00:00+05:30,4.47,6.21,73.8,0.0303,19.9,42.0,24.4,60.6,7.74,-63.0,347.0,2.22,
2025-03-06 03:00:00+05:30,4.51,7.89,73.2,0.0355,19.6,52.7,30.1,61.0,7.91,-63.0,351.0,2.75,
2025-03-06 04:00:00+05:30,4.49,5.32,67.6,0.0333,19.2,70.5,40.0,63.1,6.54,-63.0,350.0,1.87,
2025-03-06 05:00:00+05:30,4.44,8.25,54.8,0.0289,19.7,57.9,33.3,63.1,6.5,-63.0,180.0,2.95,
2025-03-06 06:00:00+05:30,4.4,1.92,63.4,0.0221,19.6,45.5,26.9,59.6,6.05,-63.0,120.0,4.35,
2025-03-06 07:00:00+05:30,4.42,11.2,47.0,0.0249,19.8,39.3,23.7,62.2,7.27,-63.0,183.0,2.13,
2025-03-06 08:00:00+05:30,4.41,9.26,50.8,0.0279,29.2,42.3,24.4,50.3,7.89,-63.0,353.0,3.72,
2025-03-06 09:00:00+05:30,4.46,28.1,52.3,0.0477,58.2,26.2,16.2,42.1,6.27,-63.0,347.0,5.71,
2025-03-06 10:00:00+05:30,4.56,21.4,73.7,0.0524,63.8,25.4,15.6,31.5,6.05,-63.0,238.0,6.17,
2025-03-06 11:00:00+05:30,4.15,11.5,89.9,0.0454,97.0,23.7,14.9,25.5,42.7,16.3,356.0,7.69,
2025-03-06 12:00:00+05:30,3.15,19.2,113.0,0.0743,319.0,15.4,10.5,22.1,277.0,29.1,349.0,7.36,
2025-03-06 13:00:00+05:30,2.81,16.1,51.3,0.0378,36.9,92.1,44.8,15.8,0.0,31.7,354.0,7.83,
2025-03-06 14:00:00+05:30,0.245,71.5,43.4,0.0767,87.5,145.0,70.3,12.9,2.08,32.9,266.0,8.0,
2025-03-06 15:00:00+05:30,5.11,9.27,69.1,0.0177,88.4,106.0,52.7,11.8,5.07,34.7,348.0,5.83,
2025-03-06 16:00:00+05:30,0.813,22.0,31.6,0.0346,61.8,81.6,43.0,10.8,12.7,34.5,356.0,6.04,
2025-03-06 17:00:00+05:30,0.847,19.4,23.0,0.028,52.8,94.2,49.4,11.4,17.6,33.1,6.52,4.59,
2025-03-06 18:00:00+05:30,0.685,29.1,22.2,0.0354,60.0,75.0,41.1,20.2,16.6,28.5,10.4,1.93,
2025-03-06 19:00:00+05:30,0.96,16.7,22.0,0.0253,41.2,63.4,34.9,44.0,1.96,19.6,161.0,0.44,
2025-03-06 20:00:00+05:30,1.33,22.4,16.1,0.0268,39.2,47.3,27.2,59.9,1.58,15.7,76.3,0.668,
2025-03-06 21:00:00+05:30,1.24,32.6,64.4,0.0608,31.3,44.6,26.0,65.7,3.83,13.5,44.9,0.58,
2025-03-06 22:00:00+05:30,1.23,35.2,71.2,0.0665,31.9,50.5,29.6,69.8,7.29,12.2,55.2,0.773,
2025-03-06 23:00:00+05:30,1.25,36.3,70.9,0.0673,30.9,55.3,31.8,74.5,9.71,10.9,99.6,1.01,
2025-03-07 00:00:00+05:30,1.37,37.7,70.9,0.0684,32.8,39.6,24.0,69.3,11.4,10.5,12.9,1.01,
2025-03-07 01:00:00+05:30,1.55,35.0,70.4,0.0659,15.4,46.0,27.5,72.0,11.5,9.66,78.8,0.38,
2025-03-07 02:00:00+05:30,1.52,38.4,68.3,0.0675,15.8,49.2,29.6,74.6,19.3,9.7,185.0,0.463,
2025-03-07 03:00:00+05:30,1.61,38.3,68.4,0.0676,15.9,42.8,26.1,95.5,20.5,8.35,136.0,0.33,
2025-03-07 04:00:00+05:30,1.73,35.8,69.6,0.0661,16.1,58.2,34.9,99.5,14.7,7.04,91.9,0.52,
2025-03-07 05:00:00+05:30,1.67,35.6,68.2,0.0652,17.9,87.9,51.2,99.6,18.9,6.65,353.0,0.56,
2025-03-07 06:00:00+05:30,1.69,37.2,68.0,0.0664,23.8,85.7,50.8,99.7,16.8,7.28,122.0,0.36,
2025-03-07 07:00:00+05:30,1.6,30.9,61.1,0.0576,26.8,78.6,46.2,99.7,10.8,6.99,88.6,0.21,
2025-03-07 08:00:00+05:30,1.7,23.1,48.4,0.0446,42.1,92.4,52.8,87.9,10.1,16.1,222.0,0.677,
2025-03-07 09:00:00+05:30,1.82,27.5,51.4,0.0497,53.8,118.0,65.6,52.8,8.89,23.8,254.0,1.38,
2025-03-07 10:00:00+05:30,1.96,27.4,52.8,0.0504,59.6,133.0,72.2,43.7,9.16,27.4,327.0,3.19,
2025-03-07 11:00:00+05:30,1.98,25.8,54.6,0.0501,73.8,94.9,51.0,37.3,5.85,29.3,345.0,3.39,
2025-03-07 12:00:00+05:30,1.74,29.5,58.3,0.055,82.8,98.2,52.5,28.8,3.0,30.7,183.0,3.57,
2025-03-07 13:00:00+05:30,1.46,12.8,58.6,0.0415,119.0,84.8,46.5,24.7,5.53,32.3,4.87,4.34,
2025-03-07 14:00:00+05:30,1.33,15.3,57.3,0.0429,128.0,76.9,41.8,18.3,3.01,34.5,270.0,4.17,
2025-03-07 15:00:00+05:30,1.08,12.5,60.3,0.0422,108.0,69.8,38.5,16.3,1.38,35.4,352.0,4.33,
2025-03-07 16:00:00+05:30,1.03,14.4,58.2,0.0427,94.7,60.1,33.6,15.5,4.07,35.0,237.0,5.45,
2025-03-07 17:00:00+05:30,0.94,4.77,53.5,0.031,67.9,62.4,33.8,18.0,2.82,32.9,181.0,5.3,
2025-03-07 18:00:00+05:30,1.46,9.44,52.7,0.0354,61.5,55.2,30.5,30.6,3.64,27.8,6.0,4.2,
2025-03-07 19:00:00+05:30,1.76,8.98,54.2,0.036,40.5,65.7,35.6,47.8,7.55,21.2,349.0,1.66,
2025-03-07 20:00:00+05:30,1.53,8.41,53.9,0.0354,38.8,60.9,33.5,53.3,10.8,18.7,351.0,1.42,
2025-03-07 21:00:00+05:30,1.48,10.8,51.7,0.0363,31.2,43.7,26.2,63.1,12.1,16.7,340.0,1.74,
2025-03-07 22:00:00+05:30,1.85,9.43,50.7,0.0346,30.9,76.2,43.5,61.4,11.4,17.0,334.0,2.12,
2025-03-07 23:00:00+05:30,1.73,13.5,52.9,0.0391,32.2,82.6,47.0,80.5,14.1,14.3,260.0,0.618,
2025-03-08 00:00:00+05:30,1.76,12.1,51.8,0.0374,31.4,67.8,39.7,99.4,14.7,12.3,5.96,0.19,
2025-03-08 01:00:00+05:30,1.73,13.8,51.6,0.0387,16.0,92.8,52.1,99.6,13.8,10.7,202.0,0.19,
2025-03-08 02:00:00+05:30,1.91,10.7,50.8,0.0357,15.2,98.9,55.8,99.7,14.6,10.3,103.0,0.255,
2025-03-08 03:00:00+05:30,1.83,14.7,50.3,0.0387,15.3,82.6,46.0,99.7,13.5,10.4,76.3,0.265,
2025-03-08 04:00:00+05:30,2.01,14.3,50.5,0.0384,16.1,81.9,46.4,99.7,8.59,9.08,111.0,0.223,
2025-03-08 05:00:00+05:30,1.86,10.9,51.2,0.0361,17.1,78.7,43.8,99.7,7.4,8.93,128.0,0.19,
2025-03-08 06:00:00+05:30,1.94,14.4,52.1,0.0394,24.3,89.6,49.9,99.7,6.27,8.9,144.0,0.253,
2025-03-08 07:00:00+05:30,2.03,11.4,51.5,0.0366,26.0,80.3,45.6,99.7,8.17,9.26,169.0,0.335,
2025-03-08 08:00:00+05:30,1.9,10.6,50.2,0.0354,42.2,92.6,52.4,89.5,7.48,19.7,118.0,0.287,
2025-03-08 09:00:00+05:30,1.83,13.8,52.2,0.039,55.0,108.0,57.5,52.1,7.52,27.0,178.0,2.8,
2025-03-08 10:00:00+05:30,1.81,12.6,52.1,0.0379,58.9,78.4,41.5,44.8,8.99,29.1,183.0,3.29,
2025-03-08 11:00:00+05:30,1.93,13.0,53.5,0.039,74.3,87.4,46.8,40.3,6.96,30.4,354.0,3.71,
2025-03-08 12:00:00+05:30,1.9,13.9,53.7,0.0399,83.4,79.7,43.6,34.8,4.84,31.4,254.0,4.19,
2025-03-08 13:00:00+05:30,1.93,13.4,53.6,0.0394,118.0,70.5,37.9,25.7,7.92,34.1,350.0,4.19,
2025-03-08 14:00:00+05:30,1.98,13.0,52.4,0.0384,127.0,65.0,35.7,19.8,5.13,36.2,177.0,4.13,
2025-03-08 15:00:00+05:30,1.84,13.8,54.1,0.04,107.0,68.3,37.9,17.4,4.27,37.2,269.0,3.59,
2025-03-08 16:00:00+05:30,1.78,11.3,53.9,0.0377,99.0,62.9,35.6,15.4,5.27,37.6,345.0,3.41,
