Local Time,CO,NO,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,NO2,NH3
2025-10-10 17:00:00+05:30,0.74,5.17,0.0295,102.0,47.7,11.8,28.4,164.0,2.37,,,,
2025-10-10 18:00:00+05:30,0.91,9.6,0.0435,79.9,52.5,,27.6,160.0,1.7,,,,
2025-10-10 20:00:00+05:30,1.2,11.1,0.0622,24.9,59.7,,26.2,170.0,0.967,,,,
2025-10-10 21:00:00+05:30,1.44,25.5,0.0789,4.43,65.0,,25.3,172.0,0.45,,,,
2025-10-10 22:00:00+05:30,1.5,36.9,0.0855,13.6,67.3,,25.0,120.0,0.3,,,,
2025-10-10 23:00:00+05:30,1.43,25.0,0.0717,10.1,70.3,,24.7,84.8,0.3,,,,
2025-10-11 00:00:00+05:30,1.44,27.6,0.0694,12.4,72.3,,24.4,63.3,0.3,,,,
2025-10-11 02:00:00+05:30,0.915,89.5,0.117,12.7,78.0,,24.1,62.0,0.3,,,,
2025-10-11 03:00:00+05:30,0.61,64.5,0.0955,12.7,76.3,,24.1,63.0,0.3,,,,
2025-10-11 04:00:00+05:30,0.427,52.5,0.0852,12.1,74.3,,24.2,67.0,0.4,,,,
2025-10-11 05:00:00+05:30,0.273,45.4,0.0801,4.0,73.5,,24.5,48.3,0.65,,,,
2025-10-11 06:00:00+05:30,0.188,35.7,0.0709,11.6,74.3,13.4,24.4,116.0,0.75,,,,
2025-10-11 07:00:00+05:30,0.203,22.5,0.054,11.7,74.3,14.4,24.3,54.3,0.5,,,,
2025-10-11 08:00:00+05:30,0.243,15.4,0.0473,18.4,68.8,14.5,25.1,86.0,1.0,,,,
2025-10-11 09:00:00+05:30,0.17,9.38,0.0375,35.8,60.8,16.7,26.5,101.0,1.58,,,,
2025-10-11 10:00:00+05:30,0.00667,10.7,0.0311,62.8,55.0,13.0,27.7,127.0,2.25,,,,
2025-10-11 11:00:00+05:30,0.875,6.13,0.0254,71.0,52.3,11.7,28.6,138.0,2.5,,,,
2025-10-11 12:00:00+05:30,0.815,6.05,0.0239,85.8,49.8,9.98,29.1,133.0,2.9,,,,
2025-10-11 13:00:00+05:30,0.813,5.7,0.0252,85.7,47.8,10.0,30.2,123.0,2.13,,,,
2025-10-11 14:00:00+05:30,0.8,6.83,0.0262,89.4,47.5,9.87,29.9,124.0,2.18,,,,
2025-10-11 15:00:00+05:30,0.783,6.3,0.0273,83.6,46.8,13.9,29.9,113.0,2.03,,,,
2025-10-11 16:00:00+05:30,0.798,7.98,0.0298,83.4,48.8,14.3,29.3,108.0,2.15,,,,
2025-10-11 17:00:00+05:30,0.898,7.03,0.0334,81.3,50.8,13.1,28.8,112.0,1.68,,,,
2025-10-11 18:00:00+05:30,0.993,7.85,0.041,70.7,53.8,12.3,28.2,124.0,1.23,,,,
2025-10-11 19:00:00+05:30,1.19,7.45,0.0509,45.4,57.5,12.5,27.4,90.3,0.775,,,,
2025-10-11 20:00:00+05:30,1.46,17.6,0.073,19.6,59.5,15.7,27.2,91.8,0.525,,,,
2025-10-11 21:00:00+05:30,1.43,20.3,0.0754,8.08,60.5,16.8,27.1,48.3,0.675,,,,
2025-10-11 22:00:00+05:30,1.5,24.8,0.0771,9.85,62.0,18.7,26.9,81.3,0.825,,,,
2025-10-11 23:00:00+05:30,1.24,17.0,0.0589,19.5,61.3,15.1,26.8,101.0,1.13,,,,
2025-10-12 00:00:00+05:30,1.09,17.5,0.0574,19.8,62.3,13.8,26.3,115.0,1.6,,,,
2025-10-12 01:00:00+05:30,0.835,10.1,0.0435,23.3,65.0,11.4,25.7,126.0,1.4,,,,
2025-10-12 02:00:00+05:30,0.8,8.35,0.0348,32.6,65.0,10.2,25.5,130.0,1.5,,,,
2025-10-12 03:00:00+05:30,0.795,7.43,0.0316,43.0,65.0,9.33,25.3,122.0,1.7,,,,
2025-10-12 04:00:00+05:30,0.773,6.68,0.0301,51.5,65.0,9.53,25.2,134.0,1.95,,,,
2025-10-12 05:00:00+05:30,0.728,6.3,0.0305,41.0,65.5,10.4,25.0,123.0,1.53,,,,
2025-10-12 06:00:00+05:30,0.733,8.33,0.0354,30.1,68.3,10.8,24.5,98.7,0.733,,,,
2025-10-12 07:00:00+05:30,0.793,6.25,0.033,26.5,70.5,11.7,24.3,79.0,0.75,,,,
2025-10-12 08:00:00+05:30,0.818,7.88,0.0323,29.7,66.0,11.4,25.2,87.3,1.03,,,,
2025-10-12 09:00:00+05:30,0.823,6.58,0.0284,51.0,59.5,15.4,26.4,123.0,1.93,,,,
2025-10-12 10:00:00+05:30,0.825,8.13,0.0296,72.1,54.3,16.2,28.2,128.0,1.83,,,,
2025-10-12 11:00:00+05:30,0.808,5.6,0.0268,92.7,49.3,16.1,29.4,128.0,2.83,,,,
2025-10-12 12:00:00+05:30,0.735,7.15,0.0259,105.0,45.3,14.1,30.3,127.0,2.95,,,,
2025-10-12 13:00:00+05:30,0.703,6.93,0.0256,93.6,43.0,11.7,31.0,130.0,2.98,,,,
2025-10-12 14:00:00+05:30,0.67,6.7,0.0256,90.3,40.5,10.7,31.3,137.0,3.13,,,,
2025-10-12 15:00:00+05:30,0.66,6.58,0.0247,92.7,41.3,11.4,30.7,133.0,3.48,,,,
2025-10-12 16:00:00+05:30,0.665,6.48,0.0279,86.6,43.3,10.2,29.9,130.0,3.3,,,,
2025-10-12 17:00:00+05:30,0.773,7.03,0.0312,93.5,46.0,9.68,29.3,135.0,2.83,,,,
2025-10-12 18:00:00+05:30,0.88,8.28,0.0404,76.8,49.5,9.68,28.6,117.0,1.78,,,,
2025-10-12 19:00:00+05:30,1.07,9.1,0.056,43.4,53.5,9.78,27.6,88.8,1.0,,,,
2025-10-12 20:00:00+05:30,1.22,7.33,0.0557,39.2,58.3,10.7,27.0,97.8,0.85,,,,
2025-10-12 21:00:00+05:30,1.19,6.43,0.0511,34.4,59.8,11.9,27.0,95.5,0.875,,,,
2025-10-12 22:00:00+05:30,1.2,8.3,0.0568,17.5,61.5,11.2,26.7,106.0,0.825,,,,
2025-10-12 23:00:00+05:30,1.13,8.33,0.0547,16.2,61.8,14.6,26.5,113.0,1.2,,,,
2025-10-13 00:00:00+05:30,1.11,15.2,0.0612,17.0,63.0,13.8,26.1,126.0,1.13,,,,
2025-10-13 01:00:00+05:30,0.795,14.2,0.0494,26.0,64.0,11.6,25.5,142.0,0.65,,,,
2025-10-13 02:00:00+05:30,0.743,17.4,0.0512,35.6,66.3,10.6,25.2,132.0,0.55,,,,
2025-10-13 03:00:00+05:30,0.7,13.6,0.0506,28.5,68.0,9.53,24.9,174.0,0.4,,,,
2025-10-13 04:00:00+05:30,0.72,25.9,0.0585,23.5,71.5,9.1,24.4,173.0,0.3,,,,
2025-10-13 05:00:00+05:30,0.708,16.7,0.0451,23.1,73.0,9.6,24.2,172.0,0.3,,,,
2025-10-13 06:00:00+05:30,0.695,25.1,0.0563,6.75,72.3,10.7,24.2,161.0,0.35,,,,
2025-10-13 07:00:00+05:30,0.78,34.1,0.0628,13.4,72.0,14.2,24.6,68.3,0.65,,,,
2025-10-13 08:00:00+05:30,0.895,31.8,0.0607,12.9,69.3,15.1,25.3,50.0,0.875,,,,
2025-10-13 09:00:00+05:30,0.95,17.3,0.0488,25.7,60.8,14.1,26.9,93.8,1.3,,,,
2025-10-13 10:00:00+05:30,0.753,10.4,0.0343,56.6,52.8,12.0,28.4,122.0,1.75,,,,
2025-10-13 11:00:00+05:30,0.683,7.28,0.0277,85.5,48.0,11.8,29.7,127.0,2.03,,,,
2025-10-13 12:00:00+05:30,0.603,5.3,0.0273,99.7,43.7,10.3,30.7,125.0,2.27,,,,
2025-10-13 13:00:00+05:30,0.708,8.28,0.0275,103.0,39.8,9.98,31.7,121.0,2.13,,,,
2025-10-13 14:00:00+05:30,0.758,7.23,0.027,105.0,40.3,8.77,31.5,123.0,2.6,,,,
2025-10-13 15:00:00+05:30,0.74,7.2,0.027,109.0,39.3,13.4,31.4,94.3,2.2,,,,
2025-10-13 16:00:00+05:30,0.785,4.9,0.0263,113.0,41.0,13.8,30.4,79.8,1.65,,,,
2025-10-13 17:00:00+05:30,0.878,4.8,0.0314,122.0,44.0,14.1,29.7,137.0,1.98,,,,
2025-10-13 18:00:00+05:30,1.04,8.45,0.0464,80.9,46.8,13.7,28.9,132.0,1.65,,,,
2025-10-13 19:00:00+05:30,1.25,10.1,0.0624,40.0,50.3,14.0,27.8,114.0,0.875,,,,
2025-10-13 20:00:00+05:30,1.61,28.2,0.0884,18.7,54.5,14.7,27.0,94.0,0.65,,,,
2025-10-13 21:00:00+05:30,1.59,29.5,0.0875,8.03,58.5,14.0,26.4,109.0,0.4,,,,
2025-10-13 22:00:00+05:30,1.84,65.5,0.113,2.4,61.0,19.4,26.2,66.0,0.4,,,,
2025-10-13 23:00:00+05:30,1.75,56.7,0.101,3.18,62.0,25.9,26.0,40.8,0.3,,,,
2025-10-14 00:00:00+05:30,1.82,72.8,0.112,7.77,63.7,23.8,25.6,24.0,0.3,,,,
2025-10-14 01:00:00+05:30,0.66,34.4,0.0765,14.6,63.5,29.2,25.4,141.0,0.55,,,,
2025-10-14 02:00:00+05:30,0.703,25.2,0.065,16.6,62.8,30.8,25.3,119.0,0.65,,,,
2025-10-14 03:00:00+05:30,0.698,16.4,0.0528,16.5,64.8,19.4,24.9,104.0,0.325,,,,
2025-10-14 04:00:00+05:30,0.628,14.5,0.0518,19.5,63.3,18.1,24.8,86.0,0.45,,,,
2025-10-14 05:00:00+05:30,0.775,12.1,0.0476,12.0,64.0,16.9,24.6,120.0,0.875,,,,
2025-10-14 06:00:00+05:30,0.763,11.6,0.0455,6.4,64.3,15.1,24.6,106.0,0.675,,,,
2025-10-14 07:00:00+05:30,0.813,18.6,0.0506,12.4,68.3,14.5,24.0,161.0,0.3,,,,
2025-10-14 08:00:00+05:30,0.92,18.7,0.0498,16.1,64.0,15.1,25.1,51.0,0.425,,,,
2025-10-14 09:00:00+05:30,1.01,17.6,0.0534,29.1,55.7,18.3,27.2,33.7,0.767,,,,
2025-10-14 10:00:00+05:30,0.96,12.4,0.0479,64.7,48.0,36.1,29.3,86.5,1.53,,,,
2025-10-14 11:00:00+05:30,0.813,8.88,0.0344,87.8,42.8,23.6,30.6,116.0,1.95,,,,
2025-10-14 12:00:00+05:30,0.703,6.6,0.0265,96.5,39.3,14.5,31.0,120.0,2.25,,,,
2025-10-14 13:00:00+05:30,0.705,9.03,0.0304,97.3,38.3,14.4,31.6,103.0,2.18,,,,
2025-10-14 14:00:00+05:30,0.638,5.88,0.0252,112.0,37.3,13.7,31.9,131.0,2.3,,,,
2025-10-14 15:00:00+05:30,1.07,6.6,0.0296,115.0,,16.1,,,,,,,
2025-10-14 16:00:00+05:30,1.22,5.85,0.032,80.1,40.0,19.5,30.0,92.0,1.7,,,,
2025-10-14 17:00:00+05:30,1.17,4.38,0.0297,10.9,,19.1,,,,,,,
2025-10-14 18:00:00+05:30,1.35,6.9,0.0415,18.3,44.8,15.5,28.9,139.0,1.68,,,,
2025-10-14 19:00:00+05:30,2.32,14.8,0.0685,10.2,48.5,15.8,27.8,138.0,1.35,,,,
2025-10-14 20:00:00+05:30,2.63,21.4,0.0764,14.6,50.3,15.7,27.3,133.0,1.2,,,,
2025-10-14 21:00:00+05:30,2.87,28.2,0.0817,,51.0,13.2,26.7,140.0,0.85,,,,
2025-10-14 22:00:00+05:30,3.92,69.1,0.112,35.5,57.3,13.9,25.7,144.0,0.3,,,,
2025-10-14 23:00:00+05:30,4.34,131.0,0.165,12.9,60.0,16.4,25.3,144.0,0.3,,,,
2025-10-15 00:00:00+05:30,5.03,214.0,0.225,10.9,62.3,19.7,25.2,144.0,0.3,,,,
2025-10-15 01:00:00+05:30,0.385,205.0,0.212,298.0,66.0,19.3,24.7,144.0,0.3,,,,
2025-10-15 02:00:00+05:30,0.658,209.0,0.215,,67.5,19.1,24.4,144.0,0.3,,,,
2025-10-15 03:00:00+05:30,0.415,152.0,0.17,203.0,66.3,13.6,24.2,144.0,0.3,,,,
2025-10-15 04:00:00+05:30,1.04,148.0,0.164,183.0,68.0,12.8,24.1,144.0,0.375,,,,
2025-10-15 05:00:00+05:30,0.718,117.0,0.138,84.4,68.3,12.0,24.1,124.0,0.425,,,,
2025-10-15 06:00:00+05:30,1.1,125.0,0.136,110.0,70.0,12.1,24.0,123.0,0.4,,,,
2025-10-15 07:00:00+05:30,1.29,139.0,0.149,11.2,69.8,12.0,24.0,103.0,0.575,,,,
2025-10-15 08:00:00+05:30,1.32,89.9,0.12,68.9,64.8,11.5,24.9,162.0,0.475,,,,
2025-10-15 09:00:00+05:30,1.49,44.6,0.108,13.3,55.0,13.3,27.3,228.0,1.18,,,,
2025-10-15 10:00:00+05:30,0.583,15.4,0.057,68.2,45.3,15.8,29.7,220.0,1.4,,,,
2025-10-15 11:00:00+05:30,1.2,9.65,0.0445,87.4,38.8,13.4,31.2,175.0,1.55,,,,
2025-10-15 12:00:00+05:30,0.705,6.55,0.0281,133.0,35.0,11.4,31.6,133.0,1.9,,,,
2025-10-15 13:00:00+05:30,0.91,4.95,0.0285,174.0,35.8,9.8,31.2,151.0,2.63,,,,
2025-10-15 14:00:00+05:30,0.905,8.65,0.0286,228.0,34.5,9.67,31.9,117.0,2.0,,,,
2025-10-15 15:00:00+05:30,0.73,4.13,0.0232,98.2,35.3,13.8,31.4,149.0,2.17,,,,
2025-10-15 16:00:00+05:30,0.775,5.65,0.0284,61.1,36.5,15.4,30.3,124.0,1.85,,,,
2025-10-15 17:00:00+05:30,0.79,6.13,0.0297,67.6,37.3,14.2,29.5,162.0,1.7,,,,
2025-10-15 18:00:00+05:30,1.52,7.6,0.0589,40.4,40.8,14.4,28.6,131.0,1.1,,,,
2025-10-15 21:00:00+05:30,3.43,115.0,0.155,15.6,56.0,17.3,25.6,126.0,0.3,,,,
2025-10-15 22:00:00+05:30,3.57,104.0,0.144,16.8,57.8,16.7,25.3,94.0,0.3,,,,
2025-10-15 23:00:00+05:30,4.26,126.0,0.154,18.0,62.3,19.2,25.0,102.0,0.325,,,,
2025-10-16 00:00:00+05:30,4.35,163.0,0.182,17.5,63.7,20.7,24.8,124.0,0.3,,,,
2025-10-16 01:00:00+05:30,0.58,133.0,0.157,16.5,65.5,17.8,24.3,124.0,0.3,,,,
2025-10-16 02:00:00+05:30,1.52,193.0,0.207,16.5,65.5,20.0,24.4,96.0,0.35,,,,
2025-10-16 03:00:00+05:30,1.28,166.0,0.184,16.9,67.3,14.9,24.3,76.3,0.3,,,,
2025-10-16 04:00:00+05:30,0.385,134.0,0.153,15.6,67.8,11.5,24.0,82.8,0.325,,,,
2025-10-16 05:00:00+05:30,0.313,109.0,0.129,6.9,69.0,10.2,23.9,82.0,0.3,,,,
2025-10-16 06:00:00+05:30,0.8225,114.5,0.136,8.125,69.5,11.05,23.95,83.75,0.3,,,,
2025-10-16 07:00:00+05:30,0.723,71.3,0.0937,10.3,69.3,11.0,24.0,106.0,0.367,,,,
2025-10-16 08:00:00+05:30,0.858,56.9,0.0885,14.9,65.0,13.8,25.0,55.5,0.5,,,,
2025-10-16 09:00:00+05:30,0.423,19.5,0.0572,22.9,54.0,21.8,26.8,124.0,1.48,,,,
2025-10-16 10:00:00+05:30,0.23,8.73,0.0431,40.0,49.5,27.4,28.6,109.0,1.63,,,,
2025-10-16 11:00:00+05:30,2.78,13.1,0.0428,,46.0,35.1,29.9,139.0,1.63,,,,
2025-10-16 12:00:00+05:30,2.89,1.7,0.024,92.8,41.0,21.4,30.8,132.0,2.18,,,,
2025-10-16 13:00:00+05:30,0.65,13.2,0.0358,120.0,39.5,21.3,31.0,124.0,2.5,,,,
2025-10-16 14:00:00+05:30,0.48,11.0,0.0284,132.0,,18.1,,,,,,,
2025-10-16 15:00:00+05:30,0.685,9.1,0.0307,129.0,39.8,22.6,25.8,138.0,2.03,,,,
2025-10-16 16:00:00+05:30,0.613,9.03,0.0342,138.0,41.0,23.0,22.5,132.0,1.8,,,,
2025-10-16 17:00:00+05:30,0.79,7.43,0.0453,121.0,42.8,22.0,21.8,142.0,1.98,,,,
2025-10-16 18:00:00+05:30,1.2,8.18,0.0621,78.3,45.5,22.5,22.3,136.0,1.63,,,,
2025-10-16 19:00:00+05:30,2.06,15.4,0.0946,26.1,50.3,22.4,24.9,135.0,1.28,,,,
2025-10-16 20:00:00+05:30,2.52,34.8,0.111,11.9,54.0,23.8,26.2,135.0,0.725,,,,
2025-10-16 21:00:00+05:30,4.48,120.0,0.178,7.9,60.0,22.9,25.3,129.0,0.3,,,,
2025-10-16 22:00:00+05:30,5.33,190.0,0.23,8.35,63.5,25.6,19.4,129.0,0.3,,,,
2025-10-16 23:00:00+05:30,4.41,158.0,0.199,7.38,65.0,25.5,18.4,124.0,0.325,,,,
2025-10-17 00:00:00+05:30,3.68,148.0,0.192,6.8,65.7,24.3,20.0,78.7,0.3,,,,
2025-10-17 01:00:00+05:30,0.02,126.0,0.175,5.9,68.5,23.5,8.2,64.5,0.3,,,,
2025-10-17 02:00:00+05:30,0.628,102.0,0.154,5.23,70.0,22.0,7.7,64.0,0.3,,,,
2025-10-17 03:00:00+05:30,0.33,54.2,0.109,7.18,69.0,15.3,7.7,84.0,0.325,,,,
2025-10-17 04:00:00+05:30,,35.6,0.0935,4.03,69.3,14.1,7.68,68.5,0.3,,,,
2025-10-17 05:00:00+05:30,0.753,47.5,0.1,1.15,71.0,13.8,7.7,65.5,0.3,,,,
2025-10-17 06:00:00+05:30,0.798,51.7,0.101,3.93,71.3,18.2,7.7,58.0,0.775,,,,
2025-10-17 07:00:00+05:30,0.773,44.4,0.0925,0.2,72.5,18.8,7.7,32.8,0.8,,,,
2025-10-17 08:00:00+05:30,0.61,27.2,0.0745,4.5,68.0,18.7,7.7,71.0,0.8,,,,
2025-10-17 09:00:00+05:30,0.63,16.4,0.0659,14.9,61.0,28.7,7.9,72.0,1.2,,,,
2025-10-17 10:00:00+05:30,0.535,13.9,0.0566,38.0,55.5,29.9,8.13,101.0,1.6,,,,
2025-10-17 11:00:00+05:30,0.735,10.3,0.0452,82.1,52.0,27.9,8.0,149.0,1.85,,,,
2025-10-17 12:00:00+05:30,0.835,12.0,0.0461,103.0,48.0,29.0,8.05,145.0,1.78,,,,
2025-10-17 13:00:00+05:30,0.703,10.3,0.0406,133.0,45.3,28.5,8.15,122.0,1.95,,,,
2025-10-17 14:00:00+05:30,0.54,9.35,0.0355,144.0,45.0,25.7,8.2,135.0,2.0,,,,
2025-10-17 15:00:00+05:30,0.513,7.6,0.0358,152.0,45.5,25.4,8.2,127.0,2.3,,,,
2025-10-17 16:00:00+05:30,0.545,10.7,0.0459,140.0,48.3,24.3,8.23,142.0,1.85,,,,
2025-10-17 17:00:00+05:30,0.74,6.13,0.0457,114.0,50.0,21.5,8.3,138.0,1.75,,,,
2025-10-17 18:00:00+05:30,1.06,8.03,0.0632,77.0,52.7,21.0,8.37,149.0,1.93,,,,
2025-10-17 19:00:00+05:30,1.81,14.7,0.0928,22.8,60.3,20.8,10.2,162.0,0.95,,,,
2025-10-17 20:00:00+05:30,2.14,23.5,0.102,3.95,64.5,18.8,9.8,148.0,0.625,,,,
2025-10-17 21:00:00+05:30,2.83,41.4,0.113,4.25,67.3,26.2,10.2,141.0,0.667,,,,
2025-10-17 22:00:00+05:30,3.1,52.9,0.119,1.5,69.3,27.6,10.1,157.0,0.4,,,,
2025-10-17 23:00:00+05:30,3.33,74.4,0.132,2.25,73.5,23.3,10.1,162.0,0.3,,,,
2025-10-18 00:00:00+05:30,2.98,98.6,0.153,3.45,75.0,22.3,10.2,107.0,0.3,,,,
2025-10-18 01:00:00+05:30,1.01,120.0,0.167,3.4,76.0,24.2,9.95,92.0,0.3,,,,
2025-10-18 02:00:00+05:30,1.11,119.0,0.162,1.93,77.8,23.6,10.1,94.8,0.3,,,,
2025-10-18 03:00:00+05:30,0.28,46.9,0.106,4.3,76.5,18.4,10.4,116.0,0.425,,,,
2025-10-18 04:00:00+05:30,0.88,54.6,0.107,3.98,78.8,19.4,10.3,162.0,0.425,,,,
2025-10-18 05:00:00+05:30,0.558,35.4,0.0859,3.3,79.0,19.0,10.1,84.3,0.475,,,,
2025-10-18 06:00:00+05:30,0.43,39.9,0.0862,3.75,77.8,22.1,9.73,86.0,0.45,,,,
2025-10-18 07:00:00+05:30,0.54,56.7,0.1,8.25,77.8,21.3,9.63,97.3,0.65,,,,
2025-10-18 08:00:00+05:30,0.425,27.8,0.0724,9.03,72.8,19.5,9.63,184.0,0.75,,,,
2025-10-18 09:00:00+05:30,0.408,17.3,0.0559,21.1,67.3,25.1,16.9,131.0,0.95,,,,
2025-10-18 10:00:00+05:30,0.425,14.4,0.0496,42.4,62.5,29.2,22.7,190.0,1.43,,,,
2025-10-18 11:00:00+05:30,0.385,10.4,0.0417,73.7,55.8,26.0,22.5,151.0,1.7,,,,
2025-10-18 12:00:00+05:30,0.33,9.15,0.0399,112.0,50.8,22.2,,159.0,1.7,,,,
2025-10-18 13:00:00+05:30,0.22,6.65,0.0367,135.0,47.8,20.6,27.5,171.0,1.83,,,,
2025-10-18 14:00:00+05:30,0.61,10.1,0.0346,166.0,43.8,21.8,33.6,142.0,1.88,,,,
2025-10-18 15:00:00+05:30,0.53,8.73,0.0318,164.0,43.3,22.4,31.3,130.0,1.55,,,,
2025-10-18 16:00:00+05:30,0.47,8.73,0.0303,158.0,43.5,21.0,28.5,194.0,1.33,,,,
2025-10-18 17:00:00+05:30,0.73,7.93,0.0462,127.0,46.8,25.5,25.7,185.0,1.3,,,,
2025-10-18 18:00:00+05:30,1.43,9.33,0.0733,65.8,51.0,23.9,23.1,139.0,1.55,,,,
2025-10-18 19:00:00+05:30,1.56,11.6,0.0784,32.0,53.5,23.4,20.3,138.0,1.45,,,,
2025-10-18 20:00:00+05:30,2.46,30.7,0.101,,56.3,24.4,18.0,133.0,1.05,,,,
2025-10-18 21:00:00+05:30,2.88,55.8,0.12,,60.3,22.1,15.7,140.0,0.575,,,,
2025-10-18 22:00:00+05:30,2.68,49.2,0.111,,62.0,21.1,14.1,135.0,0.475,,,,
2025-10-18 23:00:00+05:30,2.82,81.2,0.133,,65.5,20.3,12.2,121.0,0.3,,,,
2025-10-19 00:00:00+05:30,1.6,124.0,0.165,,66.7,21.5,11.0,115.0,0.3,,,,
2025-10-19 01:00:00+05:30,0.815,82.4,0.125,,69.0,19.9,10.1,115.0,0.3,,,,
2025-10-19 02:00:00+05:30,0.945,92.0,0.132,,69.8,18.9,9.35,115.0,0.3,,,,
2025-10-19 03:00:00+05:30,1.1,90.1,0.124,1.6,72.0,20.2,8.88,115.0,0.3,,,,
2025-10-19 04:00:00+05:30,1.66,138.0,0.158,0.65,74.3,21.6,8.28,115.0,0.3,,,,
2025-10-19 05:00:00+05:30,1.33,165.0,0.182,3.9,74.3,19.9,8.15,115.0,0.3,,,,
2025-10-19 06:00:00+05:30,1.29,164.0,0.177,7.35,75.5,20.6,7.65,116.0,0.3,,,,
2025-10-19 07:00:00+05:30,0.858,156.0,0.169,6.8,77.0,19.5,7.43,146.0,0.3,,,,
2025-10-19 08:00:00+05:30,0.7,88.1,0.121,4.77,71.8,18.9,10.2,76.5,0.55,,,,
2025-10-19 09:00:00+05:30,0.525,30.0,0.0681,8.88,60.5,19.8,16.4,120.0,0.8,,,,
2025-10-19 10:00:00+05:30,0.705,12.5,0.0503,28.3,54.8,21.6,21.7,152.0,1.05,,,,
2025-10-19 11:00:00+05:30,1.19,8.33,0.0592,96.0,52.0,20.5,25.9,160.0,1.87,,,,
2025-10-19 12:00:00+05:30,0.84,6.18,0.0441,139.0,48.5,22.5,28.9,174.0,1.75,,,,
2025-10-19 13:00:00+05:30,,8.1,0.0362,156.0,43.0,24.7,32.5,134.0,1.7,,,,
2025-10-19 14:00:00+05:30,0.253,6.67,0.0219,263.0,44.5,9.85,31.8,126.0,1.98,,,,
2025-10-19 15:00:00+05:30,0.687,5.03,0.0179,195.0,44.0,13.6,31.6,178.0,1.55,,,,
2025-10-19 16:00:00+05:30,0.828,6.05,0.0205,200.0,45.5,13.3,28.5,152.0,1.83,,,,
2025-10-19 17:00:00+05:30,0.933,6.53,0.0299,173.0,46.8,13.0,26.6,144.0,1.68,,,,
2025-10-19 18:00:00+05:30,1.38,7.55,0.0436,86.2,50.8,13.3,22.6,138.0,0.95,,,,
2025-10-19 19:00:00+05:30,1.82,6.58,0.0519,41.2,55.3,14.2,18.5,134.0,0.75,,,,
2025-10-19 20:00:00+05:30,2.0,12.7,0.0594,16.0,56.8,14.6,16.7,142.0,0.625,,,,
2025-10-19 21:00:00+05:30,2.61,36.1,0.0784,7.0,59.8,13.5,14.4,142.0,0.3,,,,
2025-10-19 22:00:00+05:30,2.68,36.7,0.0751,6.3,62.3,12.4,13.1,142.0,0.3,,,,
2025-10-19 23:00:00+05:30,3.06,70.2,0.099,7.58,64.3,14.9,12.5,142.0,0.3,,,,
2025-10-20 00:00:00+05:30,3.39,101.0,0.119,5.77,67.0,14.9,11.7,142.0,0.3,,,,
2025-10-20 01:00:00+05:30,0.855,146.0,0.151,8.05,71.0,17.3,10.7,142.0,0.3,,,,
2025-10-20 02:00:00+05:30,0.593,128.0,0.137,9.38,71.5,17.5,10.5,142.0,0.3,,,,
2025-10-20 03:00:00+05:30,0.797,117.0,0.125,9.38,71.3,9.25,10.3,142.0,0.3,,,,
2025-10-20 04:00:00+05:30,1.11,129.0,0.13,13.1,73.5,7.4,9.4,142.0,0.3,,,,
2025-10-20 05:00:00+05:30,1.02,107.0,0.109,12.5,76.0,8.03,8.75,142.0,0.3,,,,
2025-10-20 06:00:00+05:30,0.668,71.8,0.0821,9.0,75.8,6.4,8.63,142.0,0.3,,,,
2025-10-20 07:00:00+05:30,1.22,109.0,0.114,5.7,77.8,7.08,8.45,222.0,0.375,,,,
2025-10-20 08:00:00+05:30,0.635,73.0,0.0882,8.68,74.5,6.67,10.8,166.0,0.375,,,,
2025-10-20 09:00:00+05:30,0.523,46.2,0.0814,8.2,66.5,8.43,16.1,211.0,0.925,,,,
2025-10-20 10:00:00+05:30,0.68,14.1,0.0496,23.8,53.0,14.4,23.6,255.0,1.45,,,,
2025-10-20 15:00:00+05:30,0.71,6.15,0.0168,126.0,41.5,17.0,33.4,173.0,2.15,,,,
2025-10-20 16:00:00+05:30,0.773,6.23,0.0166,126.0,43.0,14.9,29.8,191.0,1.73,,,,
2025-10-20 17:00:00+05:30,0.983,6.23,0.0223,104.0,45.5,14.8,27.0,183.0,1.08,,,,
2025-10-20 18:00:00+05:30,1.51,6.48,0.0361,43.4,50.5,14.4,22.2,206.0,0.35,,,,
2025-10-20 19:00:00+05:30,1.83,8.1,0.0433,15.4,55.5,14.0,18.2,209.0,0.375,,,,
2025-10-20 20:00:00+05:30,2.28,22.1,0.0574,11.5,57.8,12.9,17.2,196.0,0.375,,,,
2025-10-20 21:00:00+05:30,2.46,36.7,0.0801,9.9,60.0,20.1,15.9,187.0,0.7,,,,
2025-10-20 23:00:00+05:30,1.85,50.6,0.0796,15.0,62.7,169.0,13.5,182.0,0.433,,,,
2025-10-21 00:00:00+05:30,1.75,54.6,0.0843,14.2,61.7,190.0,13.5,233.0,0.667,,,,
2025-10-21 01:00:00+05:30,0.87,27.4,0.056,12.6,65.0,116.0,11.9,266.0,0.3,,,,
2025-10-21 02:00:00+05:30,0.96,34.3,0.0603,16.2,66.3,107.0,11.5,270.0,0.35,,,,
2025-10-21 03:00:00+05:30,0.735,18.0,0.037,12.5,66.0,58.0,11.7,228.0,0.725,,,,
2025-10-21 04:00:00+05:30,0.633,9.88,0.0276,12.2,66.5,37.0,11.6,241.0,0.525,,,,
