Local Time,NO,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,NO2,CO,NH3
2025-03-01 18:00:00+05:30,0.1,0.015,48.6,64.8,6.1,21.2,56.3,0.675,,,,,
2025-03-01 19:00:00+05:30,1.53,0.0194,29.4,73.5,4.65,19.4,22.3,0.375,,,,,
2025-03-01 20:00:00+05:30,3.13,0.0237,16.5,80.0,4.5,18.5,25.0,0.3,,,,,
2025-03-01 21:00:00+05:30,2.78,0.0233,12.3,83.0,4.63,18.0,25.0,0.3,,,,,
2025-03-01 22:00:00+05:30,11.5,0.0375,5.93,84.5,5.3,17.5,25.0,0.3,,,,,
2025-03-01 23:00:00+05:30,17.2,0.0428,3.93,86.0,5.53,17.2,25.0,0.3,,,,,
2025-03-02 00:00:00+05:30,18.7,0.0435,4.2,86.0,4.9,17.0,25.0,0.4,,,,,
2025-03-02 01:00:00+05:30,23.9,0.0444,4.6,88.0,4.2,16.4,25.0,0.5,,,,,
2025-03-02 02:00:00+05:30,24.5,0.043,,89.5,4.35,16.2,43.0,0.675,,,,,
2025-03-02 03:00:00+05:30,4.4,0.0223,6.35,89.3,3.5,16.1,78.0,0.6,,,,,
2025-03-02 04:00:00+05:30,4.23,0.0208,11.1,90.0,3.23,15.8,78.0,0.4,,,,,
2025-03-02 05:00:00+05:30,2.63,0.0189,11.2,89.8,2.95,15.4,78.0,0.5,,,,,
2025-03-02 06:00:00+05:30,2.03,0.018,11.3,90.7,2.7,14.9,78.0,0.467,,,,,
2025-03-02 07:00:00+05:30,7.13,0.0248,6.63,90.0,2.48,14.8,78.0,0.725,,,,,
2025-03-02 08:00:00+05:30,8.15,0.0257,8.65,87.0,2.95,15.6,78.0,0.675,,,,,
2025-03-02 09:00:00+05:30,5.78,0.0203,18.4,71.5,4.43,18.1,54.8,1.18,,,,,
2025-03-02 10:00:00+05:30,5.45,0.023,26.0,62.3,6.85,20.2,76.8,2.03,,,,,
2025-03-02 11:00:00+05:30,2.88,0.0175,38.4,57.0,6.63,21.5,76.8,2.93,,,,,
2025-03-02 12:00:00+05:30,2.33,0.0168,46.8,49.3,6.48,23.0,83.0,3.4,,,,,
2025-03-02 13:00:00+05:30,1.35,0.0149,54.3,41.8,5.05,22.9,83.0,4.75,,,,,
2025-03-02 14:00:00+05:30,0.2,0.0112,60.7,39.0,3.5,22.7,83.8,5.2,,,,,
2025-03-02 15:00:00+05:30,0.867,0.0128,63.0,42.0,3.23,22.5,83.0,4.93,,,,,
2025-03-02 16:00:00+05:30,0.2,0.012,65.5,42.5,2.88,22.0,82.5,4.7,,,,,
2025-03-02 17:00:00+05:30,1.15,0.0142,64.1,44.5,2.95,21.6,80.3,3.75,,,,,
2025-03-02 18:00:00+05:30,1.93,0.0169,57.6,47.0,3.0,21.0,82.7,2.7,,,,,
2025-03-02 19:00:00+05:30,1.67,0.0194,39.3,54.8,3.95,18.6,72.5,0.675,,,,,
2025-03-02 20:00:00+05:30,1.95,0.0222,31.6,58.5,14.3,17.5,73.0,0.55,,,,,
2025-03-02 21:00:00+05:30,2.3,0.0228,29.6,59.3,6.03,17.3,80.8,0.575,,,,,
2025-03-02 22:00:00+05:30,3.35,0.0295,15.5,62.3,4.58,16.4,82.0,0.475,,,,,
2025-03-02 23:00:00+05:30,15.9,0.046,5.37,65.7,4.87,15.8,64.3,0.6,,,,,
2025-03-03 00:00:00+05:30,19.7,0.0486,4.77,70.7,4.83,15.0,59.0,0.333,,,,,
2025-03-03 01:00:00+05:30,5.25,0.0345,8.25,72.5,5.8,14.9,74.0,0.65,,,,,
2025-03-03 02:00:00+05:30,6.73,0.0326,,77.0,6.98,14.1,74.0,0.425,,,,,
2025-03-03 03:00:00+05:30,6.0,0.0272,6.8,78.0,5.4,13.8,74.0,0.575,,,,,
2025-03-03 04:00:00+05:30,3.75,0.0266,12.4,80.8,7.25,13.3,74.0,0.35,,,,,
2025-03-03 05:00:00+05:30,3.4,0.0229,15.8,77.8,7.05,13.6,74.0,0.4,,,,,
2025-03-03 06:00:00+05:30,5.0,0.0231,19.2,78.7,7.07,13.1,74.0,0.333,,,,,
2025-03-03 07:00:00+05:30,56.6,0.0726,5.0,80.3,8.23,13.1,74.0,0.325,,,,,
2025-03-03 08:00:00+05:30,44.4,0.0629,5.9,77.0,8.25,14.0,91.0,0.7,,,,,
2025-03-03 09:00:00+05:30,24.9,0.048,12.9,64.0,10.7,17.1,109.0,0.95,,,,,
2025-03-03 10:00:00+05:30,7.98,0.0313,35.3,50.8,13.7,20.8,84.5,0.875,,,,,
2025-03-03 11:00:00+05:30,4.5,0.031,54.4,43.5,15.1,23.6,79.0,1.0,,,,,
2025-03-03 12:00:00+05:30,1.85,0.0244,66.5,38.5,12.5,24.7,95.5,1.25,,,,,
2025-03-03 13:00:00+05:30,1.98,0.0188,75.4,35.8,7.8,25.2,97.5,1.4,,,,,
2025-03-03 14:00:00+05:30,0.467,0.0154,84.6,34.5,6.35,25.1,103.0,1.7,,,,,
2025-03-03 15:00:00+05:30,0.7,0.0151,96.3,35.0,6.2,25.2,72.0,1.6,,,,,
2025-03-03 17:00:00+05:30,0.75,0.0165,101.0,41.5,6.0,24.5,89.0,0.85,,,,,
2025-03-03 18:00:00+05:30,1.33,0.0176,87.0,44.0,6.18,23.4,82.0,0.325,,,,,
2025-03-03 19:00:00+05:30,1.73,0.0294,63.1,47.3,6.88,21.7,83.8,1.25,,,,,
2025-03-03 20:00:00+05:30,3.03,0.0354,37.9,50.8,7.35,21.2,92.8,1.68,,,,,
2025-03-03 21:00:00+05:30,3.38,0.0379,28.8,54.0,7.0,20.6,86.0,1.65,,,,,
2025-03-03 22:00:00+05:30,5.35,0.0443,17.0,55.8,6.8,20.1,98.8,1.38,,,,,
2025-03-03 23:00:00+05:30,5.9,0.0425,19.4,55.5,6.83,19.7,92.5,1.6,,,,,
2025-03-04 00:00:00+05:30,7.33,0.0412,19.0,56.7,6.07,19.5,87.7,1.7,,,,,
2025-03-04 01:00:00+05:30,6.6,0.0388,16.0,61.5,6.75,18.9,84.5,1.0,,,,,
2025-03-04 02:00:00+05:30,9.48,0.0385,,64.3,6.48,18.6,101.0,0.9,,,,,
2025-03-04 03:00:00+05:30,7.4,0.0259,13.5,68.5,5.3,17.7,92.0,1.0,,,,,
2025-03-04 04:00:00+05:30,9.58,0.0312,9.9,72.8,5.35,17.0,70.5,1.1,,,,,
2025-03-04 05:00:00+05:30,9.35,0.0297,10.9,77.8,4.9,16.4,70.5,1.13,,,,,
2025-03-04 06:00:00+05:30,20.7,0.042,6.4,81.3,5.3,15.7,75.3,0.45,,,,,
2025-03-04 07:00:00+05:30,19.9,0.0395,6.67,82.3,5.17,15.5,78.7,0.633,,,,,
2025-03-04 08:00:00+05:30,20.1,0.0385,6.93,78.8,5.2,16.3,97.8,0.65,,,,,
2025-03-04 09:00:00+05:30,8.13,0.0269,18.1,65.8,6.1,18.7,79.0,1.95,,,,,
2025-03-04 10:00:00+05:30,4.93,0.0226,27.5,57.5,6.88,20.9,78.3,1.83,,,,,
2025-03-04 11:00:00+05:30,1.7,0.0188,45.0,52.8,9.3,22.4,73.0,2.43,,,,,
2025-03-04 12:00:00+05:30,0.667,0.015,59.2,50.8,8.98,23.3,79.8,2.75,,,,,
2025-03-04 13:00:00+05:30,0.9,0.0142,67.5,50.8,7.23,23.4,78.5,3.45,,,,,
2025-03-04 14:00:00+05:30,0.875,0.0136,72.2,46.3,7.55,23.5,77.3,3.68,,,,,
2025-03-04 15:00:00+05:30,1.25,0.013,72.2,41.5,6.25,23.4,80.5,4.2,,,,,
2025-03-04 16:00:00+05:30,0.4,0.0123,71.2,45.3,5.03,22.5,81.8,5.1,,,,,
2025-03-04 17:00:00+05:30,0.567,0.0132,67.0,48.0,4.4,21.4,79.5,4.3,,,,,
2025-03-04 18:00:00+05:30,0.775,0.0154,60.7,53.3,4.98,20.2,77.3,4.68,,,,,
2025-03-04 19:00:00+05:30,0.4,0.0149,50.0,64.5,4.95,18.5,77.5,4.03,,,,,
2025-03-04 20:00:00+05:30,1.2,0.0151,42.4,69.5,4.68,17.2,72.5,3.33,,,,,
2025-03-04 21:00:00+05:30,1.5,0.0164,40.3,70.5,4.08,16.5,72.0,2.55,,,,,
2025-03-04 22:00:00+05:30,1.45,0.016,40.7,72.3,4.38,16.1,77.0,3.2,,,,,
2025-03-04 23:00:00+05:30,0.35,0.0139,43.3,73.3,4.1,15.6,80.3,2.1,,,,,
2025-03-05 00:00:00+05:30,0.4,0.0137,42.1,74.0,3.93,15.2,82.7,2.5,,,,,
2025-03-05 01:00:00+05:30,0.35,0.0135,43.3,74.0,3.7,14.7,80.5,2.7,,,,,
2025-03-05 02:00:00+05:30,0.667,0.013,,73.8,3.85,14.4,81.0,3.18,,,,,
2025-03-05 03:00:00+05:30,0.3,0.0118,42.5,72.3,4.2,14.0,81.0,3.08,,,,,
2025-03-05 04:00:00+05:30,0.367,0.0123,41.5,70.8,4.25,13.6,81.8,2.65,,,,,
2025-03-05 05:00:00+05:30,0.55,0.0126,41.3,68.8,3.98,13.4,79.8,2.28,,,,,
2025-03-05 06:00:00+05:30,0.833,0.0157,34.4,69.8,4.0,13.1,79.8,2.28,,,,,
2025-03-05 07:00:00+05:30,1.3,0.0135,33.0,73.3,3.5,12.5,80.3,2.48,,,,,
2025-03-05 08:00:00+05:30,0.875,0.014,34.4,68.8,5.28,13.6,81.8,2.9,,,,,
2025-03-05 09:00:00+05:30,0.7,0.0136,42.1,60.0,6.78,15.7,79.8,4.28,,,,,
2025-03-05 10:00:00+05:30,1.1,0.0144,52.7,52.5,7.18,17.8,81.3,5.28,,,,,
2025-03-05 11:00:00+05:30,2.3,0.0157,57.2,49.0,6.7,19.0,78.8,5.75,,,,,
2025-03-05 12:00:00+05:30,0.167,0.0137,61.1,44.8,6.23,20.2,80.8,5.95,,,,,
2025-03-05 13:00:00+05:30,0.85,0.0141,62.7,41.0,5.35,21.1,82.3,5.95,,,,,
2025-03-05 14:00:00+05:30,1.18,0.0173,62.3,40.0,5.38,21.5,79.5,6.4,,,,,
2025-03-05 15:00:00+05:30,0.525,0.0137,68.0,38.5,5.2,21.9,82.5,4.85,,,,,
2025-03-05 16:00:00+05:30,,0.0119,71.8,37.3,6.05,21.7,84.0,4.83,,,,,
2025-03-05 17:00:00+05:30,0.567,0.0127,73.1,37.8,4.13,21.4,82.8,4.68,,,,,
2025-03-05 18:00:00+05:30,2.58,0.0196,63.0,40.8,4.0,20.3,81.8,3.6,,,,,
2025-03-05 19:00:00+05:30,1.03,0.0169,57.7,47.3,4.23,18.3,79.8,2.43,,,,,
2025-03-05 20:00:00+05:30,0.3,0.0167,50.0,51.0,4.5,17.2,81.3,2.03,,,,,
2025-03-05 21:00:00+05:30,0.4,0.0178,50.1,53.5,5.15,16.5,81.5,2.1,,,,,
2025-03-05 22:00:00+05:30,0.4,0.0172,50.2,54.5,4.6,16.2,77.3,1.88,,,,,
2025-03-05 23:00:00+05:30,1.23,0.0174,44.3,56.8,4.85,15.7,84.3,2.08,,,,,
2025-03-06 00:00:00+05:30,1.1,0.0184,41.5,57.3,5.13,15.3,80.7,1.63,,,,,
2025-03-06 01:00:00+05:30,0.85,0.0181,40.4,61.5,5.5,14.5,80.0,2.0,,,,,
2025-03-06 02:00:00+05:30,0.9,0.017,,60.0,5.15,14.6,79.8,2.0,,,,,
2025-03-06 03:00:00+05:30,3.2,0.0237,38.1,61.3,5.7,14.2,77.8,1.43,,,,,
2025-03-06 04:00:00+05:30,1.45,0.0214,26.8,67.5,5.55,13.1,76.5,1.05,,,,,
2025-03-06 05:00:00+05:30,2.9,0.0248,23.0,68.5,6.45,12.6,81.0,0.65,,,,,
2025-03-06 06:00:00+05:30,2.65,0.0248,29.3,61.3,7.08,13.5,81.0,1.63,,,,,
2025-03-06 07:00:00+05:30,3.43,0.0224,41.9,57.3,7.75,14.0,78.0,1.95,,,,,
2025-03-06 08:00:00+05:30,2.0,0.02,41.2,55.3,8.2,14.8,80.5,2.38,,,,,
2025-03-06 09:00:00+05:30,1.43,0.0171,49.2,50.3,8.28,16.7,81.5,3.05,,,,,
2025-03-06 10:00:00+05:30,1.23,0.0166,59.3,46.0,8.98,18.9,79.0,3.15,,,,,
2025-03-06 11:00:00+05:30,1.1,0.0153,73.1,42.5,9.1,20.8,78.5,4.15,,,,,
2025-03-06 12:00:00+05:30,1.27,0.0169,80.1,38.8,10.5,22.6,81.0,4.0,,,,,
2025-03-06 13:00:00+05:30,0.95,0.0174,82.0,36.0,8.4,23.4,81.0,4.15,,,,,
2025-03-06 14:00:00+05:30,1.08,0.0154,80.2,35.3,6.63,23.8,83.3,3.85,,,,,
2025-03-06 15:00:00+05:30,1.5,0.0162,75.2,34.0,5.15,24.1,81.0,4.05,,,,,
2025-03-06 16:00:00+05:30,1.05,0.0151,74.5,34.0,4.6,24.0,82.5,3.7,,,,,
2025-03-06 17:00:00+05:30,1.45,0.014,76.1,34.0,5.35,23.8,79.8,3.03,,,,,
2025-03-06 18:00:00+05:30,0.875,0.0156,71.1,33.8,5.6,22.7,76.5,1.9,,,,,
2025-03-06 19:00:00+05:30,9.53,0.0348,37.1,40.3,7.05,19.6,65.3,0.425,,,,,
2025-03-06 20:00:00+05:30,106.0,0.132,4.55,46.8,10.8,17.5,65.3,0.3,,,,,
2025-03-06 21:00:00+05:30,104.0,0.126,4.95,53.0,13.0,16.7,66.0,0.3,,,,,
2025-03-06 22:00:00+05:30,207.0,0.206,4.93,57.0,17.4,16.2,66.0,0.3,,,,,
2025-03-06 23:00:00+05:30,157.0,0.166,4.75,59.8,16.5,15.9,65.5,0.325,,,,,
2025-03-07 00:00:00+05:30,96.0,0.114,5.13,60.7,16.2,15.4,65.3,0.3,,,,,
2025-03-07 01:00:00+05:30,70.3,0.0855,4.75,67.5,8.15,14.9,65.0,0.3,,,,,
2025-03-07 02:00:00+05:30,174.0,0.172,,68.3,8.78,14.8,65.0,0.3,,,,,
2025-03-07 03:00:00+05:30,198.0,0.189,4.55,69.8,8.5,14.3,65.0,0.3,,,,,
2025-03-07 04:00:00+05:30,234.0,0.226,5.1,71.3,12.6,14.1,65.0,0.3,,,,,
2025-03-07 05:00:00+05:30,233.0,0.22,6.23,73.0,10.8,14.0,65.0,0.3,,,,,
2025-03-07 06:00:00+05:30,115.0,0.124,6.05,74.5,9.18,13.5,65.3,0.3,,,,,
2025-03-07 07:00:00+05:30,69.9,0.0868,5.2,75.8,10.5,13.1,75.3,0.45,,,,,
2025-03-07 08:00:00+05:30,73.2,0.0911,5.58,69.0,34.8,14.5,108.0,0.55,,,,,
2025-03-07 09:00:00+05:30,41.2,0.0668,9.45,57.8,41.3,17.8,99.5,0.85,,,,,
2025-03-07 10:00:00+05:30,15.6,0.046,25.2,49.8,40.9,20.7,91.8,1.03,,,,,
2025-03-07 11:00:00+05:30,7.33,0.0354,51.6,45.3,25.7,22.4,73.8,1.95,,,,,
2025-03-07 12:00:00+05:30,1.8,0.0197,82.8,42.5,13.9,23.3,74.5,2.73,,,,,
2025-03-07 13:00:00+05:30,0.733,0.0185,88.6,40.5,10.1,24.4,78.5,2.65,,,,,
2025-03-07 14:00:00+05:30,1.1,0.0148,83.6,38.0,6.5,24.7,76.8,2.88,,,,,
2025-03-07 15:00:00+05:30,0.65,0.0142,78.9,36.5,4.08,24.7,79.3,3.73,,,,,
2025-03-07 16:00:00+05:30,0.525,0.0156,80.5,40.0,3.98,24.1,78.5,4.05,,,,,
2025-03-07 17:00:00+05:30,1.08,0.0155,74.5,40.0,3.63,23.4,77.8,4.1,,,,,
2025-03-07 18:00:00+05:30,0.3,0.0174,65.7,46.5,4.83,21.9,64.5,2.88,,,,,
2025-03-07 19:00:00+05:30,1.1,0.0243,49.0,52.0,7.93,20.0,62.0,0.75,,,,,
2025-03-07 20:00:00+05:30,1.73,0.0378,26.9,55.3,7.58,19.0,74.0,0.625,,,,,
2025-03-07 21:00:00+05:30,5.78,0.0407,21.7,58.0,8.3,18.5,63.8,1.08,,,,,
2025-03-07 22:00:00+05:30,3.08,0.0334,20.7,63.5,14.6,17.2,56.0,0.35,,,,,
2025-03-07 23:00:00+05:30,15.9,0.0478,13.1,66.0,24.4,16.7,82.0,0.475,,,,,
2025-03-08 00:00:00+05:30,39.4,0.0711,8.33,67.0,32.2,16.2,109.0,0.3,,,,,
2025-03-08 01:00:00+05:30,28.7,0.0602,6.2,68.5,13.7,15.8,109.0,0.5,,,,,
2025-03-08 02:00:00+05:30,22.1,0.0516,,72.3,20.0,15.2,69.0,0.4,,,,,
2025-03-08 03:00:00+05:30,12.9,0.0396,7.5,74.8,14.5,14.8,69.0,0.45,,,,,
2025-03-08 04:00:00+05:30,15.3,0.042,9.4,76.8,16.9,14.5,69.0,0.4,,,,,
2025-03-08 05:00:00+05:30,21.3,0.0487,7.1,79.0,17.8,14.1,69.0,0.325,,,,,
2025-03-08 06:00:00+05:30,23.3,0.0473,7.1,80.0,19.9,13.9,69.0,0.35,,,,,
2025-03-08 07:00:00+05:30,26.1,0.0508,6.13,80.3,16.0,13.6,69.0,0.3,,,,,
2025-03-08 08:00:00+05:30,30.6,0.0555,7.43,72.8,16.0,15.3,69.0,0.575,,,,,
2025-03-08 09:00:00+05:30,16.0,0.0409,28.4,56.8,19.0,19.1,74.3,1.48,,,,,
2025-03-08 10:00:00+05:30,1.15,0.0179,60.9,49.3,13.1,21.3,74.5,2.95,,,,,
2025-03-08 11:00:00+05:30,1.15,0.0152,73.9,44.8,10.1,23.3,78.8,2.78,,,,,
2025-03-08 12:00:00+05:30,0.0,0.0149,78.3,40.3,8.73,24.6,74.3,3.33,,,,,
2025-03-08 13:00:00+05:30,1.2,0.0146,79.9,38.8,7.23,25.2,78.0,3.7,,,,,
2025-03-08 14:00:00+05:30,1.3,0.0139,84.2,37.3,5.18,25.6,79.8,3.63,,,,,
2025-03-08 15:00:00+05:30,,0.0132,87.0,37.3,4.85,26.1,77.8,2.68,,,,,
2025-03-08 16:00:00+05:30,1.7,0.0137,82.1,36.5,4.25,25.8,75.5,2.75,,,,,
2025-03-08 17:00:00+05:30,1.3,0.0159,87.5,39.3,4.4,25.1,73.3,2.58,,,,,
2025-03-08 18:00:00+05:30,0.9,0.0174,78.1,44.3,5.18,23.5,56.5,2.33,,,,,
2025-03-08 19:00:00+05:30,0.95,0.0258,47.3,53.5,6.53,21.0,58.8,0.725,,,,,
2025-03-08 20:00:00+05:30,16.9,0.0468,18.7,61.0,23.5,19.3,59.0,0.35,,,,,
2025-03-08 21:00:00+05:30,33.7,0.0664,5.13,65.3,20.3,18.5,59.0,0.3,,,,,
2025-03-08 22:00:00+05:30,38.4,0.0695,4.73,67.5,19.4,18.0,59.0,0.3,,,,,
2025-03-08 23:00:00+05:30,39.6,0.072,5.25,68.8,18.6,17.8,59.0,0.3,,,,,
2025-03-09 00:00:00+05:30,53.5,0.0812,5.37,69.3,16.7,17.7,59.0,0.3,,,,,
2025-03-09 01:00:00+05:30,94.7,0.109,3.85,73.0,12.1,17.1,59.0,0.3,,,,,
2025-03-09 02:00:00+05:30,57.5,0.0817,,72.5,8.48,17.1,59.0,0.5,,,,,
2025-03-09 03:00:00+05:30,88.8,0.11,5.3,72.3,,16.8,59.0,0.325,,,,,
2025-03-09 04:00:00+05:30,130.0,0.14,5.45,75.0,8.08,16.4,59.0,0.3,,,,,
2025-03-09 05:00:00+05:30,124.0,0.131,5.63,77.8,8.03,16.0,59.0,0.3,,,,,
2025-03-09 06:00:00+05:30,150.0,0.15,6.85,79.0,9.33,16.1,59.0,0.3,,,,,
2025-03-09 07:00:00+05:30,196.0,0.192,7.58,78.8,10.7,16.1,59.0,0.3,,,,,
2025-03-09 08:00:00+05:30,144.0,0.158,8.15,67.5,10.6,18.5,59.0,0.475,,,,,
2025-03-09 09:00:00+05:30,52.3,0.0958,13.4,53.3,12.1,21.6,119.0,1.15,,,,,
2025-03-09 10:00:00+05:30,16.3,0.0566,33.8,46.8,14.8,23.2,106.0,2.13,,,,,
2025-03-09 11:00:00+05:30,3.83,0.0335,67.1,42.0,13.1,24.8,103.0,2.23,,,,,
2025-03-09 12:00:00+05:30,1.9,0.0226,106.0,39.5,10.2,25.8,106.0,2.08,,,,,
2025-03-09 13:00:00+05:30,0.4,0.0203,141.0,38.3,8.7,26.3,99.3,2.2,,,,,
2025-03-09 14:00:00+05:30,0.4,0.0179,126.0,36.0,7.98,26.8,98.3,1.88,,,,,
2025-03-09 15:00:00+05:30,0.8,0.0171,108.0,34.5,4.7,27.2,99.8,1.63,,,,,
2025-03-09 16:00:00+05:30,1.1,0.0162,109.0,35.8,5.2,26.8,99.3,1.63,,,,,
2025-03-09 17:00:00+05:30,1.23,0.0168,105.0,38.0,4.55,25.9,96.0,1.23,,,,,
2025-03-09 18:00:00+05:30,1.07,0.023,88.4,42.5,5.2,24.7,115.0,1.28,,,,,
2025-03-09 19:00:00+05:30,1.78,0.0342,57.6,46.8,4.8,23.1,90.5,1.38,,,,,
2025-03-09 20:00:00+05:30,1.68,0.0416,35.2,49.5,4.7,22.2,97.5,1.33,,,,,
2025-03-09 21:00:00+05:30,2.78,0.0447,26.9,51.0,4.2,21.8,96.5,1.23,,,,,
2025-03-09 22:00:00+05:30,6.68,0.0525,12.9,52.8,4.95,21.3,103.0,1.05,,,,,
2025-03-09 23:00:00+05:30,16.2,0.0637,6.63,53.3,7.93,21.0,99.3,1.35,,,,,
2025-03-10 00:00:00+05:30,17.5,0.0633,6.67,54.7,8.87,20.6,95.3,1.13,,,,,
2025-03-10 01:00:00+05:30,13.8,0.0561,8.6,55.5,7.6,20.0,96.0,1.25,,,,,
2025-03-10 02:00:00+05:30,9.3,0.0501,,56.0,6.43,19.8,99.0,1.0,,,,,
2025-03-10 03:00:00+05:30,3.0,0.0336,11.1,56.3,5.0,19.6,94.0,1.48,,,,,
2025-03-10 04:00:00+05:30,2.53,0.033,26.2,55.3,5.68,19.5,99.0,1.63,,,,,
2025-03-10 05:00:00+05:30,2.85,0.0327,26.8,56.8,5.3,19.3,96.8,1.0,,,,,
2025-03-10 06:00:00+05:30,3.55,0.0326,21.9,58.5,4.85,18.9,96.8,1.33,,,,,
2025-03-10 07:00:00+05:30,6.95,0.0376,16.2,61.3,4.58,18.7,95.5,1.4,,,,,
2025-03-10 08:00:00+05:30,7.18,0.0393,21.1,61.0,4.9,19.4,101.0,1.6,,,,,
2025-03-10 09:00:00+05:30,7.38,0.0392,38.1,57.0,6.2,20.7,98.8,2.13,,,,,
2025-03-10 10:00:00+05:30,3.13,0.0271,65.9,50.3,7.5,22.8,103.0,2.6,,,,,
2025-03-10 11:00:00+05:30,1.53,0.0247,86.0,43.8,8.7,24.5,98.0,3.05,,,,,
2025-03-10 12:00:00+05:30,1.73,0.0224,103.0,41.0,8.3,25.6,98.0,2.93,,,,,
2025-03-10 13:00:00+05:30,0.833,0.019,105.0,38.3,6.93,26.3,106.0,3.15,,,,,
2025-03-10 14:00:00+05:30,1.35,0.018,102.0,37.8,5.6,26.3,105.0,2.8,,,,,
2025-03-10 15:00:00+05:30,0.833,0.0191,111.0,38.3,6.05,26.6,104.0,2.43,,,,,
2025-03-10 16:00:00+05:30,1.1,0.0208,107.0,38.5,6.43,26.4,99.8,1.83,,,,,
2025-03-10 17:00:00+05:30,1.15,0.0224,99.4,40.3,6.6,25.8,98.3,0.975,,,,,
2025-03-10 18:00:00+05:30,1.03,0.0269,88.5,43.3,6.33,24.9,156.0,1.15,,,,,
2025-03-10 19:00:00+05:30,1.75,0.0359,63.1,48.3,6.0,23.3,99.5,1.1,,,,,
2025-03-10 20:00:00+05:30,4.63,0.0503,28.3,52.0,6.35,22.5,96.3,0.9,,,,,
2025-03-10 21:00:00+05:30,3.35,0.0486,23.7,54.5,6.28,22.0,97.3,0.8,,,,,
2025-03-10 22:00:00+05:30,8.63,0.0598,8.23,56.3,6.7,21.7,98.0,0.333,,,,,
2025-03-10 23:00:00+05:30,19.3,0.0695,6.5,57.0,8.05,21.3,98.0,0.8,,,,,
2025-03-11 00:00:00+05:30,25.7,0.0727,5.57,58.3,8.07,21.0,94.7,0.833,,,,,
2025-03-11 01:00:00+05:30,44.4,0.0891,5.35,61.5,8.65,20.2,98.0,0.6,,,,,
2025-03-11 02:00:00+05:30,40.0,0.0829,,62.3,7.83,20.0,99.0,0.675,,,,,
2025-03-11 03:00:00+05:30,18.9,0.0586,5.63,64.0,5.7,19.6,98.3,0.475,,,,,
2025-03-11 04:00:00+05:30,21.4,0.0647,5.63,65.0,6.23,19.3,98.8,0.375,,,,,
2025-03-11 05:00:00+05:30,25.2,0.0645,5.98,66.5,6.33,19.1,99.0,0.4,,,,,
2025-03-11 06:00:00+05:30,28.7,0.0658,5.63,67.7,5.93,18.8,99.0,0.367,,,,,
2025-03-11 07:00:00+05:30,24.6,0.063,6.73,66.3,6.15,19.1,99.5,0.95,,,,,
2025-03-11 08:00:00+05:30,12.5,0.049,16.6,61.3,6.4,20.2,101.0,1.3,,,,,
2025-03-11 09:00:00+05:30,9.43,0.0457,34.5,53.0,9.73,22.5,101.0,1.38,,,,,
2025-03-11 10:00:00+05:30,6.07,0.0386,56.5,47.0,11.4,24.5,102.0,1.3,,,,,
2025-03-11 11:00:00+05:30,2.6,0.0324,89.9,42.5,11.1,26.3,88.0,1.13,,,,,
2025-03-11 12:00:00+05:30,1.73,0.0274,116.0,40.0,10.5,27.5,96.0,1.03,,,,,
2025-03-11 13:00:00+05:30,1.2,0.0229,148.0,40.5,9.2,27.9,81.5,1.63,,,,,
2025-03-11 14:00:00+05:30,0.75,0.0215,139.0,40.5,8.75,28.0,85.0,1.33,,,,,
2025-03-11 15:00:00+05:30,0.533,0.0182,132.0,37.5,9.58,28.7,82.3,1.13,,,,,
2025-03-11 16:00:00+05:30,0.767,0.016,114.0,39.3,9.25,27.3,74.5,2.75,,,,,
2025-03-11 17:00:00+05:30,0.475,0.0191,98.6,45.8,9.9,25.6,67.3,2.03,,,,,
2025-03-11 18:00:00+05:30,1.4,0.025,62.7,49.5,11.0,24.5,66.0,1.25,,,,,
2025-03-11 19:00:00+05:30,2.2,0.0301,40.4,57.3,25.3,22.8,59.8,0.5,,,,,
2025-03-11 20:00:00+05:30,4.1,0.0443,15.2,63.7,23.9,21.5,60.0,0.367,,,,,
2025-03-11 21:00:00+05:30,3.43,0.037,18.6,67.3,10.3,20.7,61.0,0.3,,,,,
2025-03-11 22:00:00+05:30,3.08,0.0331,19.9,72.5,7.0,20.1,61.0,0.325,,,,,
2025-03-11 23:00:00+05:30,4.93,0.0371,14.3,73.8,6.38,19.9,90.3,0.45,,,,,
2025-03-12 00:00:00+05:30,48.6,0.0767,7.53,76.0,7.6,19.5,91.0,0.3,,,,,
2025-03-12 01:00:00+05:30,17.1,0.0511,8.9,77.0,13.5,19.3,84.0,0.6,,,,,
2025-03-12 02:00:00+05:30,5.43,0.0319,,78.0,11.1,19.1,72.3,0.75,,,,,
2025-03-12 03:00:00+05:30,2.7,0.0229,18.2,80.0,8.0,18.6,60.0,0.925,,,,,
2025-03-12 04:00:00+05:30,8.05,0.0322,14.8,82.3,9.28,18.1,71.3,0.45,,,,,
2025-03-12 05:00:00+05:30,40.6,0.0637,5.08,85.5,7.45,17.5,78.0,0.35,,,,,
2025-03-12 06:00:00+05:30,26.4,0.0489,6.28,84.5,6.48,17.4,78.0,0.525,,,,,
2025-03-12 07:00:00+05:30,45.8,0.0632,5.28,87.0,6.3,16.9,78.0,0.325,,,,,
2025-03-12 08:00:00+05:30,29.9,0.0458,6.03,87.8,5.9,16.9,79.0,0.6,,,,,
