Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,NH3
2025-02-28 23:00:00+05:30,1.02,7.25,0.0413,26.2,68.0,91.8,12.0,19.9,180.0,0.675,,,
2025-03-01 00:00:00+05:30,1.01,7.43,0.0401,21.8,72.0,92.0,14.8,19.7,172.0,0.8,,,
2025-03-01 01:00:00+05:30,0.615,7.8,0.0431,11.2,70.0,92.0,13.9,19.7,183.0,0.6,,,
2025-03-01 02:00:00+05:30,0.647,8.8,0.0448,8.4,72.0,92.0,12.1,19.4,124.0,0.7,,,
2025-03-01 03:00:00+05:30,0.99,12.1,0.0477,7.58,73.0,92.0,8.4,19.1,145.0,0.6,,,
2025-03-01 04:00:00+05:30,0.87,11.4,0.0501,8.65,72.0,92.0,8.0,19.2,184.0,0.7,,,
2025-03-01 05:00:00+05:30,0.868,12.5,0.0503,8.93,75.0,91.8,11.1,19.4,180.0,0.625,,,
2025-03-01 06:00:00+05:30,0.88,17.2,0.051,9.13,88.0,91.8,14.9,19.3,200.0,0.85,,,
2025-03-01 07:00:00+05:30,0.825,15.7,0.0469,7.13,102.0,92.0,16.2,19.0,179.0,0.8,,,
2025-03-01 08:00:00+05:30,0.9,15.3,0.0472,9.25,101.0,92.0,14.4,19.2,200.0,0.675,,,
2025-03-01 09:00:00+05:30,0.955,14.6,0.0523,15.6,91.0,92.0,14.9,20.3,178.0,0.45,,,
2025-03-01 10:00:00+05:30,0.843,12.9,0.0501,34.5,85.0,82.8,16.3,21.3,137.0,0.875,,,
2025-03-01 11:00:00+05:30,0.835,9.78,0.0482,61.4,84.0,69.0,14.8,24.0,182.0,1.23,,,
2025-03-01 12:00:00+05:30,0.868,7.4,0.0444,102.0,94.0,58.5,12.5,25.9,192.0,1.33,,,
2025-03-01 13:00:00+05:30,0.928,5.3,0.041,138.0,106.0,55.5,12.8,26.2,179.0,1.25,,,
2025-03-01 14:00:00+05:30,1.02,4.55,0.0414,153.0,114.0,54.8,12.5,26.5,198.0,1.03,,,
2025-03-01 15:00:00+05:30,1.12,4.73,0.0418,180.0,118.0,54.8,14.6,25.9,164.0,0.7,,,
2025-03-01 16:00:00+05:30,1.16,5.35,0.0423,174.0,113.0,57.3,15.8,25.4,241.0,0.475,,,
2025-03-01 17:00:00+05:30,1.21,4.6,0.0436,180.0,103.0,58.3,12.2,25.3,164.0,0.925,,,
2025-03-01 18:00:00+05:30,1.18,5.05,0.04,130.0,110.0,65.5,9.28,23.8,88.0,1.33,,,
2025-03-01 19:00:00+05:30,1.23,4.75,0.0398,89.2,69.0,73.5,7.2,22.3,105.0,0.7,,,
2025-03-01 20:00:00+05:30,1.34,5.58,0.0425,62.0,75.0,79.3,6.53,21.2,103.0,0.675,,,
2025-03-01 21:00:00+05:30,1.33,6.15,0.0454,43.6,91.0,83.8,7.63,20.5,136.0,0.9,,,
2025-03-01 22:00:00+05:30,1.23,6.73,0.0448,37.9,105.0,85.5,8.53,20.2,165.0,0.975,,,
2025-03-01 23:00:00+05:30,1.28,6.4,0.0475,21.4,94.0,86.0,12.1,20.1,113.0,0.55,,,
2025-03-02 00:00:00+05:30,1.34,8.67,0.0504,11.8,116.0,86.3,13.9,19.7,225.0,0.4,,,
2025-03-02 01:00:00+05:30,0.955,12.0,0.0533,8.4,123.0,91.0,10.9,18.9,137.0,0.4,,,
2025-03-02 02:00:00+05:30,1.05,11.3,0.0534,8.5,122.0,91.0,10.6,18.8,109.0,0.425,,,
2025-03-02 03:00:00+05:30,1.39,8.5,0.048,15.5,141.0,91.0,10.1,18.8,81.3,1.03,,,
2025-03-02 04:00:00+05:30,1.09,8.55,0.0439,36.4,190.0,89.0,11.5,19.0,112.0,0.75,,,
2025-03-02 05:00:00+05:30,0.883,7.0,0.0411,33.0,143.0,90.5,12.8,18.4,103.0,0.75,,,
2025-03-02 06:00:00+05:30,0.82,6.7,0.0395,23.2,108.0,91.0,11.8,17.6,196.0,0.4,,,
2025-03-02 07:00:00+05:30,0.647,7.05,0.0455,18.5,92.0,91.0,12.2,17.1,203.0,0.35,,,
2025-03-02 08:00:00+05:30,1.21,14.3,0.0613,13.8,88.0,,11.3,,,,,,
2025-03-02 09:00:00+05:30,0.908,15.5,0.054,26.0,81.0,88.5,12.5,18.9,274.0,0.55,,,
2025-03-02 10:00:00+05:30,0.653,9.73,0.0438,55.9,96.0,79.3,15.2,20.3,210.0,0.725,,,
2025-03-02 11:00:00+05:30,0.335,7.85,0.0381,88.8,74.0,62.8,14.5,23.5,260.0,0.725,,,
2025-03-02 12:00:00+05:30,0.295,6.1,0.038,108.0,69.0,47.8,12.8,25.9,248.0,0.775,,,
2025-03-02 13:00:00+05:30,0.385,4.88,0.0388,124.0,63.0,39.0,10.3,26.5,253.0,1.0,,,
2025-03-02 14:00:00+05:30,0.288,4.03,0.0351,129.0,56.0,34.8,10.2,26.0,168.0,1.35,,,
2025-03-02 15:00:00+05:30,0.313,3.93,0.0334,134.0,56.0,37.3,10.9,25.4,149.0,1.23,,,
2025-03-02 16:00:00+05:30,0.41,3.68,0.033,136.0,45.0,42.3,10.8,24.2,189.0,1.25,,,
2025-03-02 17:00:00+05:30,0.425,3.63,0.0332,133.0,47.0,42.0,9.8,23.6,218.0,1.03,,,
2025-03-02 18:00:00+05:30,0.438,4.23,0.0343,125.0,40.0,44.3,10.6,22.8,205.0,0.65,,,
2025-03-02 19:00:00+05:30,0.493,4.77,0.0379,83.0,39.0,55.3,10.4,20.9,264.0,0.4,,,
2025-03-02 20:00:00+05:30,0.423,6.8,0.0436,64.4,53.0,67.3,10.4,18.5,183.0,0.325,,,
2025-03-02 21:00:00+05:30,0.635,6.75,0.0482,37.3,55.0,76.5,10.7,16.9,242.0,0.25,,,
2025-03-02 22:00:00+05:30,0.68,7.43,0.05,25.9,151.0,80.5,10.8,16.5,258.0,0.325,,,
2025-03-02 23:00:00+05:30,0.813,11.0,0.0507,8.37,124.0,84.0,12.1,16.0,226.0,0.367,,,
2025-03-03 00:00:00+05:30,0.647,15.3,0.0529,7.1,136.0,87.0,11.3,15.6,219.0,0.333,,,
2025-03-03 01:00:00+05:30,0.885,17.2,0.0491,4.4,119.0,90.0,12.1,15.1,81.0,0.55,,,
2025-03-03 02:00:00+05:30,0.905,19.4,0.0513,5.5,130.0,90.8,12.4,14.7,165.0,0.5,,,
2025-03-03 03:00:00+05:30,1.08,19.9,0.0498,4.63,153.0,91.0,13.1,14.7,208.0,0.475,,,
2025-03-03 04:00:00+05:30,0.923,25.7,0.0546,4.1,153.0,90.5,13.1,14.0,261.0,0.325,,,
2025-03-03 05:00:00+05:30,0.77,24.7,0.0568,3.93,129.0,90.0,10.6,14.2,249.0,0.333,,,
2025-03-03 06:00:00+05:30,0.74,40.0,0.0642,3.48,122.0,89.8,10.3,13.8,248.0,0.35,,,
2025-03-03 07:00:00+05:30,0.725,39.4,0.068,3.4,108.0,89.0,11.0,14.1,317.0,0.4,,,
2025-03-03 08:00:00+05:30,0.685,24.4,0.0547,7.2,112.0,90.3,11.2,14.6,284.0,0.475,,,
2025-03-03 09:00:00+05:30,0.78,16.1,0.0481,21.8,118.0,86.0,11.3,16.9,300.0,0.4,,,
2025-03-03 10:00:00+05:30,0.75,10.0,0.0431,63.3,136.0,70.8,11.0,19.8,267.0,0.45,,,
2025-03-03 11:00:00+05:30,0.613,7.05,0.04,107.0,138.0,53.5,11.5,23.3,268.0,0.5,,,
2025-03-03 12:00:00+05:30,0.55,5.57,0.0371,126.0,121.0,44.7,11.4,25.4,272.0,0.633,,,
2025-03-03 13:00:00+05:30,0.627,5.33,0.0391,165.0,100.0,36.0,9.53,27.1,272.0,0.633,,,
2025-03-03 14:00:00+05:30,0.727,4.3,0.0394,178.0,113.0,35.7,8.83,27.7,265.0,0.8,,,
2025-03-03 15:00:00+05:30,0.835,3.7,0.0384,197.0,132.0,39.0,8.53,27.2,287.0,0.75,,,
2025-03-03 16:00:00+05:30,0.23,5.2,0.0478,181.0,113.0,45.0,5.6,26.0,288.0,0.6,,,
2025-03-03 17:00:00+05:30,0.48,5.15,0.0613,168.0,107.0,,9.1,,,,,,
2025-03-03 18:00:00+05:30,0.73,6.3,0.0649,135.0,103.0,,7.48,,,,,,
2025-03-03 19:00:00+05:30,0.458,9.13,0.062,92.9,120.0,,6.35,,,,,,
2025-03-03 20:00:00+05:30,0.357,8.95,0.0573,92.3,155.0,,5.6,,,,,,
2025-03-03 21:00:00+05:30,0.485,8.38,0.0548,94.9,142.0,,5.58,,,,,,
2025-03-03 22:00:00+05:30,0.495,8.78,0.0569,88.1,124.0,67.0,7.03,20.6,214.0,0.525,,,
2025-03-03 23:00:00+05:30,0.515,10.8,0.0622,57.9,151.0,70.8,9.2,20.0,202.0,0.625,,,
2025-03-04 00:00:00+05:30,0.46,10.1,0.0548,60.5,173.0,74.0,10.9,19.5,248.0,0.4,,,
2025-03-04 01:00:00+05:30,0.67,9.9,0.0537,48.0,148.0,78.5,11.3,19.2,273.0,1.75,,,
2025-03-04 02:00:00+05:30,0.6,8.88,0.0537,32.2,148.0,76.8,11.5,19.5,282.0,1.43,,,
2025-03-04 03:00:00+05:30,0.69,9.6,0.0458,35.8,144.0,78.3,12.0,19.0,329.0,0.9,,,
2025-03-04 04:00:00+05:30,0.56,9.4,0.0452,37.1,123.0,79.5,11.0,18.5,334.0,0.75,,,
2025-03-04 05:00:00+05:30,0.468,9.85,0.0435,29.8,102.0,83.5,10.2,17.7,199.0,0.65,,,
2025-03-04 06:00:00+05:30,0.525,11.0,0.0456,14.4,97.8,87.8,10.4,16.9,202.0,0.4,,,
2025-03-04 07:00:00+05:30,0.41,21.5,0.054,8.1,90.8,91.0,10.1,16.0,188.0,0.4,,,
2025-03-04 08:00:00+05:30,0.533,24.8,0.058,8.6,90.0,91.0,9.77,16.3,184.0,0.267,,,
2025-03-04 12:00:00+05:30,0.427,5.7,0.036,116.0,110.0,52.5,11.6,25.7,272.0,0.9,,,
2025-03-04 13:00:00+05:30,0.425,4.25,0.0328,125.0,104.0,47.8,14.4,26.3,261.0,0.9,,,
2025-03-04 14:00:00+05:30,0.64,2.2,0.0088,134.0,99.0,43.3,12.9,26.7,235.0,0.9,,,
2025-03-04 15:00:00+05:30,0.355,3.3,0.0114,137.0,87.3,42.0,12.4,25.5,246.0,1.15,,,
2025-03-04 16:00:00+05:30,0.533,2.98,0.0146,139.0,93.5,,11.3,24.5,269.0,,,,
2025-03-04 17:00:00+05:30,0.55,3.18,0.0223,136.0,98.8,48.7,10.1,23.5,267.0,1.17,,,
2025-03-04 18:00:00+05:30,0.59,3.58,0.0288,130.0,88.3,52.8,10.2,22.2,216.0,0.867,,,
2025-03-04 19:00:00+05:30,0.618,2.98,0.0316,107.0,74.8,64.3,10.3,20.7,252.0,0.9,,,
2025-03-04 20:00:00+05:30,0.593,5.1,0.0341,92.2,68.0,73.5,9.8,19.5,208.0,0.7,,,
2025-03-04 21:00:00+05:30,0.578,3.88,0.0366,78.3,69.3,78.5,9.93,18.3,225.0,0.55,,,
2025-03-04 22:00:00+05:30,0.608,4.98,0.0389,74.7,71.3,81.5,10.1,17.6,263.0,0.675,,,
2025-03-04 23:00:00+05:30,0.595,5.18,0.0401,70.4,66.3,83.0,10.5,17.0,260.0,0.675,,,
2025-03-05 00:00:00+05:30,0.53,5.3,0.0417,69.0,67.0,84.0,10.9,16.7,300.0,0.7,,,
2025-03-05 01:00:00+05:30,0.35,6.9,0.0431,69.6,100.0,83.0,11.0,16.3,270.0,0.95,,,
2025-03-05 02:00:00+05:30,0.34,7.2,0.0408,66.4,66.8,82.0,11.4,16.1,247.0,0.9,,,
2025-03-05 03:00:00+05:30,0.54,8.1,0.041,60.3,61.3,84.3,10.5,15.2,260.0,0.75,,,
2025-03-05 04:00:00+05:30,0.453,7.5,0.0408,50.0,61.8,86.0,10.8,14.8,316.0,0.525,,,
2025-03-05 05:00:00+05:30,0.398,6.65,0.0397,48.2,78.0,89.3,11.0,14.3,323.0,0.575,,,
2025-03-05 06:00:00+05:30,0.33,5.73,0.0375,49.0,72.3,90.3,10.8,14.0,328.0,0.575,,,
2025-03-05 07:00:00+05:30,0.223,6.13,0.037,50.1,62.3,88.0,11.3,13.8,325.0,0.6,,,
2025-03-05 08:00:00+05:30,0.288,6.1,0.0376,52.8,57.5,84.3,11.9,14.3,310.0,0.75,,,
2025-03-05 09:00:00+05:30,0.263,4.95,0.0372,77.5,65.0,71.5,11.4,16.7,251.0,1.13,,,
2025-03-05 10:00:00+05:30,0.228,4.18,0.0351,103.0,87.5,60.3,11.3,18.9,232.0,1.68,,,
2025-03-05 11:00:00+05:30,0.248,2.95,0.0312,116.0,107.0,50.0,10.2,21.1,230.0,1.7,,,
2025-03-05 12:00:00+05:30,0.24,2.6,0.0301,121.0,124.0,43.3,9.85,22.7,210.0,1.68,,,
2025-03-05 13:00:00+05:30,0.308,3.38,0.031,126.0,120.0,39.3,9.93,23.6,221.0,1.75,,,
2025-03-05 14:00:00+05:30,0.41,4.1,0.0333,131.0,96.8,38.8,8.75,24.0,282.0,1.68,,,
2025-03-05 15:00:00+05:30,0.468,4.33,0.0344,136.0,87.0,37.0,9.23,23.9,261.0,1.68,,,
2025-03-05 16:00:00+05:30,0.593,4.2,0.0366,142.0,78.3,36.3,9.1,23.4,284.0,1.55,,,
2025-03-05 17:00:00+05:30,0.668,4.43,0.0378,141.0,76.5,37.3,10.1,23.1,258.0,1.33,,,
2025-03-05 18:00:00+05:30,0.713,4.63,0.0404,134.0,74.3,38.8,9.95,22.4,291.0,1.08,,,
2025-03-05 19:00:00+05:30,0.73,4.98,0.0421,121.0,89.5,43.8,11.1,20.4,299.0,0.925,,,
2025-03-05 20:00:00+05:30,0.855,5.68,0.0461,93.8,91.8,53.8,13.7,18.4,246.0,0.6,,,
2025-03-05 21:00:00+05:30,0.96,5.35,0.047,77.3,118.0,67.0,12.6,16.7,323.0,0.55,,,
2025-03-05 22:00:00+05:30,0.908,4.95,0.0495,68.3,183.0,65.0,13.3,16.7,307.0,0.625,,,
2025-03-05 23:00:00+05:30,0.73,5.6,0.0435,90.8,271.0,61.0,11.5,17.0,228.0,0.775,,,
2025-03-06 00:00:00+05:30,0.723,4.67,0.0423,87.2,77.0,64.3,10.4,16.4,300.0,0.667,,,
2025-03-06 01:00:00+05:30,0.475,5.05,0.0431,68.6,105.0,71.5,9.95,15.5,321.0,0.55,,,
2025-03-06 02:00:00+05:30,0.423,4.05,0.038,74.2,104.0,71.0,10.7,15.3,299.0,0.75,,,
2025-03-06 03:00:00+05:30,0.63,6.5,0.0401,60.0,86.5,73.3,12.1,14.7,329.0,0.55,,,
2025-03-06 04:00:00+05:30,0.483,5.05,0.0395,54.6,92.0,76.5,13.0,14.0,329.0,0.525,,,
2025-03-06 05:00:00+05:30,0.425,4.88,0.0407,42.5,87.0,77.3,12.7,13.6,329.0,0.6,,,
2025-03-06 06:00:00+05:30,0.37,4.88,0.0377,54.2,91.3,75.0,14.4,13.9,331.0,0.5,,,
2025-03-06 07:00:00+05:30,0.315,5.38,0.0384,34.5,96.5,81.3,14.5,12.8,273.0,0.35,,,
2025-03-06 08:00:00+05:30,0.595,7.58,0.0423,34.5,108.0,80.0,15.0,13.3,295.0,0.475,,,
2025-03-06 09:00:00+05:30,0.313,5.8,0.0378,93.5,126.0,58.0,14.6,17.4,291.0,0.975,,,
2025-03-06 10:00:00+05:30,0.365,4.28,0.0367,112.0,119.0,48.3,14.4,20.0,222.0,1.08,,,
2025-03-06 11:00:00+05:30,0.333,4.33,0.0348,129.0,116.0,41.3,12.5,22.9,234.0,1.13,,,
2025-03-06 12:00:00+05:30,0.375,2.98,0.035,136.0,91.3,37.0,11.5,25.0,224.0,1.25,,,
2025-03-06 13:00:00+05:30,0.51,4.93,0.0398,137.0,78.7,34.3,11.5,26.2,236.0,1.27,,,
2025-03-06 14:00:00+05:30,0.6,4.45,0.0402,140.0,69.8,32.8,11.2,26.7,303.0,1.18,,,
2025-03-06 15:00:00+05:30,0.725,4.68,0.0437,143.0,65.8,32.8,10.3,26.5,306.0,1.13,,,
2025-03-06 16:00:00+05:30,0.843,5.13,0.0455,137.0,49.8,32.0,10.6,25.7,224.0,1.18,,,
2025-03-06 17:00:00+05:30,0.938,6.08,0.0469,134.0,29.5,,9.4,,,,,,
2025-03-06 18:00:00+05:30,0.983,6.98,0.0493,120.0,26.0,,8.5,,,,,,
2025-03-06 19:00:00+05:30,0.93,5.23,0.0329,99.3,29.0,45.5,9.83,20.6,196.0,0.35,,,
2025-03-06 20:00:00+05:30,0.775,6.5,0.0358,51.4,61.0,55.3,9.7,18.9,153.0,0.6,,,
2025-03-06 21:00:00+05:30,0.94,7.65,0.0439,24.5,70.0,62.3,8.6,17.6,192.0,0.325,,,
2025-03-06 22:00:00+05:30,1.08,8.6,0.046,20.4,95.8,68.8,8.23,16.7,222.0,0.325,,,
2025-03-06 23:00:00+05:30,1.04,9.6,0.0445,16.9,95.3,73.8,10.5,15.9,263.0,0.325,,,
2025-03-07 00:00:00+05:30,0.987,14.1,0.0547,10.9,105.0,76.0,12.2,15.4,214.0,0.3,,,
2025-03-07 01:00:00+05:30,0.605,12.8,0.0453,7.6,305.0,82.0,12.5,14.9,200.0,0.4,,,
2025-03-07 02:00:00+05:30,0.743,26.7,0.06,8.4,298.0,82.0,12.0,14.6,193.0,0.425,,,
2025-03-07 03:00:00+05:30,1.15,38.9,0.0676,6.3,263.0,84.0,11.8,14.3,183.0,0.35,,,
2025-03-07 04:00:00+05:30,0.975,57.6,0.0859,5.53,201.0,84.8,13.3,14.3,238.0,0.525,,,
2025-03-07 05:00:00+05:30,1.06,89.9,0.118,5.13,173.0,86.0,12.0,14.4,223.0,0.475,,,
2025-03-07 06:00:00+05:30,1.14,93.0,0.115,4.15,170.0,85.3,12.4,14.1,278.0,0.35,,,
2025-03-07 07:00:00+05:30,0.93,65.4,0.0922,4.83,168.0,88.0,13.2,13.9,252.0,0.3,,,
2025-03-07 08:00:00+05:30,1.23,61.8,0.0926,4.65,169.0,87.8,13.0,14.4,296.0,0.4,,,
2025-03-07 09:00:00+05:30,1.01,26.9,0.0596,29.4,190.0,77.0,12.9,17.0,325.0,0.625,,,
2025-03-07 10:00:00+05:30,0.778,16.6,0.0482,82.8,169.0,65.0,12.7,20.1,321.0,0.75,,,
2025-03-07 11:00:00+05:30,0.625,10.2,0.0434,131.0,139.0,51.3,10.8,23.4,297.0,0.8,,,
2025-03-07 12:00:00+05:30,0.623,8.08,0.0429,159.0,121.0,39.0,9.75,26.1,238.0,0.775,,,
2025-03-07 13:00:00+05:30,0.68,6.0,0.0418,161.0,112.0,37.0,9.0,27.0,248.0,0.7,,,
2025-03-08 01:00:00+05:30,0.93,11.6,0.0614,27.4,208.0,81.0,13.6,17.0,336.0,0.5,,,
2025-03-08 02:00:00+05:30,0.883,12.2,0.0572,19.3,172.0,82.3,13.0,16.6,285.0,0.425,,,
2025-03-08 03:00:00+05:30,1.13,12.1,0.048,20.0,155.0,86.3,11.1,15.8,241.0,0.5,,,
2025-03-08 04:00:00+05:30,0.845,11.7,0.0471,23.8,147.0,90.8,9.45,15.4,296.0,0.375,,,
2025-03-08 05:00:00+05:30,0.675,9.33,0.0437,27.9,108.0,91.0,10.3,15.2,251.0,0.4,,,
2025-03-08 06:00:00+05:30,0.648,10.7,0.043,22.3,91.0,90.8,11.1,14.7,208.0,0.35,,,
2025-03-08 07:00:00+05:30,0.723,30.4,0.0667,5.55,92.0,90.0,12.1,14.4,251.0,0.275,,,
2025-03-08 08:00:00+05:30,0.888,28.8,0.0647,8.78,96.0,90.3,11.5,15.0,238.0,0.3,,,
2025-03-08 09:00:00+05:30,0.925,15.4,0.0565,38.9,129.0,82.5,12.4,17.7,315.0,0.475,,,
2025-03-08 10:00:00+05:30,0.75,10.1,0.0471,102.0,208.0,64.0,12.7,21.4,250.0,0.675,,,
2025-03-08 11:00:00+05:30,0.603,7.25,0.0417,147.0,160.0,47.0,10.2,25.2,240.0,0.775,,,
2025-03-08 12:00:00+05:30,0.65,5.55,0.0438,159.0,91.0,39.5,10.2,27.4,256.0,0.8,,,
2025-03-08 13:00:00+05:30,0.785,4.85,0.0474,166.0,79.0,36.8,8.9,28.5,245.0,1.03,,,
2025-03-08 14:00:00+05:30,0.878,5.55,0.0494,163.0,80.0,34.5,8.73,28.7,250.0,1.2,,,
2025-03-08 15:00:00+05:30,1.01,6.68,0.0515,167.0,62.0,,8.58,,,,,,
2025-03-08 16:00:00+05:30,1.14,6.65,0.0524,172.0,51.0,,8.23,,,,,,
2025-03-08 17:00:00+05:30,1.06,4.1,0.0224,168.0,48.0,,10.1,,,,,,
2025-03-08 18:00:00+05:30,1.38,3.08,0.0223,151.0,46.0,,9.38,,,,,,
2025-03-08 19:00:00+05:30,0.4,3.48,0.0264,112.0,55.0,55.5,8.05,21.7,275.0,0.3,,,
2025-03-08 20:00:00+05:30,0.12,4.5,0.0397,95.7,53.0,66.5,8.17,20.7,216.0,0.5,,,
2025-03-08 21:00:00+05:30,0.0625,5.68,0.0431,58.0,91.0,72.0,8.25,19.5,178.0,0.475,,,
2025-03-08 22:00:00+05:30,0.205,7.33,0.0503,23.8,88.0,79.0,7.63,18.5,228.0,0.45,,,
2025-03-08 23:00:00+05:30,0.288,7.93,0.0566,13.9,119.0,80.5,8.5,18.3,93.0,0.575,,,
2025-03-09 00:00:00+05:30,0.357,12.0,0.0581,5.93,161.0,80.3,9.5,18.2,156.0,0.6,,,
2025-03-09 01:00:00+05:30,1.25,27.4,0.0788,4.8,175.0,79.5,9.7,18.4,212.0,0.65,,,
2025-03-09 02:00:00+05:30,1.27,31.6,0.0769,3.7,284.0,83.3,10.0,17.5,295.0,0.3,,,
2025-03-09 03:00:00+05:30,1.31,51.6,0.0948,3.35,215.0,85.0,19.9,17.4,255.0,0.3,,,
2025-03-09 04:00:00+05:30,1.14,61.3,0.0982,3.6,217.0,85.8,18.5,17.1,185.0,0.375,,,
2025-03-09 05:00:00+05:30,1.05,58.0,0.0963,3.7,204.0,87.3,13.3,17.0,129.0,0.6,,,
2025-03-09 06:00:00+05:30,1.37,63.5,0.102,3.65,210.0,89.5,12.2,17.0,129.0,0.625,,,
2025-03-09 07:00:00+05:30,1.34,67.2,0.0989,3.63,212.0,89.7,12.0,16.7,222.0,0.333,,,
2025-03-09 08:00:00+05:30,1.59,86.1,0.115,3.1,183.0,90.8,12.4,17.0,236.0,0.525,,,
2025-03-09 09:00:00+05:30,1.5,65.3,0.11,6.43,210.0,82.5,12.6,19.6,257.0,0.375,,,
2025-03-09 10:00:00+05:30,1.16,21.9,0.0723,71.4,268.0,63.5,12.4,23.1,219.0,0.9,,,
2025-03-09 11:00:00+05:30,0.705,13.0,0.05,144.0,288.0,45.0,13.0,26.8,215.0,1.05,,,
2025-03-09 12:00:00+05:30,0.405,7.13,0.0414,158.0,149.0,37.8,11.6,28.8,226.0,1.2,,,
2025-03-09 13:00:00+05:30,0.403,5.48,0.0395,180.0,105.0,36.5,11.2,29.5,241.0,1.25,,,
2025-03-09 14:00:00+05:30,0.423,2.85,0.0363,193.0,141.0,35.3,10.5,29.4,258.0,0.9,,,
2025-03-09 15:00:00+05:30,0.393,3.08,0.0344,191.0,108.0,37.0,10.1,28.8,249.0,0.975,,,
2025-03-09 16:00:00+05:30,0.405,3.28,0.0325,180.0,107.0,41.0,11.3,27.4,242.0,0.85,,,
2025-03-09 17:00:00+05:30,0.443,3.15,0.0319,159.0,91.0,45.0,14.1,26.3,,,,,
2025-03-09 18:00:00+05:30,0.523,4.13,0.037,139.0,101.0,52.5,15.8,24.9,210.0,0.7,,,
2025-03-09 19:00:00+05:30,0.483,4.23,0.041,109.0,128.0,59.3,14.6,23.2,210.0,0.775,,,
2025-03-09 20:00:00+05:30,0.475,5.5,0.0479,94.0,191.0,62.5,13.7,22.0,197.0,0.625,,,
2025-03-09 21:00:00+05:30,0.503,6.83,0.0467,104.0,310.0,61.8,13.7,21.8,178.0,0.9,,,
2025-03-09 22:00:00+05:30,0.51,4.7,0.046,92.8,156.0,63.0,13.3,21.4,185.0,0.85,,,
2025-03-09 23:00:00+05:30,0.463,4.23,0.0448,91.7,163.0,63.3,15.3,21.0,193.0,0.8,,,
2025-03-10 00:00:00+05:30,0.463,4.87,0.0471,82.6,151.0,64.3,15.9,20.6,196.0,0.8,,,
2025-03-10 01:00:00+05:30,0.905,4.35,0.0442,68.0,152.0,67.0,16.1,20.1,173.0,0.8,,,
2025-03-10 02:00:00+05:30,0.815,4.13,0.0429,72.0,139.0,66.0,15.5,20.0,149.0,0.8,,,
2025-03-10 03:00:00+05:30,1.0,5.0,0.0394,58.3,140.0,70.0,14.2,19.5,181.0,0.95,,,
2025-03-10 04:00:00+05:30,0.845,4.65,0.0391,85.0,124.0,67.8,15.4,19.8,197.0,1.1,,,
2025-03-10 05:00:00+05:30,0.78,4.45,0.0382,85.0,118.0,69.3,14.7,19.4,186.0,0.775,,,
2025-03-10 06:00:00+05:30,0.808,3.55,0.037,81.9,112.0,71.3,14.7,19.0,190.0,1.6,,,
2025-03-10 07:00:00+05:30,0.81,5.43,0.0403,64.5,116.0,74.8,14.1,18.5,203.0,2.78,,,
2025-03-10 08:00:00+05:30,0.988,7.6,0.044,52.0,129.0,76.3,14.7,19.3,200.0,0.8,,,
2025-03-10 09:00:00+05:30,0.995,6.68,0.0414,76.2,168.0,71.0,15.2,21.4,206.0,0.967,,,
2025-03-10 10:00:00+05:30,0.845,4.95,0.0377,110.0,189.0,58.8,15.2,23.7,214.0,1.13,,,
2025-03-10 11:00:00+05:30,0.695,4.48,0.0353,142.0,200.0,45.5,14.5,26.6,217.0,1.28,,,
2025-03-10 12:00:00+05:30,0.583,3.23,0.0323,157.0,168.0,39.5,13.2,28.1,231.0,1.25,,,
2025-03-10 13:00:00+05:30,0.65,1.8,0.0232,175.0,145.0,38.5,3.45,28.5,238.0,1.23,,,
2025-03-10 14:00:00+05:30,0.898,1.7,0.025,,183.0,38.0,3.28,29.1,227.0,1.3,,,
2025-03-10 15:00:00+05:30,0.985,1.45,0.0236,167.0,127.0,37.8,2.35,28.8,238.0,1.05,,,
2025-03-10 16:00:00+05:30,1.02,1.1,0.0235,176.0,102.0,39.8,5.85,27.8,253.0,0.75,,,
2025-03-10 17:00:00+05:30,1.14,1.38,0.0259,164.0,101.0,45.8,11.4,26.8,215.0,0.75,,,
2025-03-10 18:00:00+05:30,1.2,1.77,0.0281,140.0,146.0,50.3,12.5,25.8,209.0,0.675,,,
2025-03-10 19:00:00+05:30,1.14,2.3,0.035,115.0,191.0,56.3,13.1,23.8,205.0,1.0,,,
2025-03-10 20:00:00+05:30,1.19,1.65,0.0346,134.0,234.0,58.3,13.5,22.7,169.0,0.775,,,
2025-03-10 21:00:00+05:30,1.25,2.48,0.0424,88.9,171.0,62.3,13.7,22.0,169.0,0.8,,,
2025-03-10 22:00:00+05:30,1.42,3.13,0.0499,58.9,204.0,65.5,13.8,21.8,181.0,0.725,,,
2025-03-10 23:00:00+05:30,1.5,2.9,0.0522,48.4,218.0,70.5,13.7,21.1,190.0,0.75,,,
2025-03-11 00:00:00+05:30,1.45,2.87,0.0498,55.2,215.0,70.3,13.7,21.0,180.0,0.633,,,
2025-03-11 01:00:00+05:30,1.44,3.7,0.0509,41.8,219.0,75.5,13.7,20.2,139.0,0.5,,,
2025-03-11 02:00:00+05:30,1.46,4.75,0.0498,22.9,218.0,79.0,13.0,19.6,229.0,0.475,,,
2025-03-11 03:00:00+05:30,1.83,5.5,0.0451,10.6,201.0,83.3,10.4,19.0,199.0,0.575,,,
