Local Time,CO,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,NH3
2025-11-02 01:00:00+05:30,1.34,22.6,24.4,0.0314,0.45,89.0,96.0,22.0,76.0,1.8,,,
2025-11-02 02:00:00+05:30,1.55,30.0,27.5,0.0389,0.875,75.3,96.0,22.0,71.3,1.75,,,
2025-11-02 03:00:00+05:30,1.68,31.3,25.4,0.0389,1.05,90.5,96.0,21.9,82.5,1.63,,,
2025-11-02 04:00:00+05:30,1.57,21.2,19.1,0.0274,1.13,107.0,96.0,21.9,85.0,1.63,,,
2025-11-02 05:00:00+05:30,1.48,20.8,13.9,0.0243,1.95,109.0,96.0,21.9,64.0,1.75,,,
2025-11-02 06:00:00+05:30,1.43,15.3,12.5,0.0191,3.5,114.0,95.8,21.8,74.8,1.75,,,
2025-11-02 07:00:00+05:30,1.52,15.2,14.7,0.0202,3.58,124.0,95.3,21.6,90.3,1.68,,,
2025-11-02 08:00:00+05:30,1.62,14.7,18.7,0.0219,4.87,127.0,95.7,22.2,84.3,1.97,,,
2025-11-02 09:00:00+05:30,1.72,13.4,25.6,0.0245,13.0,133.0,93.3,24.6,100.0,2.35,,,
2025-11-02 10:00:00+05:30,1.92,11.7,32.7,0.0269,34.0,145.0,73.5,27.6,88.0,2.98,,,
2025-11-02 11:00:00+05:30,1.89,10.7,32.6,0.0261,57.9,191.0,62.5,29.5,91.3,3.18,,,
2025-11-02 12:00:00+05:30,1.73,10.2,31.0,0.0248,79.9,173.0,56.8,30.7,94.3,3.58,,,
2025-11-02 13:00:00+05:30,1.58,8.25,23.4,0.0192,98.6,139.0,50.0,31.5,93.0,3.65,,,
2025-11-02 14:00:00+05:30,1.26,6.9,12.1,0.0121,95.9,114.0,45.8,32.0,95.3,3.85,,,
2025-11-02 15:00:00+05:30,1.12,7.58,8.73,0.0108,89.4,75.8,45.0,31.5,90.5,4.15,,,
2025-11-02 16:00:00+05:30,1.12,6.9,12.5,0.0122,87.8,63.3,47.5,30.9,89.5,3.58,,,
2025-11-02 17:00:00+05:30,1.23,6.03,18.1,0.0146,72.0,65.0,57.5,29.1,78.8,2.58,,,
2025-11-02 18:00:00+05:30,1.38,10.2,21.8,0.0198,33.8,68.0,82.3,25.7,72.3,1.75,,,
2025-11-02 19:00:00+05:30,1.4,11.6,24.0,0.0222,17.1,68.3,93.0,23.7,86.5,1.73,,,
2025-11-02 20:00:00+05:30,1.42,11.7,25.2,0.0229,10.8,69.3,97.0,23.1,69.8,1.7,,,
2025-11-02 21:00:00+05:30,1.52,11.9,26.2,0.0237,9.45,71.0,97.0,22.7,76.5,1.75,,,
2025-11-02 22:00:00+05:30,1.52,11.2,23.4,0.0215,9.65,74.3,97.0,22.4,69.0,1.93,,,
2025-11-02 23:00:00+05:30,1.57,12.5,29.9,0.0261,13.2,77.3,97.0,22.3,68.8,1.9,,,
2025-11-03 00:00:00+05:30,1.56,14.4,33.9,0.0297,9.15,84.0,97.0,22.5,65.5,1.9,,,
2025-11-03 03:00:00+05:30,1.4,13.2,26.5,0.0248,15.6,71.0,96.5,21.9,82.8,1.98,,,
2025-11-03 04:00:00+05:30,1.39,12.4,22.2,0.0219,18.8,69.5,95.5,21.7,93.3,1.98,,,
2025-11-03 05:00:00+05:30,1.41,13.1,19.6,0.0211,16.5,75.8,95.5,21.6,92.8,2.03,,,
2025-11-03 06:00:00+05:30,1.39,12.9,17.9,0.02,15.4,79.0,97.0,21.3,90.0,1.95,,,
2025-11-03 07:00:00+05:30,1.39,10.9,20.1,0.0195,15.5,71.0,97.0,21.1,99.5,2.1,,,
2025-11-03 08:00:00+05:30,1.4,13.2,16.4,0.0194,13.3,71.8,96.3,21.5,115.0,1.65,,,
2025-11-03 09:00:00+05:30,1.48,12.3,18.6,0.0199,12.4,79.7,87.3,24.1,137.0,1.6,,,
2025-11-03 10:00:00+05:30,1.53,11.1,25.7,0.0227,35.8,81.3,63.5,27.3,90.3,2.48,,,
2025-11-03 11:00:00+05:30,1.56,11.0,22.4,0.0208,52.6,91.8,53.0,29.4,88.8,2.73,,,
2025-11-03 12:00:00+05:30,1.5,10.2,26.3,0.0223,68.1,100.0,47.3,30.9,96.7,3.17,,,
2025-11-03 14:00:00+05:30,1.11,5.9,18.8,0.0148,88.7,58.5,41.0,32.6,96.5,3.45,,,
2025-11-03 15:00:00+05:30,1.05,7.58,13.0,0.0131,88.5,57.8,42.3,32.3,97.0,3.5,,,
2025-11-03 16:00:00+05:30,1.09,5.73,13.2,0.0117,88.3,47.5,43.8,31.8,88.8,2.98,,,
2025-11-03 17:00:00+05:30,1.18,5.6,19.3,0.0148,62.8,46.0,53.5,29.6,87.0,2.15,,,
2025-11-03 18:00:00+05:30,0.94,6.05,13.9,0.0124,21.4,53.5,86.5,24.8,52.0,1.65,,,
2025-11-03 19:00:00+05:30,0.863,10.1,17.2,0.0174,8.43,55.3,95.3,23.1,51.8,1.63,,,
2025-11-03 20:00:00+05:30,1.21,25.1,20.2,0.0311,1.05,36.8,97.0,22.2,50.5,1.6,,,
2025-11-03 21:00:00+05:30,1.92,76.0,8.8,0.0664,1.05,42.0,96.0,21.9,58.0,1.7,,,
2025-11-04 11:00:00+05:30,0.933,12.2,22.7,0.022,52.5,108.0,47.3,31.2,206.0,2.3,,,
2025-11-04 12:00:00+05:30,0.763,8.68,17.5,0.0164,66.0,84.0,45.0,32.3,181.0,2.0,,,
2025-11-04 14:00:00+05:30,0.78,8.5,13.3,0.014,103.0,75.0,44.0,33.8,214.0,2.1,,,
2025-11-04 15:00:00+05:30,0.643,8.2,14.6,0.0144,74.6,60.3,46.0,32.5,221.0,2.3,,,
2025-11-04 16:00:00+05:30,0.687,7.43,18.9,0.0161,68.4,46.3,51.0,31.6,224.0,2.17,,,
2025-11-04 17:00:00+05:30,0.75,9.2,21.2,0.0188,56.4,45.0,60.0,30.3,192.0,1.7,,,
2025-11-04 18:00:00+05:30,0.977,9.7,27.2,0.0223,10.5,42.0,87.8,25.9,109.0,1.53,,,
2025-11-04 19:00:00+05:30,1.38,27.0,27.3,0.0365,1.08,45.0,96.0,24.5,98.8,1.55,,,
2025-11-04 20:00:00+05:30,1.45,29.9,23.3,0.0367,0.975,46.5,97.0,24.1,85.0,1.68,,,
2025-11-04 21:00:00+05:30,1.62,33.2,18.6,0.0369,2.25,52.3,97.3,24.1,73.5,1.6,,,
2025-11-04 22:00:00+05:30,1.65,45.0,13.2,0.0436,1.85,58.8,97.0,24.1,83.8,1.63,,,
2025-11-04 23:00:00+05:30,1.44,32.4,14.9,0.0343,1.58,65.5,97.0,24.1,114.0,1.58,,,
2025-11-05 00:00:00+05:30,1.25,20.8,18.9,0.027,1.47,61.0,97.0,24.3,178.0,1.63,,,
2025-11-05 01:00:00+05:30,1.17,39.7,12.4,0.0389,0.9,50.5,97.0,23.9,123.0,1.6,,,
2025-11-05 02:00:00+05:30,1.18,46.5,6.48,0.0413,0.6,46.0,97.0,23.6,83.0,1.7,,,
2025-11-05 03:00:00+05:30,1.17,54.1,8.63,0.0473,0.825,45.8,97.0,23.2,126.0,1.58,,,
2025-11-05 04:00:00+05:30,1.04,53.9,1.3,0.0437,0.975,43.3,97.0,23.4,122.0,1.53,,,
2025-11-05 05:00:00+05:30,0.915,51.9,5.1,0.0433,1.4,40.0,97.0,23.0,118.0,1.6,,,
2025-11-05 06:00:00+05:30,0.87,36.5,5.6,0.0327,1.33,46.7,96.0,22.5,122.0,1.6,,,
2025-11-05 07:00:00+05:30,0.953,31.5,1.95,0.026,1.13,50.8,96.0,22.2,102.0,1.65,,,
2025-11-05 08:00:00+05:30,1.03,31.0,1.7,0.0248,1.9,59.5,96.3,22.7,111.0,1.65,,,
2025-11-05 09:00:00+05:30,1.12,22.3,16.5,0.0269,7.95,61.3,93.3,26.0,147.0,1.8,,,
2025-11-05 10:00:00+05:30,0.893,8.48,28.0,0.0218,34.4,62.0,73.0,29.4,118.0,2.3,,,
2025-11-05 11:00:00+05:30,0.835,9.35,30.3,0.0237,53.9,73.5,66.3,30.4,102.0,2.88,,,
2025-11-05 12:00:00+05:30,0.75,9.15,25.5,0.021,67.7,108.0,60.8,31.4,108.0,3.03,,,
2025-11-05 13:00:00+05:30,0.865,8.95,21.1,0.0185,91.9,64.0,60.0,31.4,99.0,3.33,,,
2025-11-05 14:00:00+05:30,0.803,5.78,17.1,0.0138,100.0,62.0,58.0,31.7,102.0,3.18,,,
2025-11-05 15:00:00+05:30,0.798,8.33,13.1,0.0137,101.0,56.8,58.0,31.2,105.0,3.1,,,
2025-11-05 16:00:00+05:30,0.755,6.35,14.9,0.0131,92.3,57.5,58.8,30.9,94.5,2.75,,,
2025-11-05 17:00:00+05:30,0.758,5.33,15.5,0.0126,76.0,51.8,62.0,30.0,80.5,2.43,,,
2025-11-05 18:00:00+05:30,0.83,6.97,19.3,0.016,37.3,47.7,81.3,27.0,67.3,1.9,,,
2025-11-05 19:00:00+05:30,0.788,7.78,22.5,0.0183,25.5,49.8,89.5,25.0,69.0,2.03,,,
2025-11-05 20:00:00+05:30,0.913,7.73,24.3,0.0192,20.6,61.8,91.0,24.5,71.0,1.85,,,
2025-11-05 21:00:00+05:30,1.12,10.5,24.9,0.0218,29.0,87.0,89.5,24.4,80.5,2.6,,,
2025-11-05 22:00:00+05:30,1.35,7.55,30.8,0.0225,28.2,146.0,85.0,24.2,90.3,2.35,,,
2025-11-05 23:00:00+05:30,1.41,9.6,25.7,0.0215,12.0,201.0,91.8,23.2,71.5,1.85,,,
2025-11-06 00:00:00+05:30,1.44,8.87,23.0,0.0195,15.4,216.0,87.7,22.7,70.3,2.27,,,
2025-11-06 01:00:00+05:30,1.34,9.8,22.7,0.0201,9.55,284.0,92.0,21.6,88.5,1.65,,,
2025-11-06 02:00:00+05:30,1.23,10.4,25.7,0.0221,7.25,299.0,97.0,20.6,128.0,1.63,,,
2025-11-06 03:00:00+05:30,1.08,9.85,20.1,0.0187,10.5,260.0,95.3,19.3,114.0,1.58,,,
2025-11-06 04:00:00+05:30,1.02,8.8,17.2,0.0163,9.25,237.0,95.0,18.8,78.8,1.68,,,
2025-11-06 05:00:00+05:30,1.08,9.85,21.7,0.0196,2.6,235.0,95.0,18.2,81.3,1.8,,,
2025-11-06 06:00:00+05:30,1.4,13.1,27.0,0.025,1.48,274.0,97.0,18.0,83.3,2.18,,,
2025-11-06 07:00:00+05:30,1.71,16.1,26.5,0.0272,1.43,361.0,95.0,18.3,83.0,2.3,,,
2025-11-06 08:00:00+05:30,1.94,19.7,31.3,0.0326,3.85,433.0,96.8,19.4,116.0,2.1,,,
2025-11-06 09:00:00+05:30,1.87,14.8,46.4,0.0367,18.3,470.0,78.8,22.7,77.3,2.48,,,
2025-11-06 10:00:00+05:30,1.5,9.05,42.6,0.03,56.6,410.0,59.8,25.8,97.0,3.25,,,
2025-11-06 11:00:00+05:30,1.09,8.83,35.6,0.0261,78.9,294.0,50.5,27.6,93.8,3.7,,,
2025-11-06 12:00:00+05:30,0.723,7.1,19.7,0.0162,92.3,186.0,45.0,28.6,101.0,4.03,,,
2025-11-06 13:00:00+05:30,0.63,7.2,16.3,0.0145,96.2,105.0,43.0,28.9,98.8,4.08,,,
2025-11-06 14:00:00+05:30,0.568,7.03,13.4,0.0129,96.0,79.0,41.0,29.4,106.0,4.03,,,
2025-11-06 15:00:00+05:30,0.555,6.18,16.0,0.0135,99.2,62.5,41.5,29.3,99.3,3.68,,,
2025-11-06 16:00:00+05:30,0.545,7.1,15.5,0.014,97.9,66.0,43.3,28.7,89.3,3.38,,,
2025-11-06 18:00:00+05:30,0.78,6.6,24.9,0.0186,33.2,60.0,83.0,22.0,81.0,1.6,,,
2025-11-06 19:00:00+05:30,0.843,8.23,31.7,0.0236,12.4,60.0,93.3,20.5,73.0,1.67,,,
2025-11-06 20:00:00+05:30,0.98,11.2,35.7,0.0281,3.28,63.0,97.0,19.9,61.3,1.68,,,
2025-11-06 21:00:00+05:30,1.21,16.9,38.6,0.0342,1.43,69.3,97.0,19.6,68.0,1.83,,,
2025-11-06 22:00:00+05:30,1.3,22.2,40.8,0.0397,1.23,82.0,97.0,19.9,60.0,1.78,,,
2025-11-06 23:00:00+05:30,1.3,19.3,44.9,0.0396,1.3,94.0,97.0,20.1,65.0,1.95,,,
2025-11-07 00:00:00+05:30,1.25,14.6,45.1,0.0359,3.55,103.0,93.0,20.5,84.5,2.4,,,
2025-11-07 01:00:00+05:30,1.26,9.5,42.7,0.0304,9.25,167.0,82.0,21.1,85.5,3.0,,,
2025-11-07 02:00:00+05:30,1.3,23.0,52.7,0.0467,4.38,228.0,82.0,21.1,88.5,2.63,,,
2025-11-07 03:00:00+05:30,1.21,25.8,49.2,0.0471,1.58,235.0,91.0,19.7,97.0,2.3,,,
2025-11-07 04:00:00+05:30,1.27,29.5,41.5,0.046,1.63,215.0,95.3,19.2,104.0,1.85,,,
2025-11-07 05:00:00+05:30,1.35,32.2,38.8,0.0468,1.65,254.0,87.5,19.9,107.0,2.68,,,
2025-11-07 06:00:00+05:30,1.3,27.9,33.6,0.0405,1.4,291.0,96.0,18.6,88.8,1.73,,,
2025-11-07 07:00:00+05:30,1.13,23.5,27.9,0.0339,1.23,277.0,95.3,17.8,152.0,1.63,,,
2025-11-07 08:00:00+05:30,1.09,16.3,22.9,0.0254,5.28,253.0,95.5,18.3,87.3,1.83,,,
2025-11-07 09:00:00+05:30,1.06,12.2,30.6,0.0262,27.5,230.0,70.0,22.7,90.8,3.1,,,
2025-11-07 10:00:00+05:30,0.948,7.95,35.8,0.0255,54.2,217.0,53.3,25.4,90.0,3.4,,,
2025-11-07 11:00:00+05:30,0.96,8.1,37.9,0.0268,77.8,200.0,47.8,27.1,88.3,3.75,,,
2025-11-07 12:00:00+05:30,0.853,8.63,37.7,0.0271,92.1,191.0,43.5,28.7,92.5,3.8,,,
2025-11-07 13:00:00+05:30,0.743,9.2,23.2,0.0198,110.0,150.0,41.5,29.4,95.3,3.95,,,
2025-11-07 14:00:00+05:30,0.7,7.93,20.6,0.0174,119.0,116.0,40.0,30.0,92.0,3.88,,,
2025-11-07 15:00:00+05:30,0.688,11.1,19.3,0.0193,123.0,109.0,40.0,30.1,96.3,3.4,,,
2025-11-07 16:00:00+05:30,0.645,8.75,21.8,0.0187,116.0,99.8,41.3,29.6,92.3,3.05,,,
2025-11-07 17:00:00+05:30,0.678,7.53,22.6,0.0181,85.6,89.0,52.5,27.7,82.8,1.98,,,
2025-11-07 18:00:00+05:30,0.8,7.18,30.4,0.022,39.0,83.0,79.0,23.4,85.8,1.5,,,
2025-11-07 19:00:00+05:30,0.9,9.08,33.7,0.0253,15.2,74.8,92.0,21.3,55.8,1.58,,,
2025-11-07 20:00:00+05:30,1.16,11.8,45.3,0.0337,3.55,80.5,97.0,20.5,54.5,1.63,,,
2025-11-07 21:00:00+05:30,1.4,13.7,51.5,0.0385,1.45,94.8,97.0,20.0,61.0,1.73,,,
2025-11-07 22:00:00+05:30,1.44,23.4,47.4,0.0442,1.25,110.0,97.0,19.6,58.3,1.8,,,
2025-11-07 23:00:00+05:30,1.25,17.1,39.6,0.035,2.13,123.0,97.0,19.3,73.3,1.98,,,
2025-11-08 00:00:00+05:30,1.2,13.1,46.6,0.0355,2.77,124.0,97.0,19.3,75.3,2.2,,,
2025-11-08 01:00:00+05:30,1.07,14.8,61.2,0.0446,3.35,149.0,89.0,19.9,97.0,2.6,,,
2025-11-08 02:00:00+05:30,0.998,12.1,59.0,0.0412,7.33,155.0,86.8,20.1,87.8,2.55,,,
2025-11-08 03:00:00+05:30,1.05,12.9,58.3,0.0415,6.15,158.0,85.0,20.1,90.3,2.6,,,
2025-11-08 04:00:00+05:30,1.12,17.0,54.4,0.0428,1.83,178.0,89.8,19.3,80.5,1.83,,,
2025-11-08 05:00:00+05:30,1.12,15.0,43.9,0.0356,2.25,198.0,97.0,18.7,75.8,1.78,,,
2025-11-08 06:00:00+05:30,1.14,11.2,34.7,0.0275,5.28,226.0,97.0,18.3,79.3,1.8,,,
2025-11-08 07:00:00+05:30,1.26,15.3,36.6,0.0319,2.2,255.0,95.3,17.5,117.0,1.53,,,
2025-11-08 08:00:00+05:30,1.31,24.0,22.4,0.0314,1.65,275.0,95.0,17.8,96.3,1.55,,,
2025-11-08 09:00:00+05:30,1.43,21.5,32.5,0.0348,9.55,271.0,86.5,21.4,96.0,2.08,,,
2025-11-08 10:00:00+05:30,1.55,12.1,48.8,0.0358,39.1,291.0,58.3,25.3,94.0,2.93,,,
2025-11-08 11:00:00+05:30,1.6,8.3,40.7,0.0284,74.2,344.0,47.3,27.6,109.0,2.88,,,
2025-11-08 12:00:00+05:30,1.09,7.6,25.6,0.0198,103.0,338.0,40.8,29.0,104.0,3.43,,,
2025-11-08 13:00:00+05:30,0.95,9.33,21.0,0.0187,110.0,206.0,40.3,29.1,88.8,3.88,,,
2025-11-08 14:00:00+05:30,0.978,7.58,20.1,0.0169,114.0,216.0,40.5,29.2,100.0,3.75,,,
2025-11-08 15:00:00+05:30,0.88,8.55,20.3,0.0178,116.0,219.0,41.3,29.2,98.3,3.58,,,
2025-11-08 16:00:00+05:30,0.75,7.8,20.8,0.0174,116.0,168.0,42.5,28.8,89.5,3.03,,,
2025-11-08 17:00:00+05:30,0.825,6.98,23.1,0.018,75.8,135.0,56.0,27.0,80.3,1.78,,,
2025-11-08 18:00:00+05:30,0.947,10.0,29.1,0.0237,32.9,134.0,82.8,22.8,65.0,1.55,,,
2025-11-08 19:00:00+05:30,1.14,10.4,30.5,0.0246,13.1,135.0,94.0,20.8,68.3,1.68,,,
2025-11-08 20:00:00+05:30,1.23,11.4,38.6,0.0298,3.23,136.0,97.0,19.8,68.8,1.73,,,
2025-11-08 21:00:00+05:30,1.45,15.5,43.5,0.0358,1.2,144.0,96.0,19.0,70.5,1.7,,,
2025-11-08 22:00:00+05:30,1.76,31.8,37.1,0.0456,1.0,161.0,95.0,18.7,58.5,1.65,,,
2025-11-08 23:00:00+05:30,1.85,30.2,41.3,0.0465,0.95,180.0,95.5,18.8,48.3,1.68,,,
2025-11-09 00:00:00+05:30,1.85,26.7,39.1,0.0425,1.0,186.0,95.0,18.6,51.7,1.67,,,
2025-11-09 01:00:00+05:30,1.61,34.4,45.3,0.0521,0.9,187.0,96.5,18.9,71.0,1.9,,,
2025-11-09 02:00:00+05:30,1.56,39.8,45.3,0.0565,1.0,193.0,96.3,18.8,72.5,1.83,,,
2025-11-09 03:00:00+05:30,1.47,37.3,39.2,0.0511,1.3,209.0,96.0,18.7,64.5,1.93,,,
2025-11-09 04:00:00+05:30,1.39,26.2,47.4,0.0465,1.93,231.0,96.3,18.6,82.5,2.28,,,
2025-11-09 05:00:00+05:30,1.24,17.7,50.4,0.0412,5.03,263.0,95.8,18.8,109.0,2.1,,,
2025-11-09 06:00:00+05:30,1.24,18.4,52.2,0.0427,1.7,280.0,96.8,18.3,90.0,2.05,,,
2025-11-09 07:00:00+05:30,1.25,18.4,45.7,0.0393,3.15,270.0,96.3,18.1,87.8,2.03,,,
2025-11-09 08:00:00+05:30,1.25,13.7,38.5,0.0316,8.23,264.0,95.0,18.9,94.8,2.2,,,
2025-11-09 09:00:00+05:30,1.39,12.6,37.1,0.03,24.2,273.0,75.8,22.2,90.0,2.83,,,
2025-11-09 10:00:00+05:30,1.34,9.25,38.5,0.028,48.0,303.0,59.5,24.9,89.8,3.15,,,
2025-11-09 11:00:00+05:30,1.03,9.08,40.4,0.0288,70.6,264.0,49.0,27.3,97.0,3.4,,,
2025-11-09 12:00:00+05:30,0.903,7.05,33.2,0.0234,96.9,179.0,44.5,28.8,92.5,3.85,,,
2025-11-09 13:00:00+05:30,0.733,7.7,24.3,0.0192,108.0,144.0,42.3,29.5,96.3,3.78,,,
2025-11-09 14:00:00+05:30,0.708,6.53,21.5,0.0167,120.0,116.0,42.5,29.9,98.5,3.25,,,
2025-11-09 15:00:00+05:30,0.69,7.35,20.4,0.0168,120.0,112.0,42.5,29.8,89.0,3.45,,,
2025-11-09 16:00:00+05:30,0.618,8.08,19.2,0.0168,111.0,98.3,43.3,29.4,88.8,2.93,,,
2025-11-09 17:00:00+05:30,0.728,6.93,24.2,0.0185,65.9,78.8,60.0,27.4,75.5,1.63,,,
2025-11-09 18:00:00+05:30,0.74,7.65,29.1,0.0217,38.2,81.0,82.0,23.2,65.3,1.58,,,
2025-11-09 19:00:00+05:30,0.82,9.15,32.5,0.0247,14.5,82.8,93.0,21.2,84.0,1.68,,,
2025-11-09 20:00:00+05:30,0.895,7.95,31.1,0.023,12.1,92.5,97.0,20.4,69.5,1.68,,,
2025-11-09 21:00:00+05:30,1.0,9.45,35.5,0.0266,8.18,109.0,97.0,19.9,58.0,1.7,,,
2025-11-09 22:00:00+05:30,1.1,8.93,38.6,0.0278,7.35,125.0,97.0,19.6,47.8,1.8,,,
2025-11-09 23:00:00+05:30,1.19,10.4,42.1,0.0308,5.43,144.0,97.0,19.5,58.5,1.78,,,
2025-11-10 00:00:00+05:30,1.21,10.0,43.6,0.0313,7.9,145.0,96.7,19.1,63.3,1.67,,,
2025-11-10 01:00:00+05:30,1.24,11.7,45.3,0.0335,2.95,149.0,97.0,19.2,66.0,1.65,,,
2025-11-10 02:00:00+05:30,1.28,13.5,49.1,0.0371,1.6,155.0,95.5,18.7,70.0,1.53,,,
2025-11-10 03:00:00+05:30,1.27,13.2,38.7,0.0313,2.58,169.0,95.0,18.5,61.3,1.58,,,
2025-11-10 04:00:00+05:30,1.29,12.9,35.4,0.0294,2.73,189.0,95.0,18.2,72.7,1.63,,,
2025-11-10 05:00:00+05:30,1.36,18.4,38.3,0.0353,1.03,220.0,95.0,18.0,75.0,1.55,,,
2025-11-10 06:00:00+05:30,1.33,19.7,32.2,0.0331,1.08,247.0,97.0,17.6,62.0,1.85,,,
2025-11-10 07:00:00+05:30,1.28,15.8,34.1,0.0311,3.7,261.0,,17.5,85.0,1.83,,,
2025-11-10 08:00:00+05:30,1.31,14.8,36.7,0.0316,6.45,263.0,96.5,18.1,155.0,1.58,,,
2025-11-10 09:00:00+05:30,1.3,12.5,36.5,0.0295,19.4,255.0,91.0,21.1,135.0,1.7,,,
2025-11-10 10:00:00+05:30,1.5,11.2,43.9,0.0325,44.3,240.0,62.0,25.1,86.8,2.43,,,
2025-11-10 11:00:00+05:30,1.4,10.1,51.4,0.0355,66.8,286.0,50.0,27.4,94.0,2.88,,,
2025-11-10 12:00:00+05:30,1.35,7.7,55.4,0.0358,78.3,261.0,48.0,28.2,84.0,2.8,,,
2025-11-10 18:00:00+05:30,1.28,9.7,31.0,0.0244,24.0,218.0,92.0,21.9,55.0,1.7,,,
2025-11-10 19:00:00+05:30,1.28,7.8,35.5,0.0252,21.4,218.0,94.0,21.6,64.0,1.7,,,
2025-11-10 21:00:00+05:30,1.63,9.03,35.1,0.026,4.43,267.0,95.3,19.4,54.3,1.7,,,
2025-11-10 22:00:00+05:30,1.72,13.1,41.1,0.0325,1.7,280.0,95.0,18.9,53.5,1.68,,,
2025-11-10 23:00:00+05:30,1.96,17.2,53.1,0.0422,0.925,286.0,95.0,18.6,62.5,1.65,,,
2025-11-11 00:00:00+05:30,2.0,12.0,45.3,0.0339,2.03,295.0,95.0,18.2,91.0,1.57,,,
2025-11-11 01:00:00+05:30,1.83,19.7,35.9,0.0351,1.05,294.0,96.0,14.1,63.5,1.55,,,
2025-11-11 02:00:00+05:30,2.25,47.4,35.3,0.0573,1.48,300.0,96.0,14.0,72.0,1.58,,,
2025-11-11 03:00:00+05:30,2.57,64.5,42.3,0.0749,1.55,326.0,,13.9,80.3,1.5,,,
2025-11-11 04:00:00+05:30,2.21,44.5,41.9,0.0585,1.68,355.0,,13.8,88.5,1.58,,,
2025-11-11 05:00:00+05:30,1.76,21.6,37.7,0.0376,1.98,361.0,,13.9,93.3,1.7,,,
2025-11-11 06:00:00+05:30,1.56,16.3,36.5,0.0327,4.15,362.0,,13.6,120.0,1.65,,,
2025-11-11 07:00:00+05:30,1.48,13.3,37.0,0.0305,3.8,367.0,,13.4,125.0,1.6,,,
2025-11-11 08:00:00+05:30,1.45,15.4,48.5,0.0384,6.43,351.0,98.0,14.0,93.8,2.03,,,
2025-11-11 09:00:00+05:30,1.53,14.5,55.1,0.0411,21.4,337.0,93.5,16.7,96.3,2.13,,,
2025-11-11 10:00:00+05:30,1.56,9.98,51.6,0.0356,54.6,357.0,67.5,20.9,85.3,2.6,,,
2025-11-11 11:00:00+05:30,1.36,7.25,52.5,0.0338,88.1,393.0,52.5,23.3,92.8,2.88,,,
2025-11-11 12:00:00+05:30,1.01,10.1,54.5,0.0372,108.0,312.0,45.8,24.8,99.3,3.23,,,
2025-11-11 13:00:00+05:30,0.785,6.45,39.4,0.0262,125.0,219.0,43.5,25.3,103.0,3.5,,,
2025-11-11 14:00:00+05:30,0.805,8.55,29.5,0.0226,148.0,165.0,42.8,25.6,94.5,3.6,,,
2025-11-11 15:00:00+05:30,0.863,6.85,29.1,0.0211,155.0,178.0,44.0,25.5,88.8,3.23,,,
2025-11-11 16:00:00+05:30,0.765,8.25,33.8,0.0247,130.0,177.0,45.5,24.9,83.5,2.5,,,
2025-11-11 17:00:00+05:30,0.783,6.6,31.4,0.0221,71.9,156.0,62.8,22.7,76.8,1.55,,,
2025-11-11 18:00:00+05:30,0.817,9.08,36.5,0.0268,33.8,133.0,85.8,18.7,63.5,1.6,,,
2025-11-11 19:00:00+05:30,1.1,9.5,43.5,0.0309,9.33,126.0,95.5,16.9,56.0,1.7,,,
2025-11-11 20:00:00+05:30,1.18,11.1,45.3,0.0331,5.53,137.0,97.0,15.9,66.3,1.75,,,
2025-11-11 21:00:00+05:30,1.35,10.5,44.8,0.0323,5.35,146.0,97.0,15.6,56.3,1.8,,,
2025-11-11 22:00:00+05:30,1.51,10.8,48.0,0.0343,5.87,175.0,97.0,15.9,50.3,1.77,,,
2025-11-11 23:00:00+05:30,1.67,12.5,55.1,0.0395,1.95,211.0,97.0,15.6,64.8,1.55,,,
2025-11-12 00:00:00+05:30,1.82,8.4,54.1,0.0356,3.23,238.0,97.0,15.6,84.3,1.57,,,
2025-11-12 01:00:00+05:30,1.8,10.9,41.0,0.0307,3.6,328.0,96.5,15.1,65.5,1.6,,,
2025-11-12 02:00:00+05:30,1.92,10.6,36.4,0.028,2.95,389.0,95.5,14.8,72.3,1.55,,,
2025-11-12 03:00:00+05:30,1.77,8.9,31.4,0.0239,2.53,467.0,95.0,14.4,63.8,1.63,,,
2025-11-12 04:00:00+05:30,1.95,13.9,41.9,0.0335,1.85,501.0,95.0,14.1,68.8,1.78,,,
2025-11-12 05:00:00+05:30,1.89,10.4,38.4,0.0289,3.3,488.0,95.0,13.9,84.5,1.85,,,
2025-11-12 06:00:00+05:30,1.74,10.8,40.0,0.0301,5.65,477.0,95.0,13.9,94.3,2.03,,,
2025-11-12 07:00:00+05:30,1.52,9.83,35.0,0.0266,5.1,450.0,94.8,13.6,86.3,2.05,,,
2025-11-12 08:00:00+05:30,1.47,9.48,34.3,0.0259,6.8,413.0,95.3,14.3,86.8,1.95,,,
2025-11-12 09:00:00+05:30,1.55,11.6,41.8,0.0317,23.1,393.0,85.5,17.5,88.0,2.5,,,
2025-11-12 10:00:00+05:30,1.66,8.95,46.9,0.0322,56.6,417.0,61.0,20.9,84.8,3.33,,,
2025-11-12 11:00:00+05:30,1.36,8.53,43.9,0.0303,87.6,429.0,50.5,23.1,90.3,3.55,,,
2025-11-12 12:00:00+05:30,1.09,8.5,41.6,0.0291,115.0,325.0,45.8,24.5,94.3,3.93,,,
